block,component,device,latency_ms,order_position,training_seed,variant
1103,end_to_end_policy,cuda,1.746951,3,42,Historical KD+PPO Local
1103,end_to_end_policy,cuda,3.061351,4,42,Privileged Global Teacher
1103,end_to_end_policy,cuda,2.72168,5,42,Predictive Student (No Switch)
1103,end_to_end_policy,cuda,2.495339,6,42,Geo-Residual Student
1103,end_to_end_policy,cuda,5.986488,7,42,SwitchGLOBE Exact
1104,end_to_end_policy,cuda,2.07898,0,42,FastSwitchGLOBE
1104,end_to_end_policy,cuda,1.729735,1,42,Historical PPO-only Local (No KD)
1104,end_to_end_policy,cuda,5.982537,2,42,SwitchGLOBE Exact
1104,end_to_end_policy,cuda,1.385194,3,42,Predictive Prior Only
1104,end_to_end_policy,cuda,2.468281,4,42,Geo-Residual Student
1104,end_to_end_policy,cuda,2.727979,5,42,Predictive Student (No Switch)
1104,end_to_end_policy,cuda,1.770489,6,42,Historical KD+PPO Local
1104,end_to_end_policy,cuda,3.059227,7,42,Privileged Global Teacher
1105,end_to_end_policy,cuda,2.723922,0,42,Predictive Student (No Switch)
1105,end_to_end_policy,cuda,5.910823,1,42,SwitchGLOBE Exact
1105,end_to_end_policy,cuda,2.446012,2,42,Geo-Residual Student
1105,end_to_end_policy,cuda,3.031184,3,42,Privileged Global Teacher
1105,end_to_end_policy,cuda,1.377905,4,42,Predictive Prior Only
1105,end_to_end_policy,cuda,1.735153,5,42,Historical KD+PPO Local
1105,end_to_end_policy,cuda,1.738669,6,42,Historical PPO-only Local (No KD)
1105,end_to_end_policy,cuda,2.049637,7,42,FastSwitchGLOBE
1106,end_to_end_policy,cuda,1.373325,0,42,Predictive Prior Only
1106,end_to_end_policy,cuda,5.949682,1,42,SwitchGLOBE Exact
1106,end_to_end_policy,cuda,2.739291,2,42,Predictive Student (No Switch)
1106,end_to_end_policy,cuda,3.055673,3,42,Privileged Global Teacher
1106,end_to_end_policy,cuda,1.752972,4,42,Historical PPO-only Local (No KD)
1106,end_to_end_policy,cuda,2.459398,5,42,Geo-Residual Student
1106,end_to_end_policy,cuda,1.721124,6,42,Historical KD+PPO Local
1106,end_to_end_policy,cuda,2.052698,7,42,FastSwitchGLOBE
1107,end_to_end_policy,cuda,2.70611,0,42,Predictive Student (No Switch)
1107,end_to_end_policy,cuda,5.926037,1,42,SwitchGLOBE Exact
1107,end_to_end_policy,cuda,3.042137,2,42,Privileged Global Teacher
1107,end_to_end_policy,cuda,1.766202,3,42,Historical KD+PPO Local
1107,end_to_end_policy,cuda,2.060837,4,42,FastSwitchGLOBE
1107,end_to_end_policy,cuda,1.379989,5,42,Predictive Prior Only
1107,end_to_end_policy,cuda,2.442855,6,42,Geo-Residual Student
1107,end_to_end_policy,cuda,1.747263,7,42,Historical PPO-only Local (No KD)
1108,end_to_end_policy,cuda,3.008389,0,42,Privileged Global Teacher
1108,end_to_end_policy,cuda,2.715202,1,42,Predictive Student (No Switch)
1108,end_to_end_policy,cuda,2.040047,2,42,FastSwitchGLOBE
1108,end_to_end_policy,cuda,1.748503,3,42,Historical PPO-only Local (No KD)
1108,end_to_end_policy,cuda,5.907549,4,42,SwitchGLOBE Exact
1108,end_to_end_policy,cuda,1.752105,5,42,Historical KD+PPO Local
1108,end_to_end_policy,cuda,1.34021,6,42,Predictive Prior Only
1108,end_to_end_policy,cuda,2.458073,7,42,Geo-Residual Student
1109,end_to_end_policy,cuda,3.018373,0,42,Privileged Global Teacher
1109,end_to_end_policy,cuda,2.730151,1,42,Predictive Student (No Switch)
1109,end_to_end_policy,cuda,1.345834,2,42,Predictive Prior Only
1109,end_to_end_policy,cuda,5.947153,3,42,SwitchGLOBE Exact
1109,end_to_end_policy,cuda,2.066341,4,42,FastSwitchGLOBE
1109,end_to_end_policy,cuda,1.742041,5,42,Historical PPO-only Local (No KD)
1109,end_to_end_policy,cuda,1.739183,6,42,Historical KD+PPO Local
1109,end_to_end_policy,cuda,2.450781,7,42,Geo-Residual Student
1110,end_to_end_policy,cuda,3.005342,0,42,Privileged Global Teacher
1110,end_to_end_policy,cuda,2.512659,1,42,Geo-Residual Student
1110,end_to_end_policy,cuda,2.062621,2,42,FastSwitchGLOBE
1110,end_to_end_policy,cuda,1.739503,3,42,Historical PPO-only Local (No KD)
1110,end_to_end_policy,cuda,1.715057,4,42,Historical KD+PPO Local
1110,end_to_end_policy,cuda,1.36854,5,42,Predictive Prior Only
1110,end_to_end_policy,cuda,5.89158,6,42,SwitchGLOBE Exact
1110,end_to_end_policy,cuda,2.724783,7,42,Predictive Student (No Switch)
1111,end_to_end_policy,cuda,3.010558,0,42,Privileged Global Teacher
1111,end_to_end_policy,cuda,1.752561,1,42,Historical PPO-only Local (No KD)
1111,end_to_end_policy,cuda,2.040788,2,42,FastSwitchGLOBE
1111,end_to_end_policy,cuda,1.382909,3,42,Predictive Prior Only
1111,end_to_end_policy,cuda,2.697097,4,42,Predictive Student (No Switch)
1111,end_to_end_policy,cuda,1.738986,5,42,Historical KD+PPO Local
1111,end_to_end_policy,cuda,2.477807,6,42,Geo-Residual Student
1111,end_to_end_policy,cuda,5.903607,7,42,SwitchGLOBE Exact
1112,end_to_end_policy,cuda,3.018754,0,42,Privileged Global Teacher
1112,end_to_end_policy,cuda,2.459007,1,42,Geo-Residual Student
1112,end_to_end_policy,cuda,1.751801,2,42,Historical PPO-only Local (No KD)
1112,end_to_end_policy,cuda,2.047013,3,42,FastSwitchGLOBE
1112,end_to_end_policy,cuda,5.902081,4,42,SwitchGLOBE Exact
1112,end_to_end_policy,cuda,2.744014,5,42,Predictive Student (No Switch)
1112,end_to_end_policy,cuda,1.325658,6,42,Predictive Prior Only
1112,end_to_end_policy,cuda,1.75094,7,42,Historical KD+PPO Local
1113,end_to_end_policy,cuda,2.053862,0,42,FastSwitchGLOBE
1113,end_to_end_policy,cuda,1.355497,1,42,Predictive Prior Only
1113,end_to_end_policy,cuda,2.48218,2,42,Geo-Residual Student
1113,end_to_end_policy,cuda,5.878791,3,42,SwitchGLOBE Exact
1113,end_to_end_policy,cuda,1.724572,4,42,Historical PPO-only Local (No KD)
1113,end_to_end_policy,cuda,2.695317,5,42,Predictive Student (No Switch)
1113,end_to_end_policy,cuda,3.049608,6,42,Privileged Global Teacher
1113,end_to_end_policy,cuda,1.742744,7,42,Historical KD+PPO Local
1114,end_to_end_policy,cuda,2.084872,0,42,FastSwitchGLOBE
1114,end_to_end_policy,cuda,3.016729,1,42,Privileged Global Teacher
1114,end_to_end_policy,cuda,1.362862,2,42,Predictive Prior Only
1114,end_to_end_policy,cuda,5.857445,3,42,SwitchGLOBE Exact
1114,end_to_end_policy,cuda,2.729652,4,42,Predictive Student (No Switch)
1114,end_to_end_policy,cuda,1.745961,5,42,Historical KD+PPO Local
1114,end_to_end_policy,cuda,2.462126,6,42,Geo-Residual Student
1114,end_to_end_policy,cuda,1.759233,7,42,Historical PPO-only Local (No KD)
1115,end_to_end_policy,cuda,5.922553,0,42,SwitchGLOBE Exact
1115,end_to_end_policy,cuda,1.750704,1,42,Historical KD+PPO Local
1115,end_to_end_policy,cuda,2.724806,2,42,Predictive Student (No Switch)
1115,end_to_end_policy,cuda,1.718983,3,42,Historical PPO-only Local (No KD)
1115,end_to_end_policy,cuda,2.456467,4,42,Geo-Residual Student
1115,end_to_end_policy,cuda,1.328964,5,42,Predictive Prior Only
1115,end_to_end_policy,cuda,2.062097,6,42,FastSwitchGLOBE
1115,end_to_end_policy,cuda,3.091343,7,42,Privileged Global Teacher
1116,end_to_end_policy,cuda,2.470144,0,42,Geo-Residual Student
1116,end_to_end_policy,cuda,3.012539,1,42,Privileged Global Teacher
1116,end_to_end_policy,cuda,2.729206,2,42,Predictive Student (No Switch)
1116,end_to_end_policy,cuda,1.768824,3,42,Historical KD+PPO Local
1116,end_to_end_policy,cuda,1.338969,4,42,Predictive Prior Only
1116,end_to_end_policy,cuda,5.974915,5,42,SwitchGLOBE Exact
1116,end_to_end_policy,cuda,2.088262,6,42,FastSwitchGLOBE
1116,end_to_end_policy,cuda,1.749857,7,42,Historical PPO-only Local (No KD)
1117,end_to_end_policy,cuda,1.766569,0,42,Historical KD+PPO Local
1117,end_to_end_policy,cuda,2.434195,1,42,Geo-Residual Student
1117,end_to_end_policy,cuda,3.030267,2,42,Privileged Global Teacher
1117,end_to_end_policy,cuda,1.362109,3,42,Predictive Prior Only
1117,end_to_end_policy,cuda,5.923687,4,42,SwitchGLOBE Exact
1117,end_to_end_policy,cuda,2.721225,5,42,Predictive Student (No Switch)
1117,end_to_end_policy,cuda,1.756949,6,42,Historical PPO-only Local (No KD)
1117,end_to_end_policy,cuda,2.059475,7,42,FastSwitchGLOBE
1118,end_to_end_policy,cuda,3.001038,0,42,Privileged Global Teacher
1118,end_to_end_policy,cuda,2.040909,1,42,FastSwitchGLOBE
1118,end_to_end_policy,cuda,1.368809,2,42,Predictive Prior Only
1118,end_to_end_policy,cuda,2.459346,3,42,Geo-Residual Student
1118,end_to_end_policy,cuda,1.762183,4,42,Historical KD+PPO Local
1118,end_to_end_policy,cuda,2.693302,5,42,Predictive Student (No Switch)
1118,end_to_end_policy,cuda,1.712828,6,42,Historical PPO-only Local (No KD)
1118,end_to_end_policy,cuda,5.92649,7,42,SwitchGLOBE Exact
1119,end_to_end_policy,cuda,3.035992,0,42,Privileged Global Teacher
1119,end_to_end_policy,cuda,1.741128,1,42,Historical KD+PPO Local
1119,end_to_end_policy,cuda,1.75726,2,42,Historical PPO-only Local (No KD)
1119,end_to_end_policy,cuda,1.36296,3,42,Predictive Prior Only
1119,end_to_end_policy,cuda,5.938106,4,42,SwitchGLOBE Exact
1119,end_to_end_policy,cuda,2.079405,5,42,FastSwitchGLOBE
1119,end_to_end_policy,cuda,2.725131,6,42,Predictive Student (No Switch)
1119,end_to_end_policy,cuda,2.472337,7,42,Geo-Residual Student
1120,end_to_end_policy,cuda,1.741689,0,42,Historical KD+PPO Local
1120,end_to_end_policy,cuda,3.019946,1,42,Privileged Global Teacher
1120,end_to_end_policy,cuda,1.359405,2,42,Predictive Prior Only
1120,end_to_end_policy,cuda,2.074596,3,42,FastSwitchGLOBE
1120,end_to_end_policy,cuda,2.434823,4,42,Geo-Residual Student
1120,end_to_end_policy,cuda,5.915617,5,42,SwitchGLOBE Exact
1120,end_to_end_policy,cuda,1.767785,6,42,Historical PPO-only Local (No KD)
1120,end_to_end_policy,cuda,2.736685,7,42,Predictive Student (No Switch)
1121,end_to_end_policy,cuda,1.337854,0,42,Predictive Prior Only
1121,end_to_end_policy,cuda,2.69885,1,42,Predictive Student (No Switch)
1121,end_to_end_policy,cuda,2.055408,2,42,FastSwitchGLOBE
1121,end_to_end_policy,cuda,2.447697,3,42,Geo-Residual Student
1121,end_to_end_policy,cuda,1.723507,4,42,Historical KD+PPO Local
1121,end_to_end_policy,cuda,3.043324,5,42,Privileged Global Teacher
1121,end_to_end_policy,cuda,5.922266,6,42,SwitchGLOBE Exact
1121,end_to_end_policy,cuda,1.754554,7,42,Historical PPO-only Local (No KD)
1122,end_to_end_policy,cuda,1.764744,0,42,Historical PPO-only Local (No KD)
1122,end_to_end_policy,cuda,2.043078,1,42,FastSwitchGLOBE
1122,end_to_end_policy,cuda,2.447949,2,42,Geo-Residual Student
1122,end_to_end_policy,cuda,1.740604,3,42,Historical KD+PPO Local
1122,end_to_end_policy,cuda,2.706764,4,42,Predictive Student (No Switch)
1122,end_to_end_policy,cuda,5.912547,5,42,SwitchGLOBE Exact
1122,end_to_end_policy,cuda,1.32977,6,42,Predictive Prior Only
1122,end_to_end_policy,cuda,3.07963,7,42,Privileged Global Teacher
1123,end_to_end_policy,cuda,2.484627,0,42,Geo-Residual Student
1123,end_to_end_policy,cuda,2.05214,1,42,FastSwitchGLOBE
1123,end_to_end_policy,cuda,1.742313,2,42,Historical PPO-only Local (No KD)
1123,end_to_end_policy,cuda,1.344447,3,42,Predictive Prior Only
1123,end_to_end_policy,cuda,5.903084,4,42,SwitchGLOBE Exact
1123,end_to_end_policy,cuda,2.731159,5,42,Predictive Student (No Switch)
1123,end_to_end_policy,cuda,3.006923,6,42,Privileged Global Teacher
1123,end_to_end_policy,cuda,1.74077,7,42,Historical KD+PPO Local
1124,end_to_end_policy,cuda,2.710468,0,42,Predictive Student (No Switch)
1124,end_to_end_policy,cuda,2.460383,1,42,Geo-Residual Student
1124,end_to_end_policy,cuda,1.733146,2,42,Historical KD+PPO Local
1124,end_to_end_policy,cuda,2.056511,3,42,FastSwitchGLOBE
1124,end_to_end_policy,cuda,5.919102,4,42,SwitchGLOBE Exact
1124,end_to_end_policy,cuda,1.337885,5,42,Predictive Prior Only
1124,end_to_end_policy,cuda,3.019614,6,42,Privileged Global Teacher
1124,end_to_end_policy,cuda,1.752639,7,42,Historical PPO-only Local (No KD)
1125,end_to_end_policy,cuda,1.782275,0,42,Historical KD+PPO Local
1125,end_to_end_policy,cuda,2.961846,1,42,Privileged Global Teacher
1125,end_to_end_policy,cuda,2.443945,2,42,Geo-Residual Student
1125,end_to_end_policy,cuda,5.920637,3,42,SwitchGLOBE Exact
1125,end_to_end_policy,cuda,1.33327,4,42,Predictive Prior Only
1125,end_to_end_policy,cuda,2.031976,5,42,FastSwitchGLOBE
1125,end_to_end_policy,cuda,2.701184,6,42,Predictive Student (No Switch)
1125,end_to_end_policy,cuda,1.766658,7,42,Historical PPO-only Local (No KD)
1126,end_to_end_policy,cuda,1.761087,0,42,Historical KD+PPO Local
1126,end_to_end_policy,cuda,2.03041,1,42,FastSwitchGLOBE
1126,end_to_end_policy,cuda,5.89797,2,42,SwitchGLOBE Exact
1126,end_to_end_policy,cuda,1.752534,3,42,Historical PPO-only Local (No KD)
1126,end_to_end_policy,cuda,2.718257,4,42,Predictive Student (No Switch)
1126,end_to_end_policy,cuda,1.361335,5,42,Predictive Prior Only
1126,end_to_end_policy,cuda,2.452841,6,42,Geo-Residual Student
1126,end_to_end_policy,cuda,3.074122,7,42,Privileged Global Teacher
1127,end_to_end_policy,cuda,2.758876,0,42,Predictive Student (No Switch)
1127,end_to_end_policy,cuda,1.755302,1,42,Historical KD+PPO Local
1127,end_to_end_policy,cuda,1.743866,2,42,Historical PPO-only Local (No KD)
1127,end_to_end_policy,cuda,2.486648,3,42,Geo-Residual Student
1127,end_to_end_policy,cuda,5.946522,4,42,SwitchGLOBE Exact
1127,end_to_end_policy,cuda,1.35075,5,42,Predictive Prior Only
1127,end_to_end_policy,cuda,3.095934,6,42,Privileged Global Teacher
1127,end_to_end_policy,cuda,2.068457,7,42,FastSwitchGLOBE
1128,end_to_end_policy,cuda,2.063812,0,42,FastSwitchGLOBE
1128,end_to_end_policy,cuda,1.342111,1,42,Predictive Prior Only
1128,end_to_end_policy,cuda,2.740927,2,42,Predictive Student (No Switch)
1128,end_to_end_policy,cuda,2.471706,3,42,Geo-Residual Student
1128,end_to_end_policy,cuda,3.027812,4,42,Privileged Global Teacher
1128,end_to_end_policy,cuda,5.927611,5,42,SwitchGLOBE Exact
1128,end_to_end_policy,cuda,1.758103,6,42,Historical PPO-only Local (No KD)
1128,end_to_end_policy,cuda,1.756542,7,42,Historical KD+PPO Local
1129,end_to_end_policy,cuda,5.932717,0,42,SwitchGLOBE Exact
1129,end_to_end_policy,cuda,1.767717,1,42,Historical KD+PPO Local
1129,end_to_end_policy,cuda,2.434896,2,42,Geo-Residual Student
1129,end_to_end_policy,cuda,1.748982,3,42,Historical PPO-only Local (No KD)
1129,end_to_end_policy,cuda,2.705809,4,42,Predictive Student (No Switch)
1129,end_to_end_policy,cuda,2.057124,5,42,FastSwitchGLOBE
1129,end_to_end_policy,cuda,1.325664,6,42,Predictive Prior Only
1129,end_to_end_policy,cuda,3.031519,7,42,Privileged Global Teacher
1130,end_to_end_policy,cuda,1.778412,0,42,Historical PPO-only Local (No KD)
1130,end_to_end_policy,cuda,2.982258,1,42,Privileged Global Teacher
1130,end_to_end_policy,cuda,1.344795,2,42,Predictive Prior Only
1130,end_to_end_policy,cuda,5.897195,3,42,SwitchGLOBE Exact
1130,end_to_end_policy,cuda,1.778633,4,42,Historical KD+PPO Local
1130,end_to_end_policy,cuda,2.054373,5,42,FastSwitchGLOBE
1130,end_to_end_policy,cuda,2.711088,6,42,Predictive Student (No Switch)
1130,end_to_end_policy,cuda,2.455771,7,42,Geo-Residual Student
1131,end_to_end_policy,cuda,1.74719,0,42,Historical KD+PPO Local
1131,end_to_end_policy,cuda,2.057202,1,42,FastSwitchGLOBE
1131,end_to_end_policy,cuda,2.704882,2,42,Predictive Student (No Switch)
1131,end_to_end_policy,cuda,3.007159,3,42,Privileged Global Teacher
1131,end_to_end_policy,cuda,5.893873,4,42,SwitchGLOBE Exact
1131,end_to_end_policy,cuda,2.438345,5,42,Geo-Residual Student
1131,end_to_end_policy,cuda,1.74612,6,42,Historical PPO-only Local (No KD)
1131,end_to_end_policy,cuda,1.350904,7,42,Predictive Prior Only
1132,end_to_end_policy,cuda,1.761314,0,42,Historical KD+PPO Local
1132,end_to_end_policy,cuda,2.717052,1,42,Predictive Student (No Switch)
1132,end_to_end_policy,cuda,1.326039,2,42,Predictive Prior Only
1132,end_to_end_policy,cuda,2.041975,3,42,FastSwitchGLOBE
1132,end_to_end_policy,cuda,2.477683,4,42,Geo-Residual Student
1132,end_to_end_policy,cuda,1.771233,5,42,Historical PPO-only Local (No KD)
1132,end_to_end_policy,cuda,6.007636,6,42,SwitchGLOBE Exact
1132,end_to_end_policy,cuda,3.102651,7,42,Privileged Global Teacher
1133,end_to_end_policy,cuda,2.748964,0,42,Predictive Student (No Switch)
1133,end_to_end_policy,cuda,1.351858,1,42,Predictive Prior Only
1133,end_to_end_policy,cuda,2.471377,2,42,Geo-Residual Student
1133,end_to_end_policy,cuda,1.762635,3,42,Historical KD+PPO Local
1133,end_to_end_policy,cuda,1.755899,4,42,Historical PPO-only Local (No KD)
1133,end_to_end_policy,cuda,3.052216,5,42,Privileged Global Teacher
1133,end_to_end_policy,cuda,6.041679,6,42,SwitchGLOBE Exact
1133,end_to_end_policy,cuda,2.394553,7,42,FastSwitchGLOBE
1134,end_to_end_policy,cuda,1.520393,0,42,Predictive Prior Only
1134,end_to_end_policy,cuda,1.941818,1,42,Historical PPO-only Local (No KD)
1134,end_to_end_policy,cuda,2.313556,2,42,FastSwitchGLOBE
1134,end_to_end_policy,cuda,3.445048,3,42,Privileged Global Teacher
1134,end_to_end_policy,cuda,2.052312,4,42,Historical KD+PPO Local
1134,end_to_end_policy,cuda,2.803553,5,42,Geo-Residual Student
1134,end_to_end_policy,cuda,2.917361,6,42,Predictive Student (No Switch)
1134,end_to_end_policy,cuda,6.016776,7,42,SwitchGLOBE Exact
1135,end_to_end_policy,cuda,1.781233,0,42,Historical KD+PPO Local
1135,end_to_end_policy,cuda,2.469048,1,42,Geo-Residual Student
1135,end_to_end_policy,cuda,2.765779,2,42,Predictive Student (No Switch)
1135,end_to_end_policy,cuda,2.083677,3,42,FastSwitchGLOBE
1135,end_to_end_policy,cuda,1.765447,4,42,Historical PPO-only Local (No KD)
1135,end_to_end_policy,cuda,5.926508,5,42,SwitchGLOBE Exact
1135,end_to_end_policy,cuda,1.339152,6,42,Predictive Prior Only
1135,end_to_end_policy,cuda,3.085026,7,42,Privileged Global Teacher
1136,end_to_end_policy,cuda,3.000905,0,42,Privileged Global Teacher
1136,end_to_end_policy,cuda,5.931569,1,42,SwitchGLOBE Exact
1136,end_to_end_policy,cuda,1.385868,2,42,Predictive Prior Only
1136,end_to_end_policy,cuda,1.766329,3,42,Historical PPO-only Local (No KD)
1136,end_to_end_policy,cuda,2.458461,4,42,Geo-Residual Student
1136,end_to_end_policy,cuda,1.761621,5,42,Historical KD+PPO Local
1136,end_to_end_policy,cuda,2.695102,6,42,Predictive Student (No Switch)
1136,end_to_end_policy,cuda,2.069676,7,42,FastSwitchGLOBE
1137,end_to_end_policy,cuda,5.894914,0,42,SwitchGLOBE Exact
1137,end_to_end_policy,cuda,1.728785,1,42,Historical PPO-only Local (No KD)
1137,end_to_end_policy,cuda,2.719863,2,42,Predictive Student (No Switch)
1137,end_to_end_policy,cuda,2.443714,3,42,Geo-Residual Student
1137,end_to_end_policy,cuda,2.063045,4,42,FastSwitchGLOBE
1137,end_to_end_policy,cuda,1.72614,5,42,Historical KD+PPO Local
1137,end_to_end_policy,cuda,3.03506,6,42,Privileged Global Teacher
1137,end_to_end_policy,cuda,1.365636,7,42,Predictive Prior Only
1138,end_to_end_policy,cuda,1.769601,0,42,Historical KD+PPO Local
1138,end_to_end_policy,cuda,5.870634,1,42,SwitchGLOBE Exact
1138,end_to_end_policy,cuda,3.029391,2,42,Privileged Global Teacher
1138,end_to_end_policy,cuda,2.718781,3,42,Predictive Student (No Switch)
1138,end_to_end_policy,cuda,1.738145,4,42,Historical PPO-only Local (No KD)
1138,end_to_end_policy,cuda,2.04451,5,42,FastSwitchGLOBE
1138,end_to_end_policy,cuda,2.449442,6,42,Geo-Residual Student
1138,end_to_end_policy,cuda,1.337887,7,42,Predictive Prior Only
1139,end_to_end_policy,cuda,2.448055,0,42,Geo-Residual Student
1139,end_to_end_policy,cuda,2.685098,1,42,Predictive Student (No Switch)
1139,end_to_end_policy,cuda,5.892723,2,42,SwitchGLOBE Exact
1139,end_to_end_policy,cuda,1.757955,3,42,Historical KD+PPO Local
1139,end_to_end_policy,cuda,1.327919,4,42,Predictive Prior Only
1139,end_to_end_policy,cuda,1.741774,5,42,Historical PPO-only Local (No KD)
1139,end_to_end_policy,cuda,2.02218,6,42,FastSwitchGLOBE
1139,end_to_end_policy,cuda,2.998779,7,42,Privileged Global Teacher
1140,end_to_end_policy,cuda,5.951586,0,42,SwitchGLOBE Exact
1140,end_to_end_policy,cuda,1.378573,1,42,Predictive Prior Only
1140,end_to_end_policy,cuda,3.068334,2,42,Privileged Global Teacher
1140,end_to_end_policy,cuda,2.700609,3,42,Predictive Student (No Switch)
1140,end_to_end_policy,cuda,1.745497,4,42,Historical PPO-only Local (No KD)
1140,end_to_end_policy,cuda,2.451533,5,42,Geo-Residual Student
1140,end_to_end_policy,cuda,1.754477,6,42,Historical KD+PPO Local
1140,end_to_end_policy,cuda,2.061105,7,42,FastSwitchGLOBE
1141,end_to_end_policy,cuda,2.479086,0,42,Geo-Residual Student
1141,end_to_end_policy,cuda,1.330917,1,42,Predictive Prior Only
1141,end_to_end_policy,cuda,5.934515,2,42,SwitchGLOBE Exact
1141,end_to_end_policy,cuda,1.755951,3,42,Historical KD+PPO Local
1141,end_to_end_policy,cuda,3.096768,4,42,Privileged Global Teacher
1141,end_to_end_policy,cuda,2.053747,5,42,FastSwitchGLOBE
1141,end_to_end_policy,cuda,2.728318,6,42,Predictive Student (No Switch)
1141,end_to_end_policy,cuda,1.782489,7,42,Historical PPO-only Local (No KD)
1142,end_to_end_policy,cuda,1.732193,0,42,Historical KD+PPO Local
1142,end_to_end_policy,cuda,3.013957,1,42,Privileged Global Teacher
1142,end_to_end_policy,cuda,5.892795,2,42,SwitchGLOBE Exact
1142,end_to_end_policy,cuda,1.363179,3,42,Predictive Prior Only
1142,end_to_end_policy,cuda,1.737365,4,42,Historical PPO-only Local (No KD)
1142,end_to_end_policy,cuda,2.684949,5,42,Predictive Student (No Switch)
1142,end_to_end_policy,cuda,2.46752,6,42,Geo-Residual Student
1142,end_to_end_policy,cuda,2.030286,7,42,FastSwitchGLOBE
1143,end_to_end_policy,cuda,2.722632,0,42,Predictive Student (No Switch)
1143,end_to_end_policy,cuda,2.045158,1,42,FastSwitchGLOBE
1143,end_to_end_policy,cuda,5.924242,2,42,SwitchGLOBE Exact
1143,end_to_end_policy,cuda,1.334508,3,42,Predictive Prior Only
1143,end_to_end_policy,cuda,1.751502,4,42,Historical KD+PPO Local
1143,end_to_end_policy,cuda,1.734687,5,42,Historical PPO-only Local (No KD)
1143,end_to_end_policy,cuda,3.011642,6,42,Privileged Global Teacher
1143,end_to_end_policy,cuda,2.441589,7,42,Geo-Residual Student
1144,end_to_end_policy,cuda,1.776268,0,42,Historical PPO-only Local (No KD)
1144,end_to_end_policy,cuda,1.734712,1,42,Historical KD+PPO Local
1144,end_to_end_policy,cuda,2.994532,2,42,Privileged Global Teacher
1144,end_to_end_policy,cuda,5.90322,3,42,SwitchGLOBE Exact
1144,end_to_end_policy,cuda,2.060879,4,42,FastSwitchGLOBE
1144,end_to_end_policy,cuda,1.338545,5,42,Predictive Prior Only
1144,end_to_end_policy,cuda,2.44209,6,42,Geo-Residual Student
1144,end_to_end_policy,cuda,2.697064,7,42,Predictive Student (No Switch)
1145,end_to_end_policy,cuda,2.061659,0,42,FastSwitchGLOBE
1145,end_to_end_policy,cuda,1.753476,1,42,Historical KD+PPO Local
1145,end_to_end_policy,cuda,3.008146,2,42,Privileged Global Teacher
1145,end_to_end_policy,cuda,1.748151,3,42,Historical PPO-only Local (No KD)
1145,end_to_end_policy,cuda,2.430166,4,42,Geo-Residual Student
1145,end_to_end_policy,cuda,5.90197,5,42,SwitchGLOBE Exact
1145,end_to_end_policy,cuda,1.358669,6,42,Predictive Prior Only
1145,end_to_end_policy,cuda,2.711783,7,42,Predictive Student (No Switch)
1146,end_to_end_policy,cuda,2.71914,0,42,Predictive Student (No Switch)
1146,end_to_end_policy,cuda,1.748419,1,42,Historical PPO-only Local (No KD)
1146,end_to_end_policy,cuda,2.428827,2,42,Geo-Residual Student
1146,end_to_end_policy,cuda,1.750308,3,42,Historical KD+PPO Local
1146,end_to_end_policy,cuda,2.994335,4,42,Privileged Global Teacher
1146,end_to_end_policy,cuda,1.371173,5,42,Predictive Prior Only
1146,end_to_end_policy,cuda,2.042671,6,42,FastSwitchGLOBE
1146,end_to_end_policy,cuda,5.892239,7,42,SwitchGLOBE Exact
1147,end_to_end_policy,cuda,2.081347,0,42,FastSwitchGLOBE
1147,end_to_end_policy,cuda,2.9794,1,42,Privileged Global Teacher
1147,end_to_end_policy,cuda,1.338516,2,42,Predictive Prior Only
1147,end_to_end_policy,cuda,1.754489,3,42,Historical KD+PPO Local
1147,end_to_end_policy,cuda,5.879192,4,42,SwitchGLOBE Exact
1147,end_to_end_policy,cuda,2.703927,5,42,Predictive Student (No Switch)
1147,end_to_end_policy,cuda,2.48133,6,42,Geo-Residual Student
1147,end_to_end_policy,cuda,1.742583,7,42,Historical PPO-only Local (No KD)
1148,end_to_end_policy,cuda,2.045136,0,42,FastSwitchGLOBE
1148,end_to_end_policy,cuda,5.851059,1,42,SwitchGLOBE Exact
1148,end_to_end_policy,cuda,2.729164,2,42,Predictive Student (No Switch)
1148,end_to_end_policy,cuda,3.010024,3,42,Privileged Global Teacher
1148,end_to_end_policy,cuda,1.751115,4,42,Historical PPO-only Local (No KD)
1148,end_to_end_policy,cuda,2.480069,5,42,Geo-Residual Student
1148,end_to_end_policy,cuda,1.329894,6,42,Predictive Prior Only
1148,end_to_end_policy,cuda,1.771032,7,42,Historical KD+PPO Local
1149,end_to_end_policy,cuda,2.045176,0,42,FastSwitchGLOBE
1149,end_to_end_policy,cuda,2.974046,1,42,Privileged Global Teacher
1149,end_to_end_policy,cuda,1.334631,2,42,Predictive Prior Only
1149,end_to_end_policy,cuda,1.740849,3,42,Historical PPO-only Local (No KD)
1149,end_to_end_policy,cuda,2.719907,4,42,Predictive Student (No Switch)
1149,end_to_end_policy,cuda,5.904757,5,42,SwitchGLOBE Exact
1149,end_to_end_policy,cuda,2.46439,6,42,Geo-Residual Student
1149,end_to_end_policy,cuda,1.756158,7,42,Historical KD+PPO Local
1150,end_to_end_policy,cuda,2.991684,0,42,Privileged Global Teacher
1150,end_to_end_policy,cuda,1.761222,1,42,Historical PPO-only Local (No KD)
1150,end_to_end_policy,cuda,2.707561,2,42,Predictive Student (No Switch)
