connected_pair_pdr,deadline_delivery_ratio,energy_per_delivered_packet,mean_transmission_energy_proxy,method,p95_success_delay,scenario,training_seed
0.2441860465116279,0.21,7.88893428946685,1.8933442294720444,Historical PPO-only Local (No KD),6.0,predictive_break_225_link_loss,77
0.685,0.67,1.7815984820987483,1.2203949602376425,Historical PPO-only Local (No KD),4.0,ood_link_loss_30,77
0.91,0.885,1.468562148250353,1.3363915549078211,Historical PPO-only Local (No KD),4.0,ood_extreme_mobility,77
0.72,0.645,3.020729568181382,2.1749252890905955,Historical PPO-only Local (No KD),7.0,ood_nodes_16,77
0.57,0.495,5.260826850500967,2.9986713047855518,Historical PPO-only Local (No KD),9.349999999999994,ood_nodes_24,77
0.875,0.86,1.6941741140513467,1.4824023497949281,Historical PPO-only Local (No KD),4.0,heldout_medium,123
0.79,0.79,1.7130418103259477,1.3533030301574989,Historical PPO-only Local (No KD),4.0,ood_link_loss,123
0.915,0.895,1.607523737484951,1.47088421979873,Historical PPO-only Local (No KD),4.900000000000006,ood_fast_mobility,123
0.89,0.89,1.3707902261308287,1.2200033012564375,Historical PPO-only Local (No KD),3.0,ood_sparse,123
0.835,0.83,1.9827917432081483,1.6556311055788038,Historical PPO-only Local (No KD),5.0,ood_nodes_10,123
0.922077922077922,0.355,2.1565438300452917,0.8087039362669844,Historical PPO-only Local (No KD),4.0,unconditional_sparse,123
0.075,0.075,10.675431832040344,0.8006573874030258,Historical PPO-only Local (No KD),4.0,structural_hole_45,123
0.23809523809523808,0.15,5.2593138275588425,1.1044559037873567,Historical PPO-only Local (No KD),4.0,structural_hole_225_link_loss,123
0.46,0.46,5.30060030847425,2.4382761418981556,Historical PPO-only Local (No KD),6.0,predictive_break_45,123
0.14534883720930233,0.125,13.63475578307856,1.9088658096309987,Historical PPO-only Local (No KD),6.0,predictive_break_225_link_loss,123
0.715,0.71,1.8398643050060057,1.3155029780792937,Historical PPO-only Local (No KD),4.0,ood_link_loss_30,123
0.91,0.895,1.5764603445627934,1.434578913552142,Historical PPO-only Local (No KD),4.0,ood_extreme_mobility,123
0.715,0.665,3.1224601072777944,2.2325589767036234,Historical PPO-only Local (No KD),6.0,ood_nodes_16,123
0.605,0.505,5.392611915140572,3.262530208660046,Historical PPO-only Local (No KD),9.0,ood_nodes_24,123
0.88,0.88,1.6233064257282264,1.4285096546408391,Historical PPO-only Local (No KD),4.0,heldout_medium,314
0.805,0.8,1.663351781908348,1.3389981844362202,Historical PPO-only Local (No KD),4.0,ood_link_loss,314
0.92,0.885,1.5701749314534639,1.4445609369371868,Historical PPO-only Local (No KD),5.0,ood_fast_mobility,314
0.89,0.89,1.3545871136221843,1.205582531123744,Historical PPO-only Local (No KD),3.0,ood_sparse,314
0.82,0.815,1.9658806703065501,1.612022149651371,Historical PPO-only Local (No KD),4.849999999999994,ood_nodes_10,314
0.948051948051948,0.365,2.095905465571879,0.8069236042451735,Historical PPO-only Local (No KD),4.0,unconditional_sparse,314
0.545,0.545,3.2505612748832746,1.7715558948113845,Historical PPO-only Local (No KD),4.0,structural_hole_45,314
0.31746031746031744,0.2,4.593740406381556,1.2173412076911125,Historical PPO-only Local (No KD),4.0,structural_hole_225_link_loss,314
0.27,0.27,9.43797653617053,2.5482536647660434,Historical PPO-only Local (No KD),6.0,predictive_break_45,314
0.2441860465116279,0.21,8.245220022159534,2.020078905429086,Historical PPO-only Local (No KD),6.0,predictive_break_225_link_loss,314
0.7,0.69,1.8440218930875416,1.2908153251612788,Historical PPO-only Local (No KD),4.0,ood_link_loss_30,314
0.92,0.895,1.5546178791652725,1.4302484488320504,Historical PPO-only Local (No KD),4.0,ood_extreme_mobility,314
0.69,0.605,3.3383666868820923,2.3034730139486435,Historical PPO-only Local (No KD),8.0,ood_nodes_16,314
0.6,0.495,5.320915980753358,3.1925495884520148,Historical PPO-only Local (No KD),9.099999999999994,ood_nodes_24,314
0.9,0.88,1.5996941266582205,1.4397247139923983,Historical PPO-only Local (No KD),5.0,heldout_medium,2718
0.835,0.82,1.5763874761809131,1.3162835426110622,Historical PPO-only Local (No KD),5.0,ood_link_loss,2718
0.92,0.88,1.5529337724521315,1.428699070655961,Historical PPO-only Local (No KD),5.0,ood_fast_mobility,2718
0.9,0.9,1.382224998983411,1.24400249908507,Historical PPO-only Local (No KD),4.0,ood_sparse,2718
0.835,0.825,1.9034203608772622,1.589356001332514,Historical PPO-only Local (No KD),5.0,ood_nodes_10,2718
0.948051948051948,0.365,2.0911763942034436,0.8051029117683259,Historical PPO-only Local (No KD),4.0,unconditional_sparse,2718
0.23,0.23,4.873249220422921,1.120847320697272,Historical PPO-only Local (No KD),4.0,structural_hole_45,2718
0.49206349206349204,0.31,3.6212524140405438,1.6476698483884473,Historical PPO-only Local (No KD),4.0,structural_hole_225_link_loss,2718
0.125,0.125,13.118093161467455,1.6397616451834318,Historical PPO-only Local (No KD),6.0,predictive_break_45,2718
0.27906976744186046,0.24,8.161191395976209,2.3667455048331005,Historical PPO-only Local (No KD),6.0,predictive_break_225_link_loss,2718
0.705,0.68,1.8104261939195412,1.2763504667132763,Historical PPO-only Local (No KD),5.0,ood_link_loss_30,2718
0.905,0.885,1.503069381833788,1.360277790559578,Historical PPO-only Local (No KD),4.0,ood_extreme_mobility,2718
0.705,0.65,3.0768179598853687,2.169156661719185,Historical PPO-only Local (No KD),7.0,ood_nodes_16,2718
0.605,0.49,4.907597744289143,2.9690966352949317,Historical PPO-only Local (No KD),10.0,ood_nodes_24,2718
0.97,0.97,1.3344848861976115,1.2944503396116829,Historical KD-only Local,4.0,heldout_medium,42
0.905,0.905,1.375984907676293,1.245266341447045,Historical KD-only Local,4.0,ood_link_loss,42
0.965,0.955,1.2577993888174064,1.2137764102087971,Historical KD-only Local,3.0,ood_fast_mobility,42
0.97,0.97,1.2390483473312237,1.201876896911287,Historical KD-only Local,3.0,ood_sparse,42
0.97,0.965,1.4882414537344277,1.4435942101223949,Historical KD-only Local,4.0,ood_nodes_10,42
