ci95_high,ci95_low,count,mean,method,metric,scenario,standard_deviation
0.6196543605368229,0.5842027823203201,5,0.6019285714285715,Historical PPO-only Local (No KD),deadline_delivery_ratio,ALL_POOLED,0.014278122983024322
6.0,6.0,5,6.0,Historical PPO-only Local (No KD),p95_success_delay,ALL_POOLED,0.0
1.6894795076703466,1.5802366343305474,5,1.634858071000447,Historical PPO-only Local (No KD),mean_transmission_energy_proxy,ALL_POOLED,0.04399756679488293
2.656388671425621,2.5420524323744673,5,2.599220551900044,Historical PPO-only Local (No KD),energy_per_delivered_packet,ALL_POOLED,0.04604891981448943
0.9757997835259661,0.9622002164740339,5,0.969,Historical KD-only Local,connected_pair_pdr,heldout_medium,0.005477225575051666
0.9757997835259661,0.9622002164740339,5,0.969,Historical KD-only Local,deadline_delivery_ratio,heldout_medium,0.005477225575051666
4.0,4.0,5,4.0,Historical KD-only Local,p95_success_delay,heldout_medium,0.0
1.311790061569636,1.2831041239088419,5,1.297447092739239,Historical KD-only Local,mean_transmission_energy_proxy,heldout_medium,0.011553261276631312
1.348715139626646,1.3291803210457667,5,1.3389477303362063,Historical KD-only Local,energy_per_delivered_packet,heldout_medium,0.007867648104281668
0.9224138740165779,0.9035861259834221,5,0.913,Historical KD-only Local,connected_pair_pdr,ood_link_loss,0.007582875444051557
0.9211996752889493,0.900800324711051,5,0.9110000000000001,Historical KD-only Local,deadline_delivery_ratio,ood_link_loss,0.008215838362577499
4.0,4.0,5,4.0,Historical KD-only Local,p95_success_delay,ood_link_loss,0.0
1.2773153459117594,1.2355775196726286,5,1.256446432792194,Historical KD-only Local,mean_transmission_energy_proxy,ood_link_loss,0.016809909348661885
1.3877794015971245,1.3644981822979703,5,1.3761387919475474,Historical KD-only Local,energy_per_delivered_packet,ood_link_loss,0.009376510978384234
0.972552,0.961448,5,0.967,Historical KD-only Local,connected_pair_pdr,ood_fast_mobility,0.004472135954999583
0.9720933612300452,0.9559066387699545,5,0.9639999999999999,Historical KD-only Local,deadline_delivery_ratio,ood_fast_mobility,0.006519202405202654
3.0,3.0,5,3.0,Historical KD-only Local,p95_success_delay,ood_fast_mobility,0.0
1.214497754912577,1.1859757815124508,5,1.200236768212514,Historical KD-only Local,mean_transmission_energy_proxy,ood_fast_mobility,0.011487224671311731
1.2575485325794071,1.224885995276085,5,1.2412172639277461,Historical KD-only Local,energy_per_delivered_packet,ood_fast_mobility,0.013154836766543774
0.9761934204528421,0.9658065795471577,5,0.9709999999999999,Historical KD-only Local,connected_pair_pdr,ood_sparse,0.004183300132670382
0.9761934204528421,0.9658065795471577,5,0.9709999999999999,Historical KD-only Local,deadline_delivery_ratio,ood_sparse,0.004183300132670382
3.302079999999983,2.8579200000000085,5,3.0799999999999956,Historical KD-only Local,p95_success_delay,ood_sparse,0.17888543819997302
1.2153944864403339,1.1876770219481825,5,1.2015357541942582,Historical KD-only Local,mean_transmission_energy_proxy,ood_sparse,0.01116320871188532
1.2564780796990194,1.2184487100323418,5,1.2374633948656806,Historical KD-only Local,energy_per_delivered_packet,ood_sparse,0.015316328479135449
0.9700774390848667,0.9559225609151331,5,0.9629999999999999,Historical KD-only Local,connected_pair_pdr,ood_nodes_10,0.005700877125495695
0.9661934204528422,0.9558065795471578,5,0.961,Historical KD-only Local,deadline_delivery_ratio,ood_nodes_10,0.004183300132670382
4.0,4.0,5,4.0,Historical KD-only Local,p95_success_delay,ood_nodes_10,0.0
1.4414490839510457,1.4196982783120635,5,1.4305736811315546,Historical KD-only Local,mean_transmission_energy_proxy,ood_nodes_10,0.008760136882952085
1.4953848915327055,1.4757233594962655,5,1.4855541255144855,Historical KD-only Local,energy_per_delivered_packet,ood_nodes_10,0.00791868194799525
0.9870129870129872,0.987012987012987,5,0.9870129870129871,Historical KD-only Local,connected_pair_pdr,unconditional_sparse,1.2412670766236366e-16
0.38,0.38,5,0.38,Historical KD-only Local,deadline_delivery_ratio,unconditional_sparse,0.0
4.025979434966783,2.73402056503322,5,3.3800000000000012,Historical KD-only Local,p95_success_delay,unconditional_sparse,0.5203364296299093
0.7377972457558756,0.7092374910713742,5,0.7235173684136249,Historical KD-only Local,mean_transmission_energy_proxy,unconditional_sparse,0.011502441083440784
1.8212767467085096,1.7519692408319731,5,1.7866229937702414,Historical KD-only Local,energy_per_delivered_packet,unconditional_sparse,0.027913597710897322
0.128384,-0.06038399999999999,5,0.034,Historical KD-only Local,connected_pair_pdr,structural_hole_45,0.07602631123499286
0.128384,-0.06038399999999999,5,0.034,Historical KD-only Local,deadline_delivery_ratio,structural_hole_45,0.07602631123499286
