connected_pair_pdr,deadline_delivery_ratio,energy_per_delivered_packet,mean_transmission_energy_proxy,method,p95_success_delay,scenario,training_seed
0.98,0.98,1.447879525880637,1.4189219353630242,Shortest+Risk (No Teacher),4.0,ood_nodes_10,314
0.987012987012987,0.38,1.8325275369642569,0.742173652470524,Shortest+Risk (No Teacher),4.0,unconditional_sparse,314
1.0,1.0,2.711468279642881,2.7114682796428804,Shortest+Risk (No Teacher),4.0,structural_hole_45,314
0.6984126984126984,0.44,3.342636157474066,1.9387289713349576,Shortest+Risk (No Teacher),4.0,structural_hole_225_link_loss,314
1.0,1.0,4.235826826754887,4.235826826754887,Shortest+Risk (No Teacher),6.0,predictive_break_45,314
0.5116279069767442,0.44,6.020406760902647,3.0102033804513235,Shortest+Risk (No Teacher),6.0,predictive_break_225_link_loss,314
0.775,0.775,1.4139309211595843,1.0957964638986777,Shortest+Risk (No Teacher),4.0,ood_link_loss_30,314
0.97,0.97,1.2005627882597707,1.1645459046119777,Shortest+Risk (No Teacher),4.0,ood_extreme_mobility,314
0.975,0.975,1.7340203714633466,1.6906698621767628,Shortest+Risk (No Teacher),5.0,ood_nodes_16,314
0.935,0.925,2.120612185710869,1.982772393639662,Shortest+Risk (No Teacher),6.0,ood_nodes_24,314
0.985,0.985,1.3030020437524552,1.2834570130961682,Shortest+Risk (No Teacher),4.0,heldout_medium,2718
0.91,0.91,1.3247091680068739,1.2054853428862553,Shortest+Risk (No Teacher),4.0,ood_link_loss,2718
0.965,0.965,1.2039382041734532,1.1618003670273822,Shortest+Risk (No Teacher),3.0,ood_fast_mobility,2718
0.98,0.98,1.2183948113050522,1.1940269150789513,Shortest+Risk (No Teacher),3.0,ood_sparse,2718
0.98,0.98,1.447879525880637,1.4189219353630242,Shortest+Risk (No Teacher),4.0,ood_nodes_10,2718
0.987012987012987,0.38,1.8325275369642569,0.742173652470524,Shortest+Risk (No Teacher),4.0,unconditional_sparse,2718
1.0,1.0,2.711468279642881,2.7114682796428804,Shortest+Risk (No Teacher),4.0,structural_hole_45,2718
0.6984126984126984,0.44,3.342636157474066,1.9387289713349576,Shortest+Risk (No Teacher),4.0,structural_hole_225_link_loss,2718
1.0,1.0,4.235826826754887,4.235826826754887,Shortest+Risk (No Teacher),6.0,predictive_break_45,2718
0.5116279069767442,0.44,6.020406760902647,3.0102033804513235,Shortest+Risk (No Teacher),6.0,predictive_break_225_link_loss,2718
0.775,0.775,1.4139309211595843,1.0957964638986777,Shortest+Risk (No Teacher),4.0,ood_link_loss_30,2718
0.97,0.97,1.2005627882597707,1.1645459046119777,Shortest+Risk (No Teacher),4.0,ood_extreme_mobility,2718
0.975,0.975,1.7340203714633466,1.6906698621767628,Shortest+Risk (No Teacher),5.0,ood_nodes_16,2718
0.935,0.925,2.1191197675839644,1.9813769826910066,Shortest+Risk (No Teacher),6.0,ood_nodes_24,2718
0.985,0.985,1.3030020437524552,1.2834570130961682,Teacher Distillation Only,4.0,heldout_medium,42
0.91,0.91,1.3256171834326087,1.2063116369236737,Teacher Distillation Only,4.0,ood_link_loss,42
0.965,0.965,1.203278640134203,1.1611638877295059,Teacher Distillation Only,3.0,ood_fast_mobility,42
0.98,0.98,1.2173335822540265,1.1929869106089461,Teacher Distillation Only,3.0,ood_sparse,42
0.98,0.98,1.4495746750773661,1.4205831815758188,Teacher Distillation Only,4.0,ood_nodes_10,42
0.987012987012987,0.38,1.8299948206622314,0.7411479023682038,Teacher Distillation Only,4.0,unconditional_sparse,42
1.0,1.0,2.711468279642881,2.7114682796428804,Teacher Distillation Only,4.0,structural_hole_45,42
0.6984126984126984,0.44,3.342636157474066,1.9387289713349576,Teacher Distillation Only,4.0,structural_hole_225_link_loss,42
0.125,0.125,10.585031662192568,1.323128957774071,Teacher Distillation Only,6.0,predictive_break_45,42
0.09883720930232558,0.085,10.325394358641319,1.4455552102097846,Teacher Distillation Only,6.0,predictive_break_225_link_loss,42
0.78,0.78,1.410567267423823,1.1002424685905818,Teacher Distillation Only,4.0,ood_link_loss_30,42
0.97,0.97,1.209879501017431,1.1735831159869081,Teacher Distillation Only,3.0,ood_extreme_mobility,42
0.975,0.975,1.731277116981535,1.687995189056997,Teacher Distillation Only,5.0,ood_nodes_16,42
0.94,0.935,2.103149471497789,1.9769605032079216,Teacher Distillation Only,6.0,ood_nodes_24,42
0.98,0.98,1.2946416061565256,1.268748774033395,Teacher Distillation Only,4.0,heldout_medium,77
0.91,0.91,1.3194429540738457,1.2006930882071996,Teacher Distillation Only,4.0,ood_link_loss,77
0.965,0.965,1.2016173615412222,1.1595607538872792,Teacher Distillation Only,3.0,ood_fast_mobility,77
0.98,0.98,1.2098752688032146,1.18567776342715,Teacher Distillation Only,3.0,ood_sparse,77
0.98,0.98,1.4480607265644203,1.419099512033132,Teacher Distillation Only,4.0,ood_nodes_10,77
0.987012987012987,0.38,1.7881659793824314,0.7331480515467967,Teacher Distillation Only,3.950000000000003,unconditional_sparse,77
1.0,1.0,2.711468279642881,2.7114682796428804,Teacher Distillation Only,4.0,structural_hole_45,77
0.6984126984126984,0.44,3.342636157474066,1.9387289713349576,Teacher Distillation Only,4.0,structural_hole_225_link_loss,77
1.0,1.0,4.235826826754887,4.235826826754887,Teacher Distillation Only,6.0,predictive_break_45,77
0.5116279069767442,0.44,6.020406760902647,3.0102033804513235,Teacher Distillation Only,6.0,predictive_break_225_link_loss,77
0.775,0.775,1.4139309211595843,1.0957964638986777,Teacher Distillation Only,4.0,ood_link_loss_30,77
0.965,0.965,1.188656347053452,1.147053374906581,Teacher Distillation Only,3.0,ood_extreme_mobility,77
0.975,0.975,1.727966071621765,1.6847669198312212,Teacher Distillation Only,5.0,ood_nodes_16,77
0.935,0.93,2.0914117349487786,1.9554699721771078,Teacher Distillation Only,6.0,ood_nodes_24,77
0.98,0.98,1.2924153791835677,1.2665670715998965,Teacher Distillation Only,4.0,heldout_medium,123
0.915,0.915,1.3151158575379263,1.2033310096472025,Teacher Distillation Only,4.0,ood_link_loss,123
0.965,0.965,1.2016173615412222,1.1595607538872792,Teacher Distillation Only,3.0,ood_fast_mobility,123
0.98,0.98,1.2098752688032146,1.18567776342715,Teacher Distillation Only,3.0,ood_sparse,123
0.98,0.98,1.4420531582990261,1.4132120951330456,Teacher Distillation Only,4.0,ood_nodes_10,123
0.987012987012987,0.38,1.7833723379965776,0.7311826585785969,Teacher Distillation Only,3.950000000000003,unconditional_sparse,123
1.0,1.0,2.711468279642881,2.7114682796428804,Teacher Distillation Only,4.0,structural_hole_45,123
0.6984126984126984,0.44,3.342636157474066,1.9387289713349576,Teacher Distillation Only,4.0,structural_hole_225_link_loss,123
1.0,1.0,4.235826826754887,4.235826826754887,Teacher Distillation Only,6.0,predictive_break_45,123
0.5116279069767442,0.44,6.020406760902647,3.0102033804513235,Teacher Distillation Only,6.0,predictive_break_225_link_loss,123
0.775,0.775,1.4139309211595843,1.0957964638986777,Teacher Distillation Only,4.0,ood_link_loss_30,123
0.965,0.965,1.188656347053452,1.147053374906581,Teacher Distillation Only,3.0,ood_extreme_mobility,123
0.975,0.975,1.726030108579198,1.682879355864718,Teacher Distillation Only,5.0,ood_nodes_16,123
0.93,0.925,2.095429571447157,1.9487495014458558,Teacher Distillation Only,6.0,ood_nodes_24,123
0.985,0.985,1.3030020437524552,1.2834570130961682,Teacher Distillation Only,4.0,heldout_medium,314
0.91,0.91,1.3242049236577047,1.2050264805285114,Teacher Distillation Only,4.0,ood_link_loss,314
0.965,0.965,1.2011067766279235,1.1590680394459463,Teacher Distillation Only,3.0,ood_fast_mobility,314
0.98,0.98,1.2173335822540265,1.1929869106089461,Teacher Distillation Only,3.0,ood_sparse,314
0.98,0.98,1.4495746750773661,1.4205831815758188,Teacher Distillation Only,4.0,ood_nodes_10,314
0.987012987012987,0.38,1.8429594915674423,0.7463985940848141,Teacher Distillation Only,4.0,unconditional_sparse,314
1.0,1.0,2.711468279642881,2.7114682796428804,Teacher Distillation Only,4.0,structural_hole_45,314
0.6984126984126984,0.44,3.342636157474066,1.9387289713349576,Teacher Distillation Only,4.0,structural_hole_225_link_loss,314
0.245,0.245,7.030957818449027,1.7225846655200114,Teacher Distillation Only,6.0,predictive_break_45,314
0.1569767441860465,0.135,8.726934320820275,1.6581175209558523,Teacher Distillation Only,6.0,predictive_break_225_link_loss,314
0.785,0.785,1.4147082234257198,1.1105459553891899,Teacher Distillation Only,4.0,ood_link_loss_30,314
0.97,0.97,1.207229583478023,1.171012695973682,Teacher Distillation Only,3.0,ood_extreme_mobility,314
0.975,0.97,1.7433490754774417,1.6997653485905055,Teacher Distillation Only,5.0,ood_nodes_16,314
0.94,0.935,2.1042775290450297,1.9780208773023282,Teacher Distillation Only,6.0,ood_nodes_24,314
0.985,0.985,1.304688373015402,1.2851180474201709,Teacher Distillation Only,4.0,heldout_medium,2718
0.91,0.91,1.3160068299687415,1.1975662152715545,Teacher Distillation Only,4.0,ood_link_loss,2718
0.97,0.97,1.2005837755929052,1.164566262325118,Teacher Distillation Only,3.0,ood_fast_mobility,2718
0.98,0.98,1.2204963954653716,1.196086467556064,Teacher Distillation Only,3.0,ood_sparse,2718
0.98,0.98,1.4444256512945792,1.4155371382686877,Teacher Distillation Only,4.0,ood_nodes_10,2718
0.987012987012987,0.38,1.8265566517973346,0.7488882272369072,Teacher Distillation Only,4.0,unconditional_sparse,2718
1.0,1.0,2.711468279642881,2.7114682796428804,Teacher Distillation Only,4.0,structural_hole_45,2718
0.6984126984126984,0.44,3.342636157474066,1.9387289713349576,Teacher Distillation Only,4.0,structural_hole_225_link_loss,2718
1.0,1.0,4.235826826754887,4.235826826754887,Teacher Distillation Only,6.0,predictive_break_45,2718
0.5116279069767442,0.44,6.020406760902647,3.0102033804513235,Teacher Distillation Only,6.0,predictive_break_225_link_loss,2718
0.785,0.78,1.425152233451783,1.1187445032596497,Teacher Distillation Only,4.0,ood_link_loss_30,2718
0.97,0.97,1.2054599718312131,1.1692961726762767,Teacher Distillation Only,4.0,ood_extreme_mobility,2718
0.98,0.975,1.7421653778092918,1.707322070253106,Teacher Distillation Only,5.0,ood_nodes_16,2718
0.94,0.935,2.0876239955381224,1.962366555805835,Teacher Distillation Only,6.0,ood_nodes_24,2718
0.98,0.98,1.296887554023,1.27094980294254,Teacher+Shortest+Risk,4.0,heldout_medium,42
0.91,0.91,1.3259132356781451,1.206581044467112,Teacher+Shortest+Risk,4.0,ood_link_loss,42
0.965,0.965,1.2047916817589208,1.1626239728973584,Teacher+Shortest+Risk,3.0,ood_fast_mobility,42
0.98,0.98,1.2173335822540265,1.1929869106089461,Teacher+Shortest+Risk,3.0,ood_sparse,42
0.98,0.98,1.4495746750773661,1.4205831815758188,Teacher+Shortest+Risk,4.0,ood_nodes_10,42
0.987012987012987,0.38,1.8168175928232682,0.7448952130575399,Teacher+Shortest+Risk,4.0,unconditional_sparse,42
1.0,1.0,2.711468279642881,2.7114682796428804,Teacher+Shortest+Risk,4.0,structural_hole_45,42
0.6984126984126984,0.44,3.342636157474066,1.9387289713349576,Teacher+Shortest+Risk,4.0,structural_hole_225_link_loss,42
1.0,1.0,4.235826826754887,4.235826826754887,Teacher+Shortest+Risk,6.0,predictive_break_45,42
0.5116279069767442,0.44,6.020406760902647,3.0102033804513235,Teacher+Shortest+Risk,6.0,predictive_break_225_link_loss,42
0.78,0.78,1.4096995077823429,1.0995656160702274,Teacher+Shortest+Risk,4.0,ood_link_loss_30,42
0.97,0.97,1.196287726973036,1.1603990951638448,Teacher+Shortest+Risk,3.0,ood_extreme_mobility,42
0.975,0.975,1.7315698409040754,1.6882805948814734,Teacher+Shortest+Risk,5.0,ood_nodes_16,42
0.935,0.925,2.114524424421237,1.9770803368338568,Teacher+Shortest+Risk,6.0,ood_nodes_24,42
0.98,0.98,1.296887554023,1.27094980294254,Teacher+Shortest+Risk,4.0,heldout_medium,77
0.91,0.91,1.3247091680068739,1.2054853428862553,Teacher+Shortest+Risk,4.0,ood_link_loss,77
0.965,0.965,1.2047916817589208,1.1626239728973584,Teacher+Shortest+Risk,3.0,ood_fast_mobility,77
0.98,0.98,1.2165227332879598,1.1921922786222006,Teacher+Shortest+Risk,3.0,ood_sparse,77
0.98,0.98,1.4483195802685476,1.4193531886631765,Teacher+Shortest+Risk,4.0,ood_nodes_10,77
0.987012987012987,0.38,1.8325275369642569,0.742173652470524,Teacher+Shortest+Risk,4.0,unconditional_sparse,77
1.0,1.0,2.711468279642881,2.7114682796428804,Teacher+Shortest+Risk,4.0,structural_hole_45,77
0.6984126984126984,0.44,3.342636157474066,1.9387289713349576,Teacher+Shortest+Risk,4.0,structural_hole_225_link_loss,77
1.0,1.0,4.235826826754887,4.235826826754887,Teacher+Shortest+Risk,6.0,predictive_break_45,77
0.5116279069767442,0.44,6.020406760902647,3.0102033804513235,Teacher+Shortest+Risk,6.0,predictive_break_225_link_loss,77
0.775,0.775,1.4139309211595843,1.0957964638986777,Teacher+Shortest+Risk,4.0,ood_link_loss_30,77
0.965,0.965,1.1916003234524541,1.1498943121316183,Teacher+Shortest+Risk,3.0,ood_extreme_mobility,77
0.975,0.975,1.7342777664831772,1.690920822321098,Teacher+Shortest+Risk,5.0,ood_nodes_16,77
0.935,0.925,2.1209996192597944,1.9831346440079078,Teacher+Shortest+Risk,6.0,ood_nodes_24,77
0.98,0.98,1.296887554023,1.27094980294254,Teacher+Shortest+Risk,4.0,heldout_medium,123
0.91,0.91,1.3247091680068739,1.2054853428862553,Teacher+Shortest+Risk,4.0,ood_link_loss,123
0.965,0.965,1.2047916817589208,1.1626239728973584,Teacher+Shortest+Risk,3.0,ood_fast_mobility,123
0.98,0.98,1.2165227332879598,1.1921922786222006,Teacher+Shortest+Risk,3.0,ood_sparse,123
0.98,0.98,1.4483195802685476,1.4193531886631765,Teacher+Shortest+Risk,4.0,ood_nodes_10,123
0.987012987012987,0.38,1.8325275369642569,0.742173652470524,Teacher+Shortest+Risk,4.0,unconditional_sparse,123
1.0,1.0,2.711468279642881,2.7114682796428804,Teacher+Shortest+Risk,4.0,structural_hole_45,123
0.6984126984126984,0.44,3.342636157474066,1.9387289713349576,Teacher+Shortest+Risk,4.0,structural_hole_225_link_loss,123
1.0,1.0,4.235826826754887,4.235826826754887,Teacher+Shortest+Risk,6.0,predictive_break_45,123
0.5116279069767442,0.44,6.020406760902647,3.0102033804513235,Teacher+Shortest+Risk,6.0,predictive_break_225_link_loss,123
0.775,0.775,1.4139309211595843,1.0957964638986777,Teacher+Shortest+Risk,4.0,ood_link_loss_30,123
0.965,0.965,1.1982818798946766,1.156342014098363,Teacher+Shortest+Risk,3.0,ood_extreme_mobility,123
0.975,0.975,1.7329458343995652,1.6896221885395761,Teacher+Shortest+Risk,5.0,ood_nodes_16,123
0.935,0.925,2.120612185710869,1.982772393639662,Teacher+Shortest+Risk,6.0,ood_nodes_24,123
0.98,0.98,1.296887554023,1.27094980294254,Teacher+Shortest+Risk,4.0,heldout_medium,314
0.91,0.91,1.3259132356781451,1.206581044467112,Teacher+Shortest+Risk,4.0,ood_link_loss,314
0.965,0.965,1.2047916817589208,1.1626239728973584,Teacher+Shortest+Risk,3.0,ood_fast_mobility,314
0.98,0.98,1.2173335822540265,1.1929869106089461,Teacher+Shortest+Risk,3.0,ood_sparse,314
0.98,0.98,1.4495746750773661,1.4205831815758188,Teacher+Shortest+Risk,4.0,ood_nodes_10,314
0.987012987012987,0.38,1.8275567167892715,0.7401604702996549,Teacher+Shortest+Risk,4.0,unconditional_sparse,314
1.0,1.0,2.711468279642881,2.7114682796428804,Teacher+Shortest+Risk,4.0,structural_hole_45,314
0.6984126984126984,0.44,3.342636157474066,1.9387289713349576,Teacher+Shortest+Risk,4.0,structural_hole_225_link_loss,314
1.0,1.0,4.235826826754887,4.235826826754887,Teacher+Shortest+Risk,6.0,predictive_break_45,314
0.5116279069767442,0.44,6.020406760902647,3.0102033804513235,Teacher+Shortest+Risk,6.0,predictive_break_225_link_loss,314
0.78,0.78,1.4095176645582166,1.099423778355409,Teacher+Shortest+Risk,4.0,ood_link_loss_30,314
0.97,0.97,1.196287726973036,1.1603990951638448,Teacher+Shortest+Risk,3.0,ood_extreme_mobility,314
0.975,0.975,1.7341492029860164,1.6907954729113661,Teacher+Shortest+Risk,5.0,ood_nodes_16,314
0.94,0.93,2.1076996362079874,1.981237658035508,Teacher+Shortest+Risk,6.0,ood_nodes_24,314
0.985,0.985,1.3030020437524552,1.2834570130961682,Teacher+Shortest+Risk,4.0,heldout_medium,2718
0.91,0.91,1.3226208064486344,1.2035849338682574,Teacher+Shortest+Risk,4.0,ood_link_loss,2718
0.965,0.965,1.2049354331234907,1.1627626929641683,Teacher+Shortest+Risk,3.0,ood_fast_mobility,2718
0.98,0.98,1.2173335822540265,1.1929869106089461,Teacher+Shortest+Risk,3.0,ood_sparse,2718
0.98,0.98,1.4491346206894555,1.4201519282756663,Teacher+Shortest+Risk,4.0,ood_nodes_10,2718
0.987012987012987,0.38,1.8429594915674423,0.7463985940848141,Teacher+Shortest+Risk,4.0,unconditional_sparse,2718
1.0,1.0,2.711468279642881,2.7114682796428804,Teacher+Shortest+Risk,4.0,structural_hole_45,2718
0.6984126984126984,0.44,3.342636157474066,1.9387289713349576,Teacher+Shortest+Risk,4.0,structural_hole_225_link_loss,2718
1.0,1.0,4.235826826754887,4.235826826754887,Teacher+Shortest+Risk,6.0,predictive_break_45,2718
0.5116279069767442,0.44,6.020406760902647,3.0102033804513235,Teacher+Shortest+Risk,6.0,predictive_break_225_link_loss,2718
0.78,0.78,1.4091140678931207,1.099108972956634,Teacher+Shortest+Risk,4.0,ood_link_loss_30,2718
0.97,0.97,1.207229583478023,1.171012695973682,Teacher+Shortest+Risk,3.0,ood_extreme_mobility,2718
0.975,0.97,1.747055838654635,1.7033794426882694,Teacher+Shortest+Risk,5.0,ood_nodes_16,2718
0.94,0.935,2.095241057754619,1.9695265942893423,Teacher+Shortest+Risk,6.0,ood_nodes_24,2718
0.985,0.985,1.3030020437524552,1.2834570130961682,Existing Phase11 Predictive Prior,4.0,heldout_medium,42
0.91,0.91,1.3261002668819928,1.2067512428626133,Existing Phase11 Predictive Prior,4.0,ood_link_loss,42
0.965,0.965,1.198843544342444,1.1568840202904582,Existing Phase11 Predictive Prior,3.0,ood_fast_mobility,42
0.98,0.98,1.2173335822540265,1.1929869106089461,Existing Phase11 Predictive Prior,3.0,ood_sparse,42
0.98,0.98,1.450431001491354,1.421422381461527,Existing Phase11 Predictive Prior,4.0,ood_nodes_10,42
0.987012987012987,0.38,1.8425381432286905,0.7462279480076197,Existing Phase11 Predictive Prior,4.0,unconditional_sparse,42
1.0,1.0,2.711468279642881,2.7114682796428804,Existing Phase11 Predictive Prior,4.0,structural_hole_45,42
0.6984126984126984,0.44,3.342636157474066,1.9387289713349576,Existing Phase11 Predictive Prior,4.0,structural_hole_225_link_loss,42
1.0,1.0,4.235826826754887,4.235826826754887,Existing Phase11 Predictive Prior,6.0,predictive_break_45,42
0.5116279069767442,0.44,6.020406760902647,3.0102033804513235,Existing Phase11 Predictive Prior,6.0,predictive_break_225_link_loss,42
0.785,0.785,1.4156478583132814,1.1112835687759257,Existing Phase11 Predictive Prior,4.0,ood_link_loss_30,42
0.97,0.97,1.2119141654565764,1.175556740492879,Existing Phase11 Predictive Prior,4.0,ood_extreme_mobility,42
0.975,0.97,1.7433490754774417,1.6997653485905055,Existing Phase11 Predictive Prior,5.0,ood_nodes_16,42
0.94,0.935,2.095366844576109,1.9696448339015424,Existing Phase11 Predictive Prior,6.0,ood_nodes_24,42
0.985,0.985,1.3030020437524552,1.2834570130961682,Existing Phase11 Predictive Prior,4.0,heldout_medium,77
0.91,0.91,1.3238174744828335,1.2046739017793784,Existing Phase11 Predictive Prior,4.0,ood_link_loss,77
0.965,0.965,1.2019362710830026,1.1598685015950976,Existing Phase11 Predictive Prior,3.0,ood_fast_mobility,77
0.98,0.98,1.2173335822540265,1.1929869106089461,Existing Phase11 Predictive Prior,3.0,ood_sparse,77
0.98,0.98,1.4496775896290532,1.4206840378364722,Existing Phase11 Predictive Prior,4.0,ood_nodes_10,77
0.987012987012987,0.38,1.8299948206622314,0.7411479023682038,Existing Phase11 Predictive Prior,4.0,unconditional_sparse,77
1.0,1.0,2.711468279642881,2.7114682796428804,Existing Phase11 Predictive Prior,4.0,structural_hole_45,77
0.6984126984126984,0.44,3.342636157474066,1.9387289713349576,Existing Phase11 Predictive Prior,4.0,structural_hole_225_link_loss,77
1.0,1.0,4.235826826754887,4.235826826754887,Existing Phase11 Predictive Prior,6.0,predictive_break_45,77
0.5116279069767442,0.44,6.020406760902647,3.0102033804513235,Existing Phase11 Predictive Prior,6.0,predictive_break_225_link_loss,77
0.78,0.78,1.4091140678931207,1.099108972956634,Existing Phase11 Predictive Prior,4.0,ood_link_loss_30,77
0.965,0.965,1.202124434681632,1.160050079467775,Existing Phase11 Predictive Prior,3.3999999999999773,ood_extreme_mobility,77
0.975,0.975,1.7318842168528017,1.6885871114314817,Existing Phase11 Predictive Prior,5.0,ood_nodes_16,77
0.94,0.935,2.0948535632467626,1.9691623494519568,Existing Phase11 Predictive Prior,6.0,ood_nodes_24,77
0.985,0.985,1.3054342561932586,1.2858527423503596,Existing Phase11 Predictive Prior,4.0,heldout_medium,123
0.91,0.91,1.3257113845256894,1.2063973599183773,Existing Phase11 Predictive Prior,4.0,ood_link_loss,123
0.955,0.955,1.226723470091731,1.171520913937603,Existing Phase11 Predictive Prior,3.0,ood_fast_mobility,123
0.98,0.98,1.2175221665792217,1.1931717232476373,Existing Phase11 Predictive Prior,3.0,ood_sparse,123
0.98,0.98,1.4511605499333657,1.4221373389346985,Existing Phase11 Predictive Prior,4.0,ood_nodes_10,123
0.987012987012987,0.38,1.8396385255946957,0.7450536028658518,Existing Phase11 Predictive Prior,4.0,unconditional_sparse,123
1.0,1.0,2.711468279642881,2.7114682796428804,Existing Phase11 Predictive Prior,4.0,structural_hole_45,123
0.6984126984126984,0.44,3.342636157474066,1.9387289713349576,Existing Phase11 Predictive Prior,4.0,structural_hole_225_link_loss,123
1.0,1.0,4.235826826754887,4.235826826754887,Existing Phase11 Predictive Prior,6.0,predictive_break_45,123
0.5116279069767442,0.44,6.020406760902647,3.0102033804513235,Existing Phase11 Predictive Prior,6.0,predictive_break_225_link_loss,123
0.785,0.785,1.4147082234257198,1.1105459553891899,Existing Phase11 Predictive Prior,4.0,ood_link_loss_30,123
0.965,0.965,1.2250049193459214,1.1821297471688141,Existing Phase11 Predictive Prior,4.0,ood_extreme_mobility,123
0.97,0.965,1.7442937353403085,1.6919649232800993,Existing Phase11 Predictive Prior,5.0,ood_nodes_16,123
0.935,0.93,2.0971120030247055,1.9607997228280996,Existing Phase11 Predictive Prior,6.0,ood_nodes_24,123
0.985,0.985,1.3030020437524552,1.2834570130961682,Existing Phase11 Predictive Prior,4.0,heldout_medium,314
0.91,0.91,1.325950031042512,1.206614528248686,Existing Phase11 Predictive Prior,4.0,ood_link_loss,314
0.965,0.965,1.1987490078109702,1.156792792537586,Existing Phase11 Predictive Prior,3.0,ood_fast_mobility,314
0.98,0.98,1.2173335822540265,1.1929869106089461,Existing Phase11 Predictive Prior,3.0,ood_sparse,314
0.98,0.98,1.4509326844378718,1.4219140307491145,Existing Phase11 Predictive Prior,4.0,ood_nodes_10,314
0.987012987012987,0.38,1.8295734723234798,0.7409772562910093,Existing Phase11 Predictive Prior,4.0,unconditional_sparse,314
1.0,1.0,2.711468279642881,2.7114682796428804,Existing Phase11 Predictive Prior,4.0,structural_hole_45,314
0.6984126984126984,0.44,3.342636157474066,1.9387289713349576,Existing Phase11 Predictive Prior,4.0,structural_hole_225_link_loss,314
1.0,1.0,4.235826826754887,4.235826826754887,Existing Phase11 Predictive Prior,6.0,predictive_break_45,314
0.5116279069767442,0.44,6.020406760902647,3.0102033804513235,Existing Phase11 Predictive Prior,6.0,predictive_break_225_link_loss,314
0.785,0.785,1.4138241698994896,1.1098519733710992,Existing Phase11 Predictive Prior,4.0,ood_link_loss_30,314
0.965,0.965,1.2092731069060176,1.1669485481643072,Existing Phase11 Predictive Prior,3.0,ood_extreme_mobility,314
0.975,0.97,1.7416463063920897,1.6981051487322876,Existing Phase11 Predictive Prior,5.0,ood_nodes_16,314
0.94,0.935,2.0953447658036937,1.969624079855472,Existing Phase11 Predictive Prior,6.0,ood_nodes_24,314
0.985,0.985,1.3036433615650578,1.2840887111415815,Existing Phase11 Predictive Prior,4.0,heldout_medium,2718
0.91,0.91,1.315884409643751,1.1974548127758133,Existing Phase11 Predictive Prior,4.0,ood_link_loss,2718
0.955,0.955,1.2302960697470184,1.1749327466084025,Existing Phase11 Predictive Prior,3.0,ood_fast_mobility,2718
0.98,0.98,1.2203078111401766,1.195901654917373,Existing Phase11 Predictive Prior,3.0,ood_sparse,2718
0.98,0.98,1.4487655812857962,1.4197902696600804,Existing Phase11 Predictive Prior,4.0,ood_nodes_10,2718
0.987012987012987,0.38,1.8187955911183984,0.7457061923585434,Existing Phase11 Predictive Prior,4.0,unconditional_sparse,2718
1.0,1.0,2.711468279642881,2.7114682796428804,Existing Phase11 Predictive Prior,4.0,structural_hole_45,2718
0.6984126984126984,0.44,3.342636157474066,1.9387289713349576,Existing Phase11 Predictive Prior,4.0,structural_hole_225_link_loss,2718
1.0,1.0,4.235826826754887,4.235826826754887,Existing Phase11 Predictive Prior,6.0,predictive_break_45,2718
0.5116279069767442,0.44,6.020406760902647,3.0102033804513235,Existing Phase11 Predictive Prior,6.0,predictive_break_225_link_loss,2718
0.785,0.78,1.4297209983678905,1.122330983718794,Existing Phase11 Predictive Prior,4.0,ood_link_loss_30,2718
0.965,0.965,1.23842613024613,1.1950812156875152,Existing Phase11 Predictive Prior,4.0,ood_extreme_mobility,2718
0.97,0.965,1.7415540538001408,1.6893074321861365,Existing Phase11 Predictive Prior,5.0,ood_nodes_16,2718
0.935,0.925,2.134958409077434,1.9961861124874003,Existing Phase11 Predictive Prior,6.0,ood_nodes_24,2718
