ci95_high,ci95_low,count,mean,method,metric,standard_deviation
0.9900218470753335,0.9206796206878147,5,0.9553507338815741,Shortest-Oracle Only,test_teacher_action_agreement,0.027927581396554678
0.9567996813720495,0.9423813071424042,5,0.9495904942572269,Shortest-Oracle Only,test_shortest_action_agreement,0.005807000162557309
0.8630795773530112,0.8322988987236725,5,0.8476892380383418,Shortest-Oracle Only,test_risk_action_agreement,0.012396918193223468
11.498722938402198,10.754830833570457,5,11.126776885986327,Risk-Oracle Only,geographic_strength,0.2996025422062635
0.005331026892764807,0.004802305121319055,5,0.005066666007041931,Risk-Oracle Only,forwardability_binary_strength,0.0002129426913070621
0.03917095265218557,0.026701980318338266,5,0.03293646648526192,Risk-Oracle Only,forwardability_count_strength,0.005021878556924852
0.1020273965434659,0.07425290824607725,5,0.08814015239477158,Risk-Oracle Only,margin_strength,0.011186175049213518
0.20871233668823058,0.19415160092811767,5,0.20143196880817413,Risk-Oracle Only,lifetime_strength,0.005864336268376188
0.024622993469575093,0.015960979163309883,5,0.020291986316442488,Risk-Oracle Only,queue_headroom_strength,0.003488626226744362
1.1819445382011333,1.0166853894340597,5,1.0993149638175965,Risk-Oracle Only,onward_lifetime_strength,0.06655812149620442
22.312617316480086,19.371714195971087,5,20.842165756225587,Risk-Oracle Only,break_penalty,1.1844487198666012
0.898068223287711,0.8338132831077688,5,0.8659407531977399,Risk-Oracle Only,test_teacher_action_agreement,0.025878676897070085
0.8462654918611566,0.8234141467589434,5,0.83483981931005,Risk-Oracle Only,test_shortest_action_agreement,0.00920337914730828
0.9468846467595364,0.9316498852023871,5,0.9392672659809618,Risk-Oracle Only,test_risk_action_agreement,0.00613580015540099
12.183293026743016,11.810818606557767,5,11.997055816650391,Shortest+Risk (No Teacher),geographic_strength,0.15001407122010743
0.005809772246775473,0.005112635857167399,5,0.005461204051971436,Shortest+Risk (No Teacher),forwardability_binary_strength,0.00028077167808941467
0.05349341296435749,0.031312969691739925,5,0.042403191328048706,Shortest+Risk (No Teacher),forwardability_count_strength,0.008933173438157558
0.10086904854801974,0.07402213125201383,5,0.08744558990001679,Shortest+Risk (No Teacher),margin_strength,0.010812595832165718
0.20620167140610993,0.19402643556944552,5,0.20011405348777772,Shortest+Risk (No Teacher),lifetime_strength,0.0049035761838748465
