block,component,device,latency_ms,order_position,training_seed,variant
5,end_to_end_policy,cpu,0.477573,3,42,Fixed Manual Prior
5,end_to_end_policy,cpu,0.469772,4,42,Shortest-Oracle Only
5,end_to_end_policy,cpu,0.477799,5,42,Existing Phase11 Predictive Prior
5,end_to_end_policy,cpu,0.459998,6,42,Risk-Oracle Only
6,end_to_end_policy,cpu,0.512629,0,42,Teacher+Shortest+Risk
6,end_to_end_policy,cpu,0.46242,1,42,Teacher Distillation Only
6,end_to_end_policy,cpu,0.476366,2,42,Fixed Manual Prior
6,end_to_end_policy,cpu,0.449076,3,42,Existing Phase11 Predictive Prior
6,end_to_end_policy,cpu,0.489855,4,42,Shortest+Risk (No Teacher)
6,end_to_end_policy,cpu,0.575324,5,42,Risk-Oracle Only
6,end_to_end_policy,cpu,0.501647,6,42,Shortest-Oracle Only
7,end_to_end_policy,cpu,0.490616,0,42,Shortest+Risk (No Teacher)
7,end_to_end_policy,cpu,0.48745,1,42,Risk-Oracle Only
7,end_to_end_policy,cpu,0.468511,2,42,Teacher+Shortest+Risk
7,end_to_end_policy,cpu,0.499444,3,42,Existing Phase11 Predictive Prior
7,end_to_end_policy,cpu,0.464323,4,42,Fixed Manual Prior
7,end_to_end_policy,cpu,0.48058,5,42,Shortest-Oracle Only
7,end_to_end_policy,cpu,0.454021,6,42,Teacher Distillation Only
8,end_to_end_policy,cpu,0.497611,0,42,Shortest+Risk (No Teacher)
8,end_to_end_policy,cpu,0.459003,1,42,Teacher+Shortest+Risk
8,end_to_end_policy,cpu,0.491819,2,42,Risk-Oracle Only
8,end_to_end_policy,cpu,0.458088,3,42,Fixed Manual Prior
8,end_to_end_policy,cpu,0.494559,4,42,Shortest-Oracle Only
8,end_to_end_policy,cpu,0.462511,5,42,Existing Phase11 Predictive Prior
8,end_to_end_policy,cpu,0.484469,6,42,Teacher Distillation Only
9,end_to_end_policy,cpu,0.467005,0,42,Shortest-Oracle Only
9,end_to_end_policy,cpu,0.486931,1,42,Shortest+Risk (No Teacher)
9,end_to_end_policy,cpu,0.453512,2,42,Existing Phase11 Predictive Prior
9,end_to_end_policy,cpu,0.487969,3,42,Fixed Manual Prior
9,end_to_end_policy,cpu,0.449204,4,42,Risk-Oracle Only
9,end_to_end_policy,cpu,0.481109,5,42,Teacher Distillation Only
9,end_to_end_policy,cpu,0.45383,6,42,Teacher+Shortest+Risk
10,end_to_end_policy,cpu,0.606963,0,42,Teacher+Shortest+Risk
10,end_to_end_policy,cpu,0.494637,1,42,Shortest-Oracle Only
10,end_to_end_policy,cpu,0.496811,2,42,Existing Phase11 Predictive Prior
10,end_to_end_policy,cpu,0.458284,3,42,Fixed Manual Prior
10,end_to_end_policy,cpu,0.508325,4,42,Risk-Oracle Only
10,end_to_end_policy,cpu,0.45427,5,42,Shortest+Risk (No Teacher)
10,end_to_end_policy,cpu,0.484532,6,42,Teacher Distillation Only
11,end_to_end_policy,cpu,0.466104,0,42,Existing Phase11 Predictive Prior
11,end_to_end_policy,cpu,0.491256,1,42,Teacher Distillation Only
11,end_to_end_policy,cpu,0.452239,2,42,Teacher+Shortest+Risk
11,end_to_end_policy,cpu,0.488687,3,42,Risk-Oracle Only
11,end_to_end_policy,cpu,0.456645,4,42,Shortest-Oracle Only
11,end_to_end_policy,cpu,0.4795,5,42,Shortest+Risk (No Teacher)
11,end_to_end_policy,cpu,0.458238,6,42,Fixed Manual Prior
12,end_to_end_policy,cpu,0.499191,0,42,Teacher+Shortest+Risk
12,end_to_end_policy,cpu,0.464808,1,42,Fixed Manual Prior
12,end_to_end_policy,cpu,0.484662,2,42,Teacher Distillation Only
12,end_to_end_policy,cpu,0.457757,3,42,Existing Phase11 Predictive Prior
12,end_to_end_policy,cpu,0.462316,4,42,Risk-Oracle Only
12,end_to_end_policy,cpu,0.472309,5,42,Shortest-Oracle Only
12,end_to_end_policy,cpu,0.461226,6,42,Shortest+Risk (No Teacher)
13,end_to_end_policy,cpu,0.490563,0,42,Fixed Manual Prior
13,end_to_end_policy,cpu,0.463468,1,42,Existing Phase11 Predictive Prior
13,end_to_end_policy,cpu,0.565792,2,42,Teacher Distillation Only
13,end_to_end_policy,cpu,0.484023,3,42,Shortest-Oracle Only
13,end_to_end_policy,cpu,0.479668,4,42,Risk-Oracle Only
13,end_to_end_policy,cpu,0.475328,5,42,Teacher+Shortest+Risk
13,end_to_end_policy,cpu,0.475541,6,42,Shortest+Risk (No Teacher)
14,end_to_end_policy,cpu,0.484988,0,42,Shortest+Risk (No Teacher)
14,end_to_end_policy,cpu,0.476532,1,42,Teacher+Shortest+Risk
14,end_to_end_policy,cpu,0.470205,2,42,Existing Phase11 Predictive Prior
14,end_to_end_policy,cpu,0.485962,3,42,Teacher Distillation Only
14,end_to_end_policy,cpu,0.471045,4,42,Risk-Oracle Only
14,end_to_end_policy,cpu,0.474103,5,42,Fixed Manual Prior
14,end_to_end_policy,cpu,0.460351,6,42,Shortest-Oracle Only
15,end_to_end_policy,cpu,0.49123,0,42,Shortest-Oracle Only
15,end_to_end_policy,cpu,0.46396,1,42,Existing Phase11 Predictive Prior
15,end_to_end_policy,cpu,0.493907,2,42,Fixed Manual Prior
15,end_to_end_policy,cpu,0.473032,3,42,Teacher Distillation Only
15,end_to_end_policy,cpu,0.505521,4,42,Teacher+Shortest+Risk
15,end_to_end_policy,cpu,0.494328,5,42,Shortest+Risk (No Teacher)
15,end_to_end_policy,cpu,0.480591,6,42,Risk-Oracle Only
16,end_to_end_policy,cpu,0.495666,0,42,Shortest-Oracle Only
16,end_to_end_policy,cpu,0.480379,1,42,Shortest+Risk (No Teacher)
16,end_to_end_policy,cpu,0.497344,2,42,Teacher Distillation Only
16,end_to_end_policy,cpu,0.486432,3,42,Fixed Manual Prior
16,end_to_end_policy,cpu,0.465956,4,42,Risk-Oracle Only
16,end_to_end_policy,cpu,0.474483,5,42,Existing Phase11 Predictive Prior
16,end_to_end_policy,cpu,0.466836,6,42,Teacher+Shortest+Risk
17,end_to_end_policy,cpu,0.493546,0,42,Teacher+Shortest+Risk
17,end_to_end_policy,cpu,0.471821,1,42,Shortest-Oracle Only
17,end_to_end_policy,cpu,0.483179,2,42,Risk-Oracle Only
17,end_to_end_policy,cpu,0.455562,3,42,Fixed Manual Prior
17,end_to_end_policy,cpu,0.489143,4,42,Shortest+Risk (No Teacher)
17,end_to_end_policy,cpu,0.451374,5,42,Teacher Distillation Only
17,end_to_end_policy,cpu,0.486727,6,42,Existing Phase11 Predictive Prior
18,end_to_end_policy,cpu,0.466558,0,42,Existing Phase11 Predictive Prior
18,end_to_end_policy,cpu,0.486869,1,42,Shortest+Risk (No Teacher)
18,end_to_end_policy,cpu,0.452391,2,42,Fixed Manual Prior
18,end_to_end_policy,cpu,0.512156,3,42,Teacher Distillation Only
18,end_to_end_policy,cpu,0.476864,4,42,Shortest-Oracle Only
18,end_to_end_policy,cpu,0.497904,5,42,Teacher+Shortest+Risk
18,end_to_end_policy,cpu,0.469034,6,42,Risk-Oracle Only
19,end_to_end_policy,cpu,0.502584,0,42,Teacher Distillation Only
19,end_to_end_policy,cpu,0.453637,1,42,Teacher+Shortest+Risk
19,end_to_end_policy,cpu,0.49305,2,42,Shortest-Oracle Only
19,end_to_end_policy,cpu,0.454522,3,42,Shortest+Risk (No Teacher)
19,end_to_end_policy,cpu,0.488048,4,42,Risk-Oracle Only
19,end_to_end_policy,cpu,0.455332,5,42,Fixed Manual Prior
19,end_to_end_policy,cpu,0.489974,6,42,Existing Phase11 Predictive Prior
20,end_to_end_policy,cpu,0.469854,0,42,Risk-Oracle Only
20,end_to_end_policy,cpu,0.492203,1,42,Fixed Manual Prior
20,end_to_end_policy,cpu,0.454274,2,42,Existing Phase11 Predictive Prior
20,end_to_end_policy,cpu,0.482898,3,42,Teacher Distillation Only
20,end_to_end_policy,cpu,0.454462,4,42,Teacher+Shortest+Risk
20,end_to_end_policy,cpu,0.459483,5,42,Shortest+Risk (No Teacher)
20,end_to_end_policy,cpu,0.469547,6,42,Shortest-Oracle Only
21,end_to_end_policy,cpu,0.477197,0,42,Shortest+Risk (No Teacher)
21,end_to_end_policy,cpu,0.475587,1,42,Fixed Manual Prior
21,end_to_end_policy,cpu,0.52527,2,42,Existing Phase11 Predictive Prior
21,end_to_end_policy,cpu,0.468348,3,42,Risk-Oracle Only
21,end_to_end_policy,cpu,0.484891,4,42,Shortest-Oracle Only
21,end_to_end_policy,cpu,0.472305,5,42,Teacher Distillation Only
21,end_to_end_policy,cpu,0.471197,6,42,Teacher+Shortest+Risk
22,end_to_end_policy,cpu,0.479983,0,42,Fixed Manual Prior
22,end_to_end_policy,cpu,0.50238,1,42,Shortest+Risk (No Teacher)
22,end_to_end_policy,cpu,0.46707,2,42,Risk-Oracle Only
22,end_to_end_policy,cpu,0.489903,3,42,Teacher Distillation Only
22,end_to_end_policy,cpu,0.464202,4,42,Shortest-Oracle Only
22,end_to_end_policy,cpu,0.469067,5,42,Teacher+Shortest+Risk
22,end_to_end_policy,cpu,0.476133,6,42,Existing Phase11 Predictive Prior
23,end_to_end_policy,cpu,0.491904,0,42,Fixed Manual Prior
23,end_to_end_policy,cpu,0.47989,1,42,Teacher Distillation Only
23,end_to_end_policy,cpu,0.46479,2,42,Shortest+Risk (No Teacher)
23,end_to_end_policy,cpu,0.471755,3,42,Existing Phase11 Predictive Prior
23,end_to_end_policy,cpu,0.458699,4,42,Teacher+Shortest+Risk
23,end_to_end_policy,cpu,0.470652,5,42,Shortest-Oracle Only
23,end_to_end_policy,cpu,0.458369,6,42,Risk-Oracle Only
24,end_to_end_policy,cpu,0.487527,0,42,Fixed Manual Prior
24,end_to_end_policy,cpu,0.480907,1,42,Risk-Oracle Only
24,end_to_end_policy,cpu,0.478176,2,42,Shortest+Risk (No Teacher)
24,end_to_end_policy,cpu,0.44833,3,42,Teacher Distillation Only
24,end_to_end_policy,cpu,0.58403,4,42,Existing Phase11 Predictive Prior
24,end_to_end_policy,cpu,0.483157,5,42,Shortest-Oracle Only
24,end_to_end_policy,cpu,0.486507,6,42,Teacher+Shortest+Risk
25,end_to_end_policy,cpu,0.497538,0,42,Shortest+Risk (No Teacher)
25,end_to_end_policy,cpu,0.475377,1,42,Teacher+Shortest+Risk
25,end_to_end_policy,cpu,0.45913,2,42,Shortest-Oracle Only
25,end_to_end_policy,cpu,0.476197,3,42,Teacher Distillation Only
25,end_to_end_policy,cpu,0.467038,4,42,Risk-Oracle Only
25,end_to_end_policy,cpu,0.479074,5,42,Fixed Manual Prior
25,end_to_end_policy,cpu,0.457533,6,42,Existing Phase11 Predictive Prior
26,end_to_end_policy,cpu,0.493472,0,42,Shortest+Risk (No Teacher)
26,end_to_end_policy,cpu,0.454274,1,42,Shortest-Oracle Only
26,end_to_end_policy,cpu,0.488277,2,42,Existing Phase11 Predictive Prior
26,end_to_end_policy,cpu,0.451324,3,42,Teacher Distillation Only
26,end_to_end_policy,cpu,0.48537,4,42,Teacher+Shortest+Risk
26,end_to_end_policy,cpu,0.452538,5,42,Risk-Oracle Only
26,end_to_end_policy,cpu,0.497432,6,42,Fixed Manual Prior
27,end_to_end_policy,cpu,0.463298,0,42,Teacher Distillation Only
27,end_to_end_policy,cpu,0.483791,1,42,Risk-Oracle Only
27,end_to_end_policy,cpu,0.448537,2,42,Teacher+Shortest+Risk
27,end_to_end_policy,cpu,0.476356,3,42,Existing Phase11 Predictive Prior
27,end_to_end_policy,cpu,0.4649,4,42,Fixed Manual Prior
27,end_to_end_policy,cpu,0.477102,5,42,Shortest+Risk (No Teacher)
27,end_to_end_policy,cpu,0.457459,6,42,Shortest-Oracle Only
28,end_to_end_policy,cpu,0.60742,0,42,Risk-Oracle Only
28,end_to_end_policy,cpu,0.468077,1,42,Shortest-Oracle Only
28,end_to_end_policy,cpu,0.493897,2,42,Fixed Manual Prior
28,end_to_end_policy,cpu,0.469817,3,42,Shortest+Risk (No Teacher)
28,end_to_end_policy,cpu,0.490966,4,42,Existing Phase11 Predictive Prior
28,end_to_end_policy,cpu,0.467543,5,42,Teacher Distillation Only
28,end_to_end_policy,cpu,0.483312,6,42,Teacher+Shortest+Risk
29,end_to_end_policy,cpu,0.475316,0,42,Teacher Distillation Only
29,end_to_end_policy,cpu,0.480783,1,42,Risk-Oracle Only
29,end_to_end_policy,cpu,0.469946,2,42,Fixed Manual Prior
29,end_to_end_policy,cpu,0.465954,3,42,Shortest-Oracle Only
29,end_to_end_policy,cpu,0.471679,4,42,Shortest+Risk (No Teacher)
29,end_to_end_policy,cpu,0.470214,5,42,Existing Phase11 Predictive Prior
29,end_to_end_policy,cpu,0.475523,6,42,Teacher+Shortest+Risk
30,end_to_end_policy,cpu,0.47976,0,42,Fixed Manual Prior
30,end_to_end_policy,cpu,0.474577,1,42,Shortest-Oracle Only
30,end_to_end_policy,cpu,0.465892,2,42,Teacher Distillation Only
30,end_to_end_policy,cpu,0.475477,3,42,Shortest+Risk (No Teacher)
30,end_to_end_policy,cpu,0.473958,4,42,Existing Phase11 Predictive Prior
30,end_to_end_policy,cpu,0.472363,5,42,Teacher+Shortest+Risk
30,end_to_end_policy,cpu,0.457974,6,42,Risk-Oracle Only
31,end_to_end_policy,cpu,0.488229,0,42,Existing Phase11 Predictive Prior
31,end_to_end_policy,cpu,0.458348,1,42,Shortest-Oracle Only
31,end_to_end_policy,cpu,0.569872,2,42,Teacher Distillation Only
31,end_to_end_policy,cpu,0.482404,3,42,Teacher+Shortest+Risk
31,end_to_end_policy,cpu,0.48297,4,42,Risk-Oracle Only
31,end_to_end_policy,cpu,0.475507,5,42,Shortest+Risk (No Teacher)
31,end_to_end_policy,cpu,0.480967,6,42,Fixed Manual Prior
32,end_to_end_policy,cpu,0.490948,0,42,Teacher+Shortest+Risk
32,end_to_end_policy,cpu,0.48068,1,42,Shortest+Risk (No Teacher)
32,end_to_end_policy,cpu,0.461755,2,42,Existing Phase11 Predictive Prior
32,end_to_end_policy,cpu,0.487412,3,42,Risk-Oracle Only
32,end_to_end_policy,cpu,0.447911,4,42,Fixed Manual Prior
32,end_to_end_policy,cpu,0.479261,5,42,Teacher Distillation Only
32,end_to_end_policy,cpu,0.448619,6,42,Shortest-Oracle Only
33,end_to_end_policy,cpu,0.519022,0,42,Shortest-Oracle Only
33,end_to_end_policy,cpu,0.4652,1,42,Shortest+Risk (No Teacher)
33,end_to_end_policy,cpu,0.486836,2,42,Fixed Manual Prior
33,end_to_end_policy,cpu,0.452515,3,42,Teacher Distillation Only
33,end_to_end_policy,cpu,0.486123,4,42,Existing Phase11 Predictive Prior
33,end_to_end_policy,cpu,0.450685,5,42,Risk-Oracle Only
33,end_to_end_policy,cpu,0.499145,6,42,Teacher+Shortest+Risk
34,end_to_end_policy,cpu,0.466422,0,42,Existing Phase11 Predictive Prior
34,end_to_end_policy,cpu,0.562633,1,42,Teacher Distillation Only
34,end_to_end_policy,cpu,0.544714,2,42,Fixed Manual Prior
34,end_to_end_policy,cpu,0.498622,3,42,Shortest+Risk (No Teacher)
34,end_to_end_policy,cpu,0.580371,4,42,Shortest-Oracle Only
34,end_to_end_policy,cpu,0.505987,5,42,Teacher+Shortest+Risk
34,end_to_end_policy,cpu,0.555982,6,42,Risk-Oracle Only
35,end_to_end_policy,cpu,0.52116,0,42,Fixed Manual Prior
35,end_to_end_policy,cpu,0.48791,1,42,Teacher+Shortest+Risk
35,end_to_end_policy,cpu,0.507117,2,42,Shortest+Risk (No Teacher)
35,end_to_end_policy,cpu,0.475954,3,42,Existing Phase11 Predictive Prior
35,end_to_end_policy,cpu,0.486187,4,42,Teacher Distillation Only
35,end_to_end_policy,cpu,0.469731,5,42,Shortest-Oracle Only
35,end_to_end_policy,cpu,0.483675,6,42,Risk-Oracle Only
36,end_to_end_policy,cpu,0.491738,0,42,Fixed Manual Prior
36,end_to_end_policy,cpu,0.487301,1,42,Shortest+Risk (No Teacher)
36,end_to_end_policy,cpu,0.473011,2,42,Shortest-Oracle Only
36,end_to_end_policy,cpu,0.486051,3,42,Existing Phase11 Predictive Prior
36,end_to_end_policy,cpu,0.474205,4,42,Risk-Oracle Only
36,end_to_end_policy,cpu,0.479623,5,42,Teacher+Shortest+Risk
36,end_to_end_policy,cpu,0.466354,6,42,Teacher Distillation Only
37,end_to_end_policy,cpu,0.497143,0,42,Shortest-Oracle Only
37,end_to_end_policy,cpu,0.474164,1,42,Teacher Distillation Only
37,end_to_end_policy,cpu,0.480636,2,42,Existing Phase11 Predictive Prior
37,end_to_end_policy,cpu,0.466943,3,42,Teacher+Shortest+Risk
37,end_to_end_policy,cpu,0.487218,4,42,Shortest+Risk (No Teacher)
37,end_to_end_policy,cpu,0.466378,5,42,Fixed Manual Prior
37,end_to_end_policy,cpu,0.616499,6,42,Risk-Oracle Only
38,end_to_end_policy,cpu,0.500983,0,42,Risk-Oracle Only
38,end_to_end_policy,cpu,0.486833,1,42,Teacher+Shortest+Risk
38,end_to_end_policy,cpu,0.47302,2,42,Shortest+Risk (No Teacher)
38,end_to_end_policy,cpu,0.482618,3,42,Shortest-Oracle Only
38,end_to_end_policy,cpu,0.488522,4,42,Fixed Manual Prior
38,end_to_end_policy,cpu,0.555393,5,42,Existing Phase11 Predictive Prior
38,end_to_end_policy,cpu,0.481758,6,42,Teacher Distillation Only
39,end_to_end_policy,cpu,0.488139,0,42,Shortest-Oracle Only
39,end_to_end_policy,cpu,0.468488,1,42,Shortest+Risk (No Teacher)
39,end_to_end_policy,cpu,0.482239,2,42,Fixed Manual Prior
39,end_to_end_policy,cpu,0.488008,3,42,Existing Phase11 Predictive Prior
39,end_to_end_policy,cpu,0.485864,4,42,Teacher Distillation Only
39,end_to_end_policy,cpu,0.476137,5,42,Risk-Oracle Only
39,end_to_end_policy,cpu,0.482458,6,42,Teacher+Shortest+Risk
40,end_to_end_policy,cpu,0.488365,0,42,Risk-Oracle Only
40,end_to_end_policy,cpu,0.485013,1,42,Fixed Manual Prior
40,end_to_end_policy,cpu,0.46653,2,42,Teacher+Shortest+Risk
40,end_to_end_policy,cpu,0.489566,3,42,Existing Phase11 Predictive Prior
40,end_to_end_policy,cpu,0.463,4,42,Teacher Distillation Only
40,end_to_end_policy,cpu,0.476834,5,42,Shortest+Risk (No Teacher)
40,end_to_end_policy,cpu,0.483391,6,42,Shortest-Oracle Only
41,end_to_end_policy,cpu,0.496145,0,42,Teacher Distillation Only
41,end_to_end_policy,cpu,0.582451,1,42,Risk-Oracle Only
41,end_to_end_policy,cpu,0.486767,2,42,Teacher+Shortest+Risk
41,end_to_end_policy,cpu,0.475786,3,42,Shortest+Risk (No Teacher)
41,end_to_end_policy,cpu,0.545143,4,42,Existing Phase11 Predictive Prior
41,end_to_end_policy,cpu,0.502681,5,42,Shortest-Oracle Only
41,end_to_end_policy,cpu,0.490878,6,42,Fixed Manual Prior
42,end_to_end_policy,cpu,0.517882,0,42,Shortest-Oracle Only
42,end_to_end_policy,cpu,0.479621,1,42,Risk-Oracle Only
42,end_to_end_policy,cpu,0.501323,2,42,Fixed Manual Prior
42,end_to_end_policy,cpu,0.465717,3,42,Teacher Distillation Only
42,end_to_end_policy,cpu,0.493976,4,42,Shortest+Risk (No Teacher)
42,end_to_end_policy,cpu,0.482257,5,42,Teacher+Shortest+Risk
42,end_to_end_policy,cpu,0.498466,6,42,Existing Phase11 Predictive Prior
43,end_to_end_policy,cpu,0.493887,0,42,Shortest-Oracle Only
43,end_to_end_policy,cpu,0.566525,1,42,Teacher+Shortest+Risk
43,end_to_end_policy,cpu,0.532186,2,42,Risk-Oracle Only
43,end_to_end_policy,cpu,0.500783,3,42,Teacher Distillation Only
43,end_to_end_policy,cpu,0.481931,4,42,Shortest+Risk (No Teacher)
43,end_to_end_policy,cpu,0.493467,5,42,Fixed Manual Prior
43,end_to_end_policy,cpu,0.464887,6,42,Existing Phase11 Predictive Prior
44,end_to_end_policy,cpu,0.505337,0,42,Teacher Distillation Only
44,end_to_end_policy,cpu,0.503848,1,42,Existing Phase11 Predictive Prior
44,end_to_end_policy,cpu,0.527639,2,42,Shortest-Oracle Only
44,end_to_end_policy,cpu,0.485101,3,42,Risk-Oracle Only
44,end_to_end_policy,cpu,0.527591,4,42,Fixed Manual Prior
44,end_to_end_policy,cpu,0.481466,5,42,Shortest+Risk (No Teacher)
44,end_to_end_policy,cpu,0.488063,6,42,Teacher+Shortest+Risk
45,end_to_end_policy,cpu,0.530168,0,42,Teacher Distillation Only
45,end_to_end_policy,cpu,0.529265,1,42,Shortest+Risk (No Teacher)
45,end_to_end_policy,cpu,0.475903,2,42,Risk-Oracle Only
45,end_to_end_policy,cpu,0.515258,3,42,Existing Phase11 Predictive Prior
45,end_to_end_policy,cpu,0.480776,4,42,Shortest-Oracle Only
45,end_to_end_policy,cpu,0.519682,5,42,Teacher+Shortest+Risk
45,end_to_end_policy,cpu,0.480244,6,42,Fixed Manual Prior
46,end_to_end_policy,cpu,0.485581,0,42,Fixed Manual Prior
46,end_to_end_policy,cpu,0.489251,1,42,Teacher Distillation Only
46,end_to_end_policy,cpu,0.473233,2,42,Shortest-Oracle Only
46,end_to_end_policy,cpu,0.48596,3,42,Risk-Oracle Only
46,end_to_end_policy,cpu,0.503241,4,42,Existing Phase11 Predictive Prior
46,end_to_end_policy,cpu,0.491343,5,42,Teacher+Shortest+Risk
46,end_to_end_policy,cpu,0.491888,6,42,Shortest+Risk (No Teacher)
47,end_to_end_policy,cpu,0.5099,0,42,Shortest+Risk (No Teacher)
47,end_to_end_policy,cpu,0.464901,1,42,Risk-Oracle Only
47,end_to_end_policy,cpu,0.489551,2,42,Teacher Distillation Only
47,end_to_end_policy,cpu,0.825864,3,42,Teacher+Shortest+Risk
47,end_to_end_policy,cpu,0.706369,4,42,Fixed Manual Prior
47,end_to_end_policy,cpu,0.698807,5,42,Shortest-Oracle Only
47,end_to_end_policy,cpu,0.608853,6,42,Existing Phase11 Predictive Prior
48,end_to_end_policy,cpu,0.527326,0,42,Existing Phase11 Predictive Prior
48,end_to_end_policy,cpu,0.48673,1,42,Shortest+Risk (No Teacher)
48,end_to_end_policy,cpu,0.494066,2,42,Teacher Distillation Only
48,end_to_end_policy,cpu,0.484405,3,42,Fixed Manual Prior
48,end_to_end_policy,cpu,0.487114,4,42,Teacher+Shortest+Risk
48,end_to_end_policy,cpu,0.475793,5,42,Shortest-Oracle Only
48,end_to_end_policy,cpu,0.496367,6,42,Risk-Oracle Only
49,end_to_end_policy,cpu,0.493882,0,42,Risk-Oracle Only
49,end_to_end_policy,cpu,0.512659,1,42,Shortest+Risk (No Teacher)
49,end_to_end_policy,cpu,0.484191,2,42,Fixed Manual Prior
49,end_to_end_policy,cpu,0.488031,3,42,Shortest-Oracle Only
49,end_to_end_policy,cpu,0.466688,4,42,Existing Phase11 Predictive Prior
49,end_to_end_policy,cpu,0.483493,5,42,Teacher Distillation Only
49,end_to_end_policy,cpu,0.473634,6,42,Teacher+Shortest+Risk
50,end_to_end_policy,cpu,0.500794,0,42,Teacher Distillation Only
50,end_to_end_policy,cpu,0.471088,1,42,Fixed Manual Prior
50,end_to_end_policy,cpu,0.491784,2,42,Shortest-Oracle Only
50,end_to_end_policy,cpu,0.544938,3,42,Shortest+Risk (No Teacher)
50,end_to_end_policy,cpu,0.475807,4,42,Risk-Oracle Only
50,end_to_end_policy,cpu,0.489585,5,42,Existing Phase11 Predictive Prior
50,end_to_end_policy,cpu,0.460568,6,42,Teacher+Shortest+Risk
51,end_to_end_policy,cpu,0.505125,0,42,Shortest+Risk (No Teacher)
51,end_to_end_policy,cpu,0.461563,1,42,Shortest-Oracle Only
51,end_to_end_policy,cpu,0.498957,2,42,Teacher+Shortest+Risk
51,end_to_end_policy,cpu,0.46343,3,42,Teacher Distillation Only
51,end_to_end_policy,cpu,0.471058,4,42,Existing Phase11 Predictive Prior
51,end_to_end_policy,cpu,0.465524,5,42,Risk-Oracle Only
51,end_to_end_policy,cpu,0.475267,6,42,Fixed Manual Prior
52,end_to_end_policy,cpu,0.487299,0,42,Fixed Manual Prior
52,end_to_end_policy,cpu,0.472822,1,42,Teacher Distillation Only
52,end_to_end_policy,cpu,0.46648,2,42,Shortest+Risk (No Teacher)
52,end_to_end_policy,cpu,0.478865,3,42,Teacher+Shortest+Risk
52,end_to_end_policy,cpu,0.476957,4,42,Risk-Oracle Only
52,end_to_end_policy,cpu,0.46858,5,42,Shortest-Oracle Only
52,end_to_end_policy,cpu,0.471781,6,42,Existing Phase11 Predictive Prior
53,end_to_end_policy,cpu,0.485085,0,42,Shortest+Risk (No Teacher)
53,end_to_end_policy,cpu,0.47596,1,42,Existing Phase11 Predictive Prior
53,end_to_end_policy,cpu,0.465254,2,42,Shortest-Oracle Only
53,end_to_end_policy,cpu,0.484552,3,42,Teacher Distillation Only
53,end_to_end_policy,cpu,0.463395,4,42,Risk-Oracle Only
53,end_to_end_policy,cpu,0.586597,5,42,Fixed Manual Prior
