action_sequence,backup_available_steps,branch_disagreement_steps,control_bytes,control_messages,cumulative_link_distance,deadline_met,deadline_met_latency_aware,deadline_ms,deadline_slack_steps,deadline_steps,decision_latency_p50_ms,decision_latency_p95_ms,decision_latency_p99_ms,decision_latency_total_ms,delay_steps,delivered,drop_reason,dropped,effective_end_to_end_delay_ms,environment_step_time_total_ms,evaluation_seed,expected_transmissions_proxy,false_switch_steps,fast_failover_miss_steps,fast_failover_steps,freshness_cache_capacity_evictions,freshness_cache_hit_steps,freshness_cache_miss_steps,freshness_cache_stale_evictions,freshness_cache_state_evictions,hop_count,initial_shortest_hops,initially_connected,late_delivery,local_observation_bytes,loop,mean_per_hop_delay,mean_selected_danger,method,minimum_link_lifetime_steps,minimum_link_margin,missed_risk_steps,node_trajectory,path_stretch,policy_input_bytes,queue_delay_proxy,routing_step_duration_ms,safe_forward_candidates,scenario,steps,switch_danger_reduction,switch_steps,throughput,total_reward,training_seed,transmission_attempts,transmission_energy_proxy
"[0,3]",0.0,0.0,0.0,0.0,4.950976848602295,1,,,2.0,4,1.6124299999999998,1.6161550999999998,1.6164862199999999,3.2248599999999996,2,1,,0,,1.914156,1100021,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,12.0,0.14661765098571777,0.0,"[4,0,3]",1.0,3490,3.25,,0.0,heldout_medium,2,0.0,0.0,0.5,10.782589030265807,42,2,0.8759954754427355
"[3,7]",0.0,0.0,0.0,0.0,6.061603546142578,1,,,2.0,4,1.5836044999999999,1.58903555,1.58951831,3.1672089999999997,2,1,,0,,2.116962,1100022,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,12.0,0.059296369552612305,0.0,"[6,3,7]",1.0,3490,2.625,,0.0,heldout_medium,2,0.0,0.0,0.5,10.809703159332276,42,2,1.2152002564922668
"[2,7]",0.0,0.0,0.0,0.0,6.721601247787476,1,,,2.0,4,1.5648635,1.57675295,1.5778097899999999,3.129727,2,1,,0,,1.807639,1100023,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,12.0,0.07531803846359253,0.0,"[1,2,7]",1.0,3490,2.75,,0.0,heldout_medium,2,0.0,0.0,0.5,10.783932304382324,42,2,1.426146955137927
"[6,2]",0.0,0.0,0.0,0.0,5.999647617340088,1,,,2.0,4,1.5615415000000001,1.58194585,1.58375957,3.1230830000000003,2,1,,0,,1.8615680000000001,1100024,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,8.21324739472976,0.2432948350906372,0.0,"[1,6,2]",1.0,3490,3.125,,0.0,heldout_medium,2,0.0,0.0,0.5,10.992956733703613,42,2,1.1249589641282256
"[3,5]",0.0,0.0,0.0,0.0,6.46799898147583,1,,,2.0,4,1.5708695,1.5887664499999998,1.5903572899999998,3.141739,2,1,,0,,3.212223,1100025,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,12.0,0.11597800254821777,0.0,"[0,3,5]",1.0,3490,3.125,,0.0,heldout_medium,2,0.0,0.0,0.5,11.035424661636352,42,2,1.318751270920373
"[4,5]",0.0,0.0,0.0,0.0,4.231948375701904,1,,,2.0,4,1.584079,1.5926722,1.5934360399999998,3.168158,2,1,,0,,2.3718589999999997,1100026,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,12.0,0.37028998136520386,0.0,"[3,4,5]",1.0,3490,3.0,,0.0,heldout_medium,2,0.0,0.0,0.5,10.642943477630615,42,2,0.579955960788574
"[0,6]",0.0,0.0,0.0,0.0,4.981682300567627,1,,,2.0,4,1.5813205,1.5868262499999999,1.5873156499999999,3.162641,2,1,,0,,3.107886,1100027,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,12.0,0.007926881313323975,0.0,"[1,0,6]",1.0,3490,3.0,,0.0,heldout_medium,2,0.0,0.0,0.5,10.79241293668747,42,2,1.0483940065130426
"[6,5]",0.0,0.0,0.0,0.0,4.864949941635132,1,,,2.0,4,1.5917795,1.6038759500000002,1.6049511900000002,3.183559,2,1,,0,,1.8257569999999999,1100028,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,10.229607309053891,0.3406006693840027,0.0,"[1,6,5]",1.0,3490,3.0,,0.0,heldout_medium,2,0.0,0.0,0.5,10.700191497802734,42,2,0.7448762078498596
"[1,0]",0.0,0.0,0.0,0.0,6.631612539291382,1,,,2.0,4,1.609236,1.6273584,1.62896928,3.218472,2,1,,0,,1.122372,1100029,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,5.154364168098071,0.024061918258666992,0.0,"[3,1,0]",1.0,3490,3.25,,0.0,heldout_medium,2,0.0,0.0,0.5,11.047747611999512,42,2,1.4175314730174229
"[3,7]",0.0,0.0,0.0,0.0,4.309770703315735,1,,,2.0,4,1.5734675,1.59881195,1.6010647900000001,3.146935,2,1,,0,,1.8987180000000001,1100030,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,12.0,0.35936689376831055,0.0,"[6,3,7]",1.0,3490,2.75,,0.0,heldout_medium,2,0.0,0.0,0.5,10.589842748641969,42,2,0.6012133768917929
"[4,1]",0.0,0.0,0.0,0.0,7.127788305282593,1,,,2.0,4,1.559625,1.5619992,1.56221024,3.11925,2,1,,0,,2.4660219999999997,1100031,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,12.0,0.09418672323226929,0.0,"[6,4,1]",1.0,3490,2.375,,0.0,heldout_medium,2,0.0,0.0,0.5,11.132725095748901,42,2,1.5881081270877253
"[6,5]",0.0,0.0,0.0,0.0,5.803756952285767,1,,,2.0,4,1.58459,1.588496,1.5888432,3.16918,2,1,,0,,1.925866,1100032,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,12.0,0.2413022518157959,0.0,"[0,6,5]",1.0,3490,3.125,,0.0,heldout_medium,2,0.0,0.0,0.5,10.954375696182252,42,2,1.0548205534210844
"[3,2]",0.0,0.0,0.0,0.0,5.163137316703796,1,,,2.0,4,1.615043,1.6410179,1.64332678,3.230086,2,1,,0,,1.979876,1100033,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,12.0,0.017483055591583252,0.0,"[5,3,2]",1.0,3490,3.375,,0.0,heldout_medium,2,0.0,0.0,0.5,10.60267481803894,42,2,1.0603683265610657
"[5,6,7]",0.0,0.0,0.0,0.0,7.831977963447571,1,,,1.0,4,1.63714,1.6493575,1.6504435,4.838383,3,1,,0,,2.520572,1100034,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,1,0,6003,0,1.0,0.0,Fixed Manual Prior,12.0,0.23374032974243164,0.0,"[1,5,6,7]",1.5,5235,4.375,,0.0,heldout_medium,3,0.0,0.0,0.3333333333333333,11.03776969909668,42,3,1.3399084450212664
"[0,3,4]",0.0,0.0,0.0,0.0,9.343380212783813,1,,,3.0,6,1.602867,1.6417173,1.64517066,4.8190349999999995,3,1,,0,,2.169349,1100035,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1,0,6003,0,1.0,0.0,Fixed Manual Prior,12.0,0.0011911392211914062,0.0,"[1,0,3,4]",1.0,5235,3.875,,0.0,heldout_medium,3,0.0,0.0,0.3333333333333333,11.395066595077516,42,3,1.9025007236626443
"[6,2]",0.0,0.0,0.0,0.0,4.365717887878418,1,,,2.0,4,1.6174835,1.62554885,1.6262657699999998,3.234967,2,1,,0,,1.330943,1100036,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,12.0,0.3258824348449707,0.0,"[4,6,2]",1.0,3490,2.625,,0.0,heldout_medium,2,0.0,0.0,0.5,10.653021669387817,42,2,0.6285837192197619
"[4,1]",0.0,0.0,0.0,0.0,4.4736204743385315,1,,,2.0,4,1.613162,1.6456061,1.64849002,3.226324,2,1,,0,,1.995309,1100037,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,12.0,0.09817814826965332,0.0,"[6,4,1]",1.0,3490,2.875,,0.0,heldout_medium,2,0.0,0.0,0.5,10.68010963201523,42,2,0.8601909637396263
"[1,7]",0.0,0.0,0.0,0.0,5.944490909576416,1,,,2.0,4,1.61003,1.6117831999999999,1.61193904,3.22006,2,1,,0,,2.89363,1100038,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,12.0,0.16591161489486694,0.0,"[4,1,7]",1.0,3490,3.375,,0.0,heldout_medium,2,0.0,0.0,0.5,10.926453447341919,42,2,1.1208522176914997
"[6,5,3,4,0]",0.0,0.0,0.0,0.0,13.213269352912903,1,,,2.0,7,1.625137,1.6289696,1.62901952,8.036480000000001,5,1,,0,,3.6452419999999996,1100039,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,1,0,10005,0,1.0,0.0,Fixed Manual Prior,11.408637157423788,0.0380784273147583,0.0,"[7,6,5,3,4,0]",1.25,8725,7.75,,0.0,heldout_medium,5,0.0,0.0,0.2,10.606355476379395,42,5,2.390918769168228
"[5,1]",0.0,0.0,0.0,0.0,4.539848566055298,1,,,2.0,4,1.5924755,1.60893695,1.61040019,3.184951,2,1,,0,,1.838285,1100040,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,12.0,0.3303654193878174,0.0,"[2,5,1]",1.0,3490,2.875,,0.0,heldout_medium,2,0.0,0.0,0.5,10.699844121932983,42,2,0.6649402104863249
"[7,4]",0.0,0.0,0.0,0.0,5.674513339996338,1,,,2.0,4,1.6147715,1.6284447499999999,1.6296601499999999,3.229543,2,1,,0,,1.688931,1100041,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,12.0,0.1266067624092102,0.0,"[5,7,4]",1.0,3490,2.875,,0.0,heldout_medium,2,0.0,0.0,0.5,10.923646688461304,42,2,1.0600970589151544
"[0,4]",0.0,0.0,0.0,0.0,6.065312385559082,1,,,2.0,4,1.6070625,1.61943435,1.62053407,3.214125,2,1,,0,,1.4174950000000002,1100042,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,12.0,0.18437665700912476,0.0,"[3,0,4]",1.0,3490,2.75,,0.0,heldout_medium,2,0.0,0.0,0.5,10.722339916229249,42,2,1.1562285890674175
"[3,5]",0.0,0.0,0.0,0.0,5.169612646102905,1,,,2.0,4,1.6100375,1.63428575,1.63644115,3.220075,2,1,,0,,1.719802,1100043,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,12.0,0.3225982189178467,0.0,"[7,3,5]",1.0,3490,2.0,,0.0,heldout_medium,2,0.0,0.0,0.5,10.678639698028563,42,2,0.837099870960774
"[4,7]",0.0,0.0,0.0,0.0,7.040425777435303,1,,,2.0,4,1.6127735,1.63726295,1.6394397900000002,3.225547,2,1,,0,,1.647364,1100044,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,12.0,0.11287558078765869,0.0,"[5,4,7]",1.0,3490,3.375,,0.0,heldout_medium,2,0.0,0.0,0.5,10.8043363571167,42,2,1.549087351391691
"[4,6,2,32]",0.0,0.0,0.0,0.0,8.392924547195435,0,,,,4,1.598273,1.6255211999999999,1.6279874399999998,6.401115,,0,agent_drop,1,,2.834634,1100045,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,1,0,8004,0,,0.0,Fixed Manual Prior,12.0,0.059006333351135254,0.0,"[7,4,6,2]",,6980,4.875,,0.0,heldout_medium,4,0.0,0.0,0.0,-5.249597024917602,42,3,1.5813046776121134
"[3,1]",0.0,0.0,0.0,0.0,5.538832306861877,1,,,2.0,4,1.5906565000000001,1.59340825,1.59365285,3.1813130000000003,2,1,,0,,1.165906,1100046,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,12.0,0.061794936656951904,0.0,"[7,3,1]",1.0,3490,3.125,,0.0,heldout_medium,2,0.0,0.0,0.5,10.890198612213135,42,2,1.0795936818331855
"[0,3,2]",0.0,0.0,0.0,0.0,9.453126430511475,1,,,1.0,4,1.592709,1.5935577,1.5936331400000001,4.741102,3,1,,0,,2.754908,1100047,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,1,0,6003,0,1.0,0.0,Fixed Manual Prior,2.4669178707086004,0.038875460624694824,0.0,"[1,0,3,2]",1.5,5235,4.375,,0.0,heldout_medium,3,0.0,0.0,0.3333333333333333,10.85575795173645,42,3,1.9854713673332114
"[2,0,1]",0.0,0.0,0.0,0.0,8.185162365436554,1,,,3.0,6,1.591616,1.594568,1.5948304,4.763848,3,1,,0,,2.424532,1100048,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1,0,6003,0,1.0,0.0,Fixed Manual Prior,12.0,0.08141529560089111,0.0,"[5,2,0,1]",1.0,5235,4.625,,0.0,heldout_medium,3,0.0,0.0,0.3333333333333333,10.849160015583038,42,3,1.6951833211228833
"[4,7]",0.0,0.0,0.0,0.0,6.68770432472229,1,,,2.0,4,1.5910449999999998,1.6194579999999998,1.6219835999999999,3.1820899999999996,2,1,,0,,1.451194,1100049,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,6.177998620743095,0.13272744417190552,0.0,"[5,4,7]",1.0,3490,3.0,,0.0,heldout_medium,2,0.0,0.0,0.5,11.136727714538573,42,2,1.3996289819547663
"[5,2,0]",0.0,0.0,0.0,0.0,5.615420281887054,1,,,1.0,4,1.58107,1.5970576,1.5984787200000001,4.741511,3,1,,0,,2.293186,1100050,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,1,0,6003,0,1.0,0.0,Fixed Manual Prior,12.0,0.035653114318847656,0.0,"[1,5,2,0]",1.5,5235,5.25,,0.0,heldout_medium,3,0.0,0.0,0.3333333333333333,10.721074736118316,42,3,1.0266566430241337
"[4,2]",0.0,0.0,0.0,0.0,7.23769736289978,1,,,2.0,4,1.5978115,1.62302005,1.62526081,3.195623,2,1,,0,,1.4032520000000002,1100051,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,2.850113365025347,0.009832382202148438,0.0,"[7,4,2]",1.0,3490,3.0,,0.0,heldout_medium,2,0.0,0.0,0.5,11.206307744979858,42,2,1.6516134893967127
"[2,7]",0.0,0.0,0.0,0.0,5.2589157819747925,1,,,2.0,4,1.6126435,1.6391759499999998,1.64153439,3.225287,2,1,,0,,2.2552770000000004,1100052,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,12.0,0.08864504098892212,0.0,"[4,2,7]",1.0,3490,2.625,,0.0,heldout_medium,2,0.0,0.0,0.5,10.851781272888184,42,2,0.9932784342849645
"[2,0]",0.0,0.0,0.0,0.0,6.003020763397217,1,,,2.0,4,1.5935964999999999,1.60234315,1.60312063,3.1871929999999997,2,1,,0,,2.029903,1100053,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,12.0,0.0864189863204956,0.0,"[4,2,0]",1.0,3490,4.0,,0.0,heldout_medium,2,0.0,0.0,0.5,10.60598545074463,42,2,1.1794037828907022
