action_sequence,backup_available_steps,branch_disagreement_steps,control_bytes,control_messages,cumulative_link_distance,deadline_met,deadline_met_latency_aware,deadline_ms,deadline_slack_steps,deadline_steps,decision_latency_p50_ms,decision_latency_p95_ms,decision_latency_p99_ms,decision_latency_total_ms,delay_steps,delivered,drop_reason,dropped,effective_end_to_end_delay_ms,environment_step_time_total_ms,evaluation_seed,expected_transmissions_proxy,false_switch_steps,fast_failover_miss_steps,fast_failover_steps,freshness_cache_capacity_evictions,freshness_cache_hit_steps,freshness_cache_miss_steps,freshness_cache_stale_evictions,freshness_cache_state_evictions,hop_count,initial_shortest_hops,initially_connected,late_delivery,local_observation_bytes,loop,mean_per_hop_delay,mean_selected_danger,method,minimum_link_lifetime_steps,minimum_link_margin,missed_risk_steps,node_trajectory,path_stretch,policy_input_bytes,queue_delay_proxy,routing_step_duration_ms,safe_forward_candidates,scenario,steps,switch_danger_reduction,switch_steps,throughput,total_reward,training_seed,transmission_attempts,transmission_energy_proxy
"[6,0,5]",0.0,0.0,0.0,0.0,6.874256014823914,1,,,3.0,6,1.521111,1.5788028,1.58393096,4.604346,3,1,,0,,1.988178,1100010,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1,0,6003,0,1.0,0.0,Fixed Manual Prior,8.118479691228213,0.3382644057273865,0.0,"[1,6,0,5]",1.0,5235,4.125,,0.0,heldout_medium,3,0.0,0.0,0.3333333333333333,10.867658352851867,123,3,1.006123737122551
"[5,4]",0.0,0.0,0.0,0.0,4.905057311058044,1,,,2.0,4,1.5400585,1.54050625,1.5405460500000001,3.080117,2,1,,0,,1.33463,1100011,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,0.4036857180797547,0.016938984394073486,0.0,"[3,5,4]",1.0,3490,2.875,,0.0,heldout_medium,2,0.0,0.0,0.5,10.760739922523499,123,2,1.0255568114490616
"[5,2]",0.0,0.0,0.0,0.0,4.979211449623108,1,,,2.0,4,1.537826,1.5488518999999998,1.54983198,3.075652,2,1,,0,,1.964946,1100012,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,12.0,0.06158322095870972,0.0,"[0,5,2]",1.0,3490,2.5,,0.0,heldout_medium,2,0.0,0.0,0.5,10.700611901283265,123,2,0.97449848326566
"[0,2]",0.0,0.0,0.0,0.0,7.146505117416382,1,,,2.0,4,1.5510275,1.56082805,1.56169921,3.102055,2,1,,0,,2.302694,1100013,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,12.0,0.08324450254440308,0.0,"[4,0,2]",1.0,3490,3.0,,0.0,heldout_medium,2,0.0,0.0,0.5,11.027259731292725,123,2,1.5971158193157642
"[7,3]",0.0,0.0,0.0,0.0,5.336532235145569,1,,,2.0,4,1.546183,1.5889951,1.59280062,3.092366,2,1,,0,,1.819114,1100014,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,8.268041821936714,0.06349343061447144,0.0,"[0,7,3]",1.0,3490,2.625,,0.0,heldout_medium,2,0.0,0.0,0.5,10.866651391983034,123,2,1.035151379575507
"[6,4]",0.0,0.0,0.0,0.0,4.684369206428528,1,,,2.0,4,1.528374,1.5385053,1.53940586,3.056748,2,1,,0,,1.531567,1100015,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,12.0,0.279763400554657,0.0,"[1,6,4]",1.0,3490,3.25,,0.0,heldout_medium,2,0.0,0.0,0.5,10.657536339759826,123,2,0.7220116233523912
"[0,2,6]",0.0,0.0,0.0,0.0,6.770340085029602,1,,,1.0,4,1.571837,1.5778841000000001,1.57842162,4.7045010000000005,3,1,,0,,2.144252,1100016,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,1,0,6003,0,1.0,0.0,Fixed Manual Prior,3.6976835557762664,0.21159017086029053,0.0,"[4,0,2,6]",1.5,5235,5.0,,0.0,heldout_medium,3,0.0,0.0,0.3333333333333333,10.6177583694458,123,3,1.0333653277633816
"[2,0]",0.0,0.0,0.0,0.0,4.929038047790527,1,,,2.0,4,1.5546375000000001,1.57824135,1.58033947,3.1092750000000002,2,1,,0,,1.8251270000000002,1100017,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,12.0,0.22108882665634155,0.0,"[1,2,0]",1.0,3490,2.25,,0.0,heldout_medium,2,0.0,0.0,0.5,10.685526275634764,123,2,0.8122273320745776
"[3,6]",0.0,0.0,0.0,0.0,7.201524257659912,1,,,2.0,4,1.5199485,1.5360661500000001,1.53749883,3.039897,2,1,,0,,2.253475,1100018,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,12.0,0.032773494720458984,0.0,"[5,3,6]",1.0,3490,3.625,,0.0,heldout_medium,2,0.0,0.0,0.5,11.157442712783814,123,2,1.6296736319234384
"[6,1,0]",0.0,0.0,0.0,0.0,10.467812776565552,1,,,3.0,6,1.563295,1.5689236,1.56942392,4.653351000000001,3,1,,0,,2.630351,1100019,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1,0,6003,0,1.0,0.0,Fixed Manual Prior,12.0,0.08717823028564453,0.0,"[4,6,1,0]",1.0,5235,4.0,,0.0,heldout_medium,3,0.0,0.0,0.3333333333333333,11.487733507156372,123,3,2.2894634735498762
"[2,0]",0.0,0.0,0.0,0.0,6.9006266593933105,1,,,2.0,4,1.5266199999999999,1.5298708,1.53015976,3.0532399999999997,2,1,,0,,2.080105,1100020,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,7.9570508239596,0.0176924467086792,0.0,"[5,2,0]",1.0,3490,3.125,,0.0,heldout_medium,2,0.0,0.0,0.5,10.87357783317566,123,2,1.5167529317942154
"[0,3]",0.0,0.0,0.0,0.0,4.950976848602295,1,,,2.0,4,1.5232475,1.53869915,1.54007263,3.046495,2,1,,0,,2.00251,1100021,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,12.0,0.14661765098571777,0.0,"[4,0,3]",1.0,3490,3.25,,0.0,heldout_medium,2,0.0,0.0,0.5,10.782589030265807,123,2,0.8759954754427355
"[3,7]",0.0,0.0,0.0,0.0,6.061603546142578,1,,,2.0,4,1.5656655000000002,1.56581175,1.56582475,3.1313310000000003,2,1,,0,,2.185235,1100022,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,12.0,0.059296369552612305,0.0,"[6,3,7]",1.0,3490,2.625,,0.0,heldout_medium,2,0.0,0.0,0.5,10.809703159332276,123,2,1.2152002564922668
"[2,7]",0.0,0.0,0.0,0.0,6.721601247787476,1,,,2.0,4,1.527431,1.5407842999999999,1.54197126,3.054862,2,1,,0,,1.932169,1100023,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,12.0,0.07531803846359253,0.0,"[1,2,7]",1.0,3490,2.75,,0.0,heldout_medium,2,0.0,0.0,0.5,10.783932304382324,123,2,1.426146955137927
"[6,2]",0.0,0.0,0.0,0.0,5.999647617340088,1,,,2.0,4,1.53174,1.5427596000000001,1.5437391200000001,3.06348,2,1,,0,,1.930148,1100024,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,8.21324739472976,0.2432948350906372,0.0,"[1,6,2]",1.0,3490,3.125,,0.0,heldout_medium,2,0.0,0.0,0.5,10.992956733703613,123,2,1.1249589641282256
"[3,5]",0.0,0.0,0.0,0.0,6.46799898147583,1,,,2.0,4,1.544629,1.5449863,1.54501806,3.089258,2,1,,0,,3.400118,1100025,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,12.0,0.11597800254821777,0.0,"[0,3,5]",1.0,3490,3.125,,0.0,heldout_medium,2,0.0,0.0,0.5,11.035424661636352,123,2,1.318751270920373
"[4,5]",0.0,0.0,0.0,0.0,4.231948375701904,1,,,2.0,4,1.546617,1.5572469,1.55819178,3.093234,2,1,,0,,2.495016,1100026,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,12.0,0.37028998136520386,0.0,"[3,4,5]",1.0,3490,3.0,,0.0,heldout_medium,2,0.0,0.0,0.5,10.642943477630615,123,2,0.579955960788574
"[0,6]",0.0,0.0,0.0,0.0,4.981682300567627,1,,,2.0,4,1.570614,1.5713898000000002,1.57145876,3.141228,2,1,,0,,3.1398330000000003,1100027,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,12.0,0.007926881313323975,0.0,"[1,0,6]",1.0,3490,3.0,,0.0,heldout_medium,2,0.0,0.0,0.5,10.79241293668747,123,2,1.0483940065130426
"[6,5]",0.0,0.0,0.0,0.0,4.864949941635132,1,,,2.0,4,1.5521325,1.56555375,1.56674675,3.104265,2,1,,0,,1.9420480000000002,1100028,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,10.229607309053891,0.3406006693840027,0.0,"[1,6,5]",1.0,3490,3.0,,0.0,heldout_medium,2,0.0,0.0,0.5,10.700191497802734,123,2,0.7448762078498596
"[1,0]",0.0,0.0,0.0,0.0,6.631612539291382,1,,,2.0,4,1.5344544999999998,1.53488695,1.53492539,3.0689089999999997,2,1,,0,,1.155309,1100029,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,5.154364168098071,0.024061918258666992,0.0,"[3,1,0]",1.0,3490,3.25,,0.0,heldout_medium,2,0.0,0.0,0.5,11.047747611999512,123,2,1.4175314730174229
"[3,7]",0.0,0.0,0.0,0.0,4.309770703315735,1,,,2.0,4,1.654444,1.7269165,1.7333585,3.308888,2,1,,0,,1.976695,1100030,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,12.0,0.35936689376831055,0.0,"[6,3,7]",1.0,3490,2.75,,0.0,heldout_medium,2,0.0,0.0,0.5,10.589842748641969,123,2,0.6012133768917929
"[4,1]",0.0,0.0,0.0,0.0,7.127788305282593,1,,,2.0,4,1.567209,1.5678543,1.56791166,3.134418,2,1,,0,,2.583685,1100031,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,12.0,0.09418672323226929,0.0,"[6,4,1]",1.0,3490,2.375,,0.0,heldout_medium,2,0.0,0.0,0.5,11.132725095748901,123,2,1.5881081270877253
"[6,5]",0.0,0.0,0.0,0.0,5.803756952285767,1,,,2.0,4,1.5999780000000001,1.6062276,1.60678312,3.1999560000000002,2,1,,0,,1.999304,1100032,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,12.0,0.2413022518157959,0.0,"[0,6,5]",1.0,3490,3.125,,0.0,heldout_medium,2,0.0,0.0,0.5,10.954375696182252,123,2,1.0548205534210844
"[3,2]",0.0,0.0,0.0,0.0,5.163137316703796,1,,,2.0,4,1.591248,1.5969729000000001,1.59748178,3.182496,2,1,,0,,2.054853,1100033,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,12.0,0.017483055591583252,0.0,"[5,3,2]",1.0,3490,3.375,,0.0,heldout_medium,2,0.0,0.0,0.5,10.60267481803894,123,2,1.0603683265610657
"[5,6,7]",0.0,0.0,0.0,0.0,7.831977963447571,1,,,1.0,4,1.552709,1.5565646,1.55690732,4.655487,3,1,,0,,2.721532,1100034,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,1,0,6003,0,1.0,0.0,Fixed Manual Prior,12.0,0.23374032974243164,0.0,"[1,5,6,7]",1.5,5235,4.375,,0.0,heldout_medium,3,0.0,0.0,0.3333333333333333,11.03776969909668,123,3,1.3399084450212664
"[0,3,4]",0.0,0.0,0.0,0.0,9.343380212783813,1,,,3.0,6,1.583283,1.5950307,1.59607494,4.7317219999999995,3,1,,0,,2.231169,1100035,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1,0,6003,0,1.0,0.0,Fixed Manual Prior,12.0,0.0011911392211914062,0.0,"[1,0,3,4]",1.0,5235,3.875,,0.0,heldout_medium,3,0.0,0.0,0.3333333333333333,11.395066595077516,123,3,1.9025007236626443
"[6,2]",0.0,0.0,0.0,0.0,4.365717887878418,1,,,2.0,4,1.5600165000000001,1.57100145,1.57197789,3.1200330000000003,2,1,,0,,1.396776,1100036,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,12.0,0.3258824348449707,0.0,"[4,6,2]",1.0,3490,2.625,,0.0,heldout_medium,2,0.0,0.0,0.5,10.653021669387817,123,2,0.6285837192197619
"[4,1]",0.0,0.0,0.0,0.0,4.4736204743385315,1,,,2.0,4,1.563455,1.6015349,1.6049197800000001,3.12691,2,1,,0,,2.078006,1100037,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,12.0,0.09817814826965332,0.0,"[6,4,1]",1.0,3490,2.875,,0.0,heldout_medium,2,0.0,0.0,0.5,10.68010963201523,123,2,0.8601909637396263
"[1,7]",0.0,0.0,0.0,0.0,5.944490909576416,1,,,2.0,4,1.5744305,1.58877245,1.59004729,3.148861,2,1,,0,,2.725052,1100038,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,12.0,0.16591161489486694,0.0,"[4,1,7]",1.0,3490,3.375,,0.0,heldout_medium,2,0.0,0.0,0.5,10.926453447341919,123,2,1.1208522176914997
"[6,5,3,4,0]",0.0,0.0,0.0,0.0,13.213269352912903,1,,,2.0,7,1.572688,1.5878068,1.59082776,7.80882,5,1,,0,,3.796651,1100039,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,1,0,10005,0,1.0,0.0,Fixed Manual Prior,11.408637157423788,0.0380784273147583,0.0,"[7,6,5,3,4,0]",1.25,8725,7.75,,0.0,heldout_medium,5,0.0,0.0,0.2,10.606355476379395,123,5,2.390918769168228
"[5,1]",0.0,0.0,0.0,0.0,4.539848566055298,1,,,2.0,4,1.5663265,1.57295995,1.5735495899999998,3.132653,2,1,,0,,1.84725,1100040,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,12.0,0.3303654193878174,0.0,"[2,5,1]",1.0,3490,2.875,,0.0,heldout_medium,2,0.0,0.0,0.5,10.699844121932983,123,2,0.6649402104863249
"[7,4]",0.0,0.0,0.0,0.0,5.674513339996338,1,,,2.0,4,1.533697,1.5519858999999998,1.5536115799999999,3.067394,2,1,,0,,1.7278440000000002,1100041,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,12.0,0.1266067624092102,0.0,"[5,7,4]",1.0,3490,2.875,,0.0,heldout_medium,2,0.0,0.0,0.5,10.923646688461304,123,2,1.0600970589151544
"[0,4]",0.0,0.0,0.0,0.0,6.065312385559082,1,,,2.0,4,1.53651,1.5429981000000002,1.5435748200000001,3.07302,2,1,,0,,1.460922,1100042,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,12.0,0.18437665700912476,0.0,"[3,0,4]",1.0,3490,2.75,,0.0,heldout_medium,2,0.0,0.0,0.5,10.722339916229249,123,2,1.1562285890674175
"[3,5]",0.0,0.0,0.0,0.0,5.169612646102905,1,,,2.0,4,1.55008,1.5623029,1.56338938,3.10016,2,1,,0,,1.819124,1100043,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,12.0,0.3225982189178467,0.0,"[7,3,5]",1.0,3490,2.0,,0.0,heldout_medium,2,0.0,0.0,0.5,10.678639698028563,123,2,0.837099870960774
"[4,7]",0.0,0.0,0.0,0.0,7.040425777435303,1,,,2.0,4,1.5435055,1.54687825,1.54717805,3.087011,2,1,,0,,1.669628,1100044,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,12.0,0.11287558078765869,0.0,"[5,4,7]",1.0,3490,3.375,,0.0,heldout_medium,2,0.0,0.0,0.5,10.8043363571167,123,2,1.549087351391691
"[4,6,2,32]",0.0,0.0,0.0,0.0,8.392924547195435,0,,,,4,1.535752,1.56589435,1.5677076699999999,6.133038,,0,agent_drop,1,,2.864317,1100045,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,1,0,8004,0,,0.0,Fixed Manual Prior,12.0,0.059006333351135254,0.0,"[7,4,6,2]",,6980,4.875,,0.0,heldout_medium,4,0.0,0.0,0.0,-5.249597024917602,123,3,1.5813046776121134
"[3,1]",0.0,0.0,0.0,0.0,5.538832306861877,1,,,2.0,4,1.667602,1.7053551999999998,1.7087110399999998,3.335204,2,1,,0,,1.335124,1100046,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,12.0,0.061794936656951904,0.0,"[7,3,1]",1.0,3490,3.125,,0.0,heldout_medium,2,0.0,0.0,0.5,10.890198612213135,123,2,1.0795936818331855
"[0,3,2]",0.0,0.0,0.0,0.0,9.453126430511475,1,,,1.0,4,1.538609,1.5607058,1.56266996,4.62574,3,1,,0,,2.923912,1100047,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,1,0,6003,0,1.0,0.0,Fixed Manual Prior,2.4669178707086004,0.038875460624694824,0.0,"[1,0,3,2]",1.5,5235,4.375,,0.0,heldout_medium,3,0.0,0.0,0.3333333333333333,10.85575795173645,123,3,1.9854713673332114
"[2,0,1]",0.0,0.0,0.0,0.0,8.185162365436554,1,,,3.0,6,1.550899,1.5579271,1.55855182,4.619105,3,1,,0,,2.533473,1100048,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1,0,6003,0,1.0,0.0,Fixed Manual Prior,12.0,0.08141529560089111,0.0,"[5,2,0,1]",1.0,5235,4.625,,0.0,heldout_medium,3,0.0,0.0,0.3333333333333333,10.849160015583038,123,3,1.6951833211228833
"[4,7]",0.0,0.0,0.0,0.0,6.68770432472229,1,,,2.0,4,1.5400595,1.55417285,1.55542737,3.080119,2,1,,0,,1.480013,1100049,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,6.177998620743095,0.13272744417190552,0.0,"[5,4,7]",1.0,3490,3.0,,0.0,heldout_medium,2,0.0,0.0,0.5,11.136727714538573,123,2,1.3996289819547663
"[5,2,0]",0.0,0.0,0.0,0.0,5.615420281887054,1,,,1.0,4,1.742209,1.7674423,1.76968526,5.0536829999999995,3,1,,0,,2.851238,1100050,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,1,0,6003,0,1.0,0.0,Fixed Manual Prior,12.0,0.035653114318847656,0.0,"[1,5,2,0]",1.5,5235,5.25,,0.0,heldout_medium,3,0.0,0.0,0.3333333333333333,10.721074736118316,123,3,1.0266566430241337
"[4,2]",0.0,0.0,0.0,0.0,7.23769736289978,1,,,2.0,4,1.6838225,1.70201015,1.7036268300000001,3.367645,2,1,,0,,1.7681499999999999,1100051,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,2.850113365025347,0.009832382202148438,0.0,"[7,4,2]",1.0,3490,3.0,,0.0,heldout_medium,2,0.0,0.0,0.5,11.206307744979858,123,2,1.6516134893967127
"[2,7]",0.0,0.0,0.0,0.0,5.2589157819747925,1,,,2.0,4,1.555112,1.5707675,1.5721591000000001,3.110224,2,1,,0,,2.3753200000000003,1100052,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,12.0,0.08864504098892212,0.0,"[4,2,7]",1.0,3490,2.625,,0.0,heldout_medium,2,0.0,0.0,0.5,10.851781272888184,123,2,0.9932784342849645
"[2,0]",0.0,0.0,0.0,0.0,6.003020763397217,1,,,2.0,4,1.577042,1.5842311999999998,1.5848702399999999,3.154084,2,1,,0,,2.122591,1100053,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,12.0,0.0864189863204956,0.0,"[4,2,0]",1.0,3490,4.0,,0.0,heldout_medium,2,0.0,0.0,0.5,10.60598545074463,123,2,1.1794037828907022
