action_sequence,backup_available_steps,branch_disagreement_steps,control_bytes,control_messages,cumulative_link_distance,deadline_met,deadline_met_latency_aware,deadline_ms,deadline_slack_steps,deadline_steps,decision_latency_p50_ms,decision_latency_p95_ms,decision_latency_p99_ms,decision_latency_total_ms,delay_steps,delivered,drop_reason,dropped,effective_end_to_end_delay_ms,environment_step_time_total_ms,evaluation_seed,expected_transmissions_proxy,false_switch_steps,fast_failover_miss_steps,fast_failover_steps,freshness_cache_capacity_evictions,freshness_cache_hit_steps,freshness_cache_miss_steps,freshness_cache_stale_evictions,freshness_cache_state_evictions,hop_count,initial_shortest_hops,initially_connected,late_delivery,local_observation_bytes,loop,mean_per_hop_delay,mean_selected_danger,method,minimum_link_lifetime_steps,minimum_link_margin,missed_risk_steps,node_trajectory,path_stretch,policy_input_bytes,queue_delay_proxy,routing_step_duration_ms,safe_forward_candidates,scenario,steps,switch_danger_reduction,switch_steps,throughput,total_reward,training_seed,transmission_attempts,transmission_energy_proxy
"[6,0,5]",0.0,0.0,0.0,0.0,6.874256014823914,1,,,3.0,6,1.901786,1.9140773,1.91516986,5.687739,3,1,,0,,1.870398,1100010,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1,0,6003,0,1.0,0.0,Historical Untrained Local,8.118479691228213,0.3382644057273865,0.0,"[1,6,0,5]",1.0,3699,4.125,,0.0,heldout_medium,3,0.0,0.0,0.3333333333333333,10.867658352851867,314,3,1.006123737122551
"[7,32]",0.0,0.0,0.0,0.0,2.905595302581787,0,,,,4,1.8412410000000001,1.8703884,1.87297928,3.6824820000000003,,0,agent_drop,1,,0.994654,1100011,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1,0,4002,0,,0.0,Historical Untrained Local,12.0,0.2736011743545532,0.0,"[3,7]",,2466,1.25,,0.0,heldout_medium,2,0.0,0.0,0.0,-5.749343013763427,314,1,0.5276552538990842
"[5,2]",0.0,0.0,0.0,0.0,4.979211449623108,1,,,2.0,4,1.889635,1.8980518,1.89879996,3.77927,2,1,,0,,1.841986,1100012,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Historical Untrained Local,12.0,0.06158322095870972,0.0,"[0,5,2]",1.0,2466,2.5,,0.0,heldout_medium,2,0.0,0.0,0.5,10.700611901283265,314,2,0.97449848326566
"[5,7,0,1,2]",0.0,0.0,0.0,0.0,11.399452984333038,0,,,-1.0,4,1.876196,1.9274048,1.93535776,9.448177,5,1,,0,,5.210633,1100013,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,1,1,10005,0,1.0,0.0,Historical Untrained Local,9.910013466652078,0.17449474334716797,0.0,"[4,5,7,0,1,2]",2.5,6165,6.375,,0.0,heldout_medium,5,0.0,0.0,0.2,10.597463011741638,314,5,1.9033439711347564
"[7,3]",0.0,0.0,0.0,0.0,5.336532235145569,1,,,2.0,4,1.8851855,1.88592035,1.88598567,3.770371,2,1,,0,,1.725637,1100014,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Historical Untrained Local,8.268041821936714,0.06349343061447144,0.0,"[0,7,3]",1.0,2466,2.625,,0.0,heldout_medium,2,0.0,0.0,0.5,10.866651391983034,314,2,1.035151379575507
"[6,4]",0.0,0.0,0.0,0.0,4.684369206428528,1,,,2.0,4,1.8970685,1.91485115,1.91643183,3.794137,2,1,,0,,1.408337,1100015,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Historical Untrained Local,12.0,0.279763400554657,0.0,"[1,6,4]",1.0,2466,3.25,,0.0,heldout_medium,2,0.0,0.0,0.5,10.657536339759826,314,2,0.7220116233523912
"[0,2,6]",0.0,0.0,0.0,0.0,6.770340085029602,1,,,1.0,4,1.913122,1.9206613000000001,1.92133146,5.693692,3,1,,0,,2.03674,1100016,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,1,0,6003,0,1.0,0.0,Historical Untrained Local,3.6976835557762664,0.21159017086029053,0.0,"[4,0,2,6]",1.5,3699,5.0,,0.0,heldout_medium,3,0.0,0.0,0.3333333333333333,10.6177583694458,314,3,1.0333653277633816
"[2,0]",0.0,0.0,0.0,0.0,4.929038047790527,1,,,2.0,4,1.885917,1.8945867,1.8953573400000001,3.771834,2,1,,0,,1.754416,1100017,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Historical Untrained Local,12.0,0.22108882665634155,0.0,"[1,2,0]",1.0,2466,2.25,,0.0,heldout_medium,2,0.0,0.0,0.5,10.685526275634764,314,2,0.8122273320745776
"[3,0,6]",0.0,0.0,0.0,0.0,9.10528039932251,1,,,1.0,4,1.873374,1.8794031,1.8799390200000001,5.606095,3,1,,0,,3.356537,1100018,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,1,0,6003,0,1.0,0.0,Historical Untrained Local,10.06234984927372,0.166845440864563,0.0,"[5,3,0,6]",1.5,3699,4.75,,0.0,heldout_medium,3,0.0,0.0,0.3333333333333333,11.033763837814332,314,3,1.7437895004852564
"[6,1,5,0]",0.0,0.0,0.0,0.0,12.884535312652588,1,,,2.0,6,1.8975485,1.9078023499999999,1.90871807,7.565367,4,1,,0,,3.265944,1100019,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,1,0,8004,0,1.0,0.0,Historical Untrained Local,12.0,0.0037381649017333984,0.0,"[4,6,1,5,0]",1.3333333333333333,4932,5.75,,0.0,heldout_medium,4,0.0,0.0,0.25,11.356345129013063,314,4,2.731687707656654
"[2,0]",0.0,0.0,0.0,0.0,6.9006266593933105,1,,,2.0,4,1.8912054999999999,1.8982898499999998,1.89891957,3.7824109999999997,2,1,,0,,1.9346800000000002,1100020,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Historical Untrained Local,7.9570508239596,0.0176924467086792,0.0,"[5,2,0]",1.0,2466,3.125,,0.0,heldout_medium,2,0.0,0.0,0.5,10.87357783317566,314,2,1.5167529317942154
"[7,1,6,0,2,5,32]",0.0,0.0,0.0,0.0,20.028509497642517,0,,,,4,1.8924,1.9089595000000001,1.9101079,13.155481,,0,agent_drop,1,,6.282734,1100021,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2,1,0,14007,0,,0.0,Historical Untrained Local,12.0,0.019756078720092773,0.0,"[4,7,1,6,0,2,5]",,8631,11.125,,0.0,heldout_medium,7,0.0,0.0,0.0,-5.80982072353363,314,6,4.610742411690098
"[3,7]",0.0,0.0,0.0,0.0,6.061603546142578,1,,,2.0,4,1.8895555000000002,1.88964775,1.88965595,3.7791110000000003,2,1,,0,,2.067324,1100022,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Historical Untrained Local,12.0,0.059296369552612305,0.0,"[6,3,7]",1.0,2466,2.625,,0.0,heldout_medium,2,0.0,0.0,0.5,10.809703159332276,314,2,1.2152002564922668
"[2,7]",0.0,0.0,0.0,0.0,6.721601247787476,1,,,2.0,4,1.8930695000000002,1.89563495,1.8958629900000001,3.7861390000000004,2,1,,0,,1.801435,1100023,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Historical Untrained Local,12.0,0.07531803846359253,0.0,"[1,2,7]",1.0,2466,2.75,,0.0,heldout_medium,2,0.0,0.0,0.5,10.783932304382324,314,2,1.426146955137927
"[6,4,7,2]",0.0,0.0,0.0,0.0,11.369508147239685,1,,,0.0,4,1.8816169999999999,1.8839919999999999,1.8841576,7.520897,4,1,,0,,3.8133989999999995,1100024,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,1,0,8004,0,1.0,0.0,Historical Untrained Local,8.21324739472976,0.058149099349975586,0.0,"[1,6,4,7,2]",2.0,4932,5.75,,0.0,heldout_medium,4,0.0,0.0,0.25,10.719465255737305,314,4,2.130152167765563
"[6,1,2,7,5]",0.0,0.0,0.0,0.0,11.636376142501831,0,,,-1.0,4,1.877903,1.8861168,1.88662336,9.373101,5,1,,0,,7.612,1100025,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,1,1,10005,0,1.0,0.0,Historical Untrained Local,12.0,0.21085870265960693,0.0,"[0,6,1,2,7,5]",2.5,6165,7.5,,0.0,heldout_medium,5,0.0,0.0,0.2,10.701345014572144,314,5,1.9791900869855432
"[4,5]",0.0,0.0,0.0,0.0,4.231948375701904,1,,,2.0,4,1.8764690000000002,1.8774149,1.8774989800000002,3.7529380000000003,2,1,,0,,2.335776,1100026,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Historical Untrained Local,12.0,0.37028998136520386,0.0,"[3,4,5]",1.0,2466,3.0,,0.0,heldout_medium,2,0.0,0.0,0.5,10.642943477630615,314,2,0.579955960788574
"[0,4,2,5,6]",0.0,0.0,0.0,0.0,11.697388291358948,0,,,-1.0,4,1.879353,1.9046534000000002,1.9088858800000001,9.414304,5,1,,0,,7.072063,1100027,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,1,1,10005,0,1.0,0.0,Historical Untrained Local,12.0,0.007926881313323975,0.0,"[1,0,4,2,5,6]",2.5,6165,6.75,,0.0,heldout_medium,5,0.0,0.0,0.2,10.427141845226288,314,5,1.9239490143389526
"[6,5]",0.0,0.0,0.0,0.0,4.864949941635132,1,,,2.0,4,1.8813914999999999,1.8961906499999999,1.89750613,3.7627829999999998,2,1,,0,,1.8191169999999999,1100028,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Historical Untrained Local,10.229607309053891,0.3406006693840027,0.0,"[1,6,5]",1.0,2466,3.0,,0.0,heldout_medium,2,0.0,0.0,0.5,10.700191497802734,314,2,0.7448762078498596
"[1,0]",0.0,0.0,0.0,0.0,6.631612539291382,1,,,2.0,4,1.8722275000000002,1.87992295,1.88060699,3.7444550000000003,2,1,,0,,1.0949689999999999,1100029,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Historical Untrained Local,5.154364168098071,0.024061918258666992,0.0,"[3,1,0]",1.0,2466,3.25,,0.0,heldout_medium,2,0.0,0.0,0.5,11.047747611999512,314,2,1.4175314730174229
"[3,1,7]",0.0,0.0,0.0,0.0,7.3281906843185425,1,,,1.0,4,1.867671,1.8732446999999999,1.87374014,5.606432,3,1,,0,,2.779121,1100030,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,1,0,6003,0,1.0,0.0,Historical Untrained Local,12.0,0.22165846824645996,0.0,"[6,3,1,7]",1.5,3699,4.125,,0.0,heldout_medium,3,0.0,0.0,0.3333333333333333,10.43695707321167,314,3,1.1771795178874003
"[3,32]",0.0,0.0,0.0,0.0,2.502676010131836,0,,,,4,1.838075,1.856363,1.8579886,3.67615,,0,agent_drop,1,,1.420924,1100031,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1,0,4002,0,,0.0,Historical Untrained Local,12.0,0.374330997467041,0.0,"[6,3]",,2466,1.25,,0.0,heldout_medium,2,0.0,0.0,0.0,-5.600368213653564,314,1,0.39146170073058784
"[6,3,5]",0.0,0.0,0.0,0.0,7.473074913024902,1,,,1.0,4,1.881512,1.8978641,1.89931762,5.657921,3,1,,0,,3.051072,1100032,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,1,0,6003,0,1.0,0.0,Historical Untrained Local,12.0,0.2413022518157959,0.0,"[0,6,3,5]",1.5,3699,4.625,,0.0,heldout_medium,3,0.0,0.0,0.3333333333333333,10.860339164733887,314,3,1.2441023519060153
"[7,2]",0.0,0.0,0.0,0.0,3.997364640235901,1,,,2.0,4,1.883097,1.8897741000000001,1.8903676200000001,3.766194,2,1,,0,,1.9349720000000001,1100033,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Historical Untrained Local,12.0,0.2620161771774292,0.0,"[5,7,2]",1.0,2466,3.125,,0.0,heldout_medium,2,0.0,0.0,0.5,10.5981999874115,314,2,0.6129277804751192
"[5,7]",0.0,0.0,0.0,0.0,6.76546835899353,1,,,2.0,4,1.8910655,1.89318005,1.89336801,3.782131,2,1,,0,,1.971825,1100034,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Historical Untrained Local,3.9809358721830588,0.07489258050918579,0.0,"[1,5,7]",1.0,2466,3.0,,0.0,heldout_medium,2,0.0,0.0,0.5,11.130736446380615,314,2,1.4429776198601907
"[2,0,3,4]",0.0,0.0,0.0,0.0,11.66167402267456,1,,,2.0,6,2.1408715000000003,2.43090735,2.46953427,8.861289,4,1,,0,,3.345548,1100035,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,1,0,8004,0,1.0,0.0,Historical Untrained Local,12.0,0.09128057956695557,0.0,"[1,2,0,3,4]",1.3333333333333333,4932,4.875,,0.0,heldout_medium,4,0.0,0.0,0.25,11.256403732299804,314,4,2.1764006854722737
"[6,2]",0.0,0.0,0.0,0.0,4.365717887878418,1,,,2.0,4,2.1729835,2.2236566499999997,2.2281609299999996,4.345967,2,1,,0,,1.444436,1100036,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Historical Untrained Local,12.0,0.3258824348449707,0.0,"[4,6,2]",1.0,2466,2.625,,0.0,heldout_medium,2,0.0,0.0,0.5,10.653021669387817,314,2,0.6285837192197619
"[0,2,1]",0.0,0.0,0.0,0.0,9.534406185150146,1,,,1.0,4,1.891967,1.9094297,1.91098194,5.683907,3,1,,0,,2.787827,1100037,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,1,0,6003,0,1.0,0.0,Historical Untrained Local,7.398014439014195,0.07197898626327515,0.0,"[6,0,2,1]",1.5,3699,4.5,,0.0,heldout_medium,3,0.0,0.0,0.3333333333333333,10.561417484283448,314,3,1.9262146584678206
"[3,5,1,7]",0.0,0.0,0.0,0.0,10.126490712165833,1,,,0.0,4,1.908768,1.9235484,1.92524568,7.648764,4,1,,0,,4.866574,1100038,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,1,0,8004,0,1.0,0.0,Historical Untrained Local,12.0,0.18467432260513306,0.0,"[4,3,5,1,7]",2.0,4932,6.125,,0.0,heldout_medium,4,0.0,0.0,0.25,10.683010244369507,314,4,1.7552303925557355
"[6,5,3,4,0]",0.0,0.0,0.0,0.0,13.213269352912903,1,,,2.0,7,1.893,1.9005964,1.90156328,9.460949,5,1,,0,,3.5258510000000003,1100039,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,1,0,10005,0,1.0,0.0,Historical Untrained Local,11.408637157423788,0.0380784273147583,0.0,"[7,6,5,3,4,0]",1.25,6165,7.75,,0.0,heldout_medium,5,0.0,0.0,0.2,10.606355476379395,314,5,2.390918769168228
"[5,7,0,6,32]",0.0,0.0,0.0,0.0,11.639121532440186,0,,,,4,1.911546,1.9207274,1.92238548,9.444689,,0,agent_drop,1,,4.40621,1100040,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,1,0,10005,0,,0.0,Historical Untrained Local,12.0,0.041045963764190674,0.0,"[2,5,7,0,6]",,6165,6.5,,0.0,heldout_medium,5,0.0,0.0,0.0,-6.139789724349975,314,4,2.2183326211514682
"[7,4]",0.0,0.0,0.0,0.0,5.674513339996338,1,,,2.0,4,1.898606,1.907984,1.9088176,3.797212,2,1,,0,,1.631,1100041,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Historical Untrained Local,12.0,0.1266067624092102,0.0,"[5,7,4]",1.0,2466,2.875,,0.0,heldout_medium,2,0.0,0.0,0.5,10.923646688461304,314,2,1.0600970589151544
"[0,4]",0.0,0.0,0.0,0.0,6.065312385559082,1,,,2.0,4,1.9003785,1.92036255,1.92213891,3.800757,2,1,,0,,1.429579,1100042,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Historical Untrained Local,12.0,0.18437665700912476,0.0,"[3,0,4]",1.0,2466,2.75,,0.0,heldout_medium,2,0.0,0.0,0.5,10.722339916229249,314,2,1.1562285890674175
"[3,5]",0.0,0.0,0.0,0.0,5.169612646102905,1,,,2.0,4,1.9133495,1.91708675,1.91741895,3.826699,2,1,,0,,1.6770749999999999,1100043,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Historical Untrained Local,12.0,0.3225982189178467,0.0,"[7,3,5]",1.0,2466,2.0,,0.0,heldout_medium,2,0.0,0.0,0.5,10.678639698028563,314,2,0.837099870960774
"[4,3,32]",0.0,0.0,0.0,0.0,5.3304630517959595,0,,,,4,1.907913,1.9324866,1.93467092,5.6443010000000005,,0,agent_drop,1,,2.080636,1100044,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,6003,0,,0.0,Historical Untrained Local,12.0,0.11287558078765869,0.0,"[5,4,3]",,3699,3.25,,0.0,heldout_medium,3,0.0,0.0,0.0,-5.134412956237792,314,2,0.9854522725071186
"[4,3]",0.0,0.0,0.0,0.0,7.470739841461182,1,,,2.0,4,1.90518,1.9220748,1.92357656,3.81036,2,1,,0,,1.423838,1100045,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Historical Untrained Local,12.0,0.059006333351135254,0.0,"[7,4,3]",1.0,2466,2.625,,0.0,heldout_medium,2,0.0,0.0,0.5,10.728464555740358,314,2,1.7442258345231068
"[2,4,6,0,32]",0.0,0.0,0.0,0.0,10.730045557022095,0,,,,4,1.887755,1.9152412,1.91837304,9.422859,,0,agent_drop,1,,3.543735,1100046,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,1,0,10005,0,,0.0,Historical Untrained Local,12.0,0.2677080035209656,0.0,"[7,2,4,6,0]",,6165,5.75,,0.0,heldout_medium,5,0.0,0.0,0.0,-6.333215522766112,314,4,1.814948997043924
"[0,2]",0.0,0.0,0.0,0.0,5.756376266479492,1,,,2.0,4,1.903587,1.9090095,1.9094915000000001,3.807174,2,1,,0,,1.79284,1100047,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Historical Untrained Local,12.0,0.1005672812461853,0.0,"[1,0,2]",1.0,2466,2.625,,0.0,heldout_medium,2,0.0,0.0,0.5,10.943154668807983,314,2,1.1002135859454896
"[3,6,2,0,1]",0.0,0.0,0.0,0.0,15.286237359046936,1,,,1.0,6,1.883379,1.8920288,1.89274016,9.422615,5,1,,0,,4.311605,1100048,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,1,0,10005,0,1.0,0.0,Historical Untrained Local,12.0,0.06658893823623657,0.0,"[5,3,6,2,0,1]",1.6666666666666667,6165,7.0,,0.0,heldout_medium,5,0.0,0.0,0.2,10.54264748096466,314,5,3.1784307173074433
"[6,1,4,7]",0.0,0.0,0.0,0.0,9.494399785995483,1,,,0.0,4,1.894079,1.9007848,1.90124896,7.562891,4,1,,0,,2.886818,1100049,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,1,0,8004,0,1.0,0.0,Historical Untrained Local,4.178001011318083,0.13217514753341675,0.0,"[5,6,1,4,7]",2.0,4932,5.75,,0.0,heldout_medium,4,0.0,0.0,0.25,11.015051221847534,314,4,1.6266236936724834
"[7,0]",0.0,0.0,0.0,0.0,5.43280029296875,1,,,2.0,4,1.9169815,1.92817705,1.92917221,3.833963,2,1,,0,,1.6074359999999999,1100050,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Historical Untrained Local,9.25700629157798,0.17247432470321655,0.0,"[1,7,0]",1.0,2466,3.625,,0.0,heldout_medium,2,0.0,0.0,0.5,10.838745832443237,314,2,0.9664140599101145
"[4,2]",0.0,0.0,0.0,0.0,7.23769736289978,1,,,2.0,4,1.928683,1.9320067,1.93230214,3.857366,2,1,,0,,1.422009,1100051,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Historical Untrained Local,2.850113365025347,0.009832382202148438,0.0,"[7,4,2]",1.0,2466,3.0,,0.0,heldout_medium,2,0.0,0.0,0.5,11.206307744979858,314,2,1.6516134893967127
"[5,7]",0.0,0.0,0.0,0.0,5.427977561950684,1,,,2.0,4,1.9031850000000001,1.9091763,1.90970886,3.8063700000000003,2,1,,0,,2.323477,1100052,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Historical Untrained Local,4.692775982573457,0.007929623126983643,0.0,"[4,5,7]",1.0,2466,2.25,,0.0,heldout_medium,2,0.0,0.0,0.5,10.86994469165802,314,2,1.1173731683815973
"[3,1,6,0]",0.0,0.0,0.0,0.0,9.63272100687027,1,,,0.0,4,1.9074285,1.92013095,1.92056139,7.625388,4,1,,0,,4.123196,1100053,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,1,0,8004,0,1.0,0.0,Historical Untrained Local,9.766834881550174,0.1348254680633545,0.0,"[4,3,1,6,0]",2.0,4932,5.625,,0.0,heldout_medium,4,0.0,0.0,0.25,10.41262707710266,314,4,1.6659351333335783
