agent_drop_rate,backup_availability_rate,branch_disagreement_rate,connected_episodes,connected_pair_pdr,deadline_delivery_ratio,decision_latency_p50_ms,decision_latency_p95_ms,decision_latency_p99_ms,delivered,delivery_energy_efficiency_proxy,delivery_transmission_efficiency_proxy,endpoint_availability,energy_per_delivered_packet,energy_per_generated_packet,energy_per_on_time_delivery,episodes,false_switch_rate,fast_failover_miss_rate,fast_failover_success_rate,freshness_cache_capacity_eviction_rate,freshness_cache_hit_rate,freshness_cache_stale_eviction_rate,freshness_cache_state_eviction_rate,invalid_action_drop_rate,late_delivery_ratio_all,late_delivery_ratio_delivered,latency_aware_deadline_delivery_ratio,loop_drop_rate,mean_control_bytes,mean_control_messages,mean_deadline_slack_steps,mean_decision_latency_total_ms,mean_effective_end_to_end_delay_ms,mean_environment_step_time_total_ms,mean_episode_reward,mean_expected_transmissions_proxy,mean_local_observation_bytes,mean_minimum_link_lifetime_steps,mean_minimum_link_margin,mean_path_stretch,mean_per_hop_delay,mean_policy_input_bytes,mean_queue_delay_proxy,mean_safe_forward_candidates,mean_selected_danger,mean_success_delay,mean_switch_danger_reduction,mean_switch_steps,mean_transmission_energy_proxy,method,missed_risk_rate,overall_pdr,p95_success_delay,scenario,switch_activation_rate,time_limit_drop_rate,total_drop_rate,training_seed,ttl_drop_rate
0.165,0.0,0.0,200,0.835,0.78,1.8950662500000002,2.0023975575,2.5153941506999957,167,0.539366358185153,0.27879799666110183,1.0,1.8540273875530096,1.548112868606763,1.9847600879573883,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055,0.0658682634730539,0.0,0.0,0.0,0.0,1.4610778443113772,7.43928217,0.0,2.73037247,8.098267396062614,2.995,6323.16,9.583058301841472,0.13913023091852664,1.3567864271457084,1.0,3896.28,4.3175,0.0,0.0,3.07185628742515,0.0,0.0,1.548112868606763,Historical Untrained Local,0.0,0.835,5.0,heldout_medium,0.0,0.0,0.165,314,0.0
0.12,0.0,0.0,200,0.88,0.88,1.79232025,1.8479597575,2.184671130299999,176,0.616026638070747,0.352,1.0,1.6233064257282264,1.4285096546408391,1.6233064257282264,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9829545454545454,4.720194015,0.0,2.227549135,8.8871469938308,2.5,5242.62,9.689124064246501,0.12477384142577648,1.1089015151515151,1.0,3230.46,3.87875,0.0,0.0,2.534090909090909,0.0,0.0,1.4285096546408391,Historical PPO-only Local (No KD),0.0,0.88,4.0,heldout_medium,0.0,0.0,0.12,314,0.0
0.025,0.0,0.0,200,0.975,0.975,1.793471,1.8459856075,2.1792168738999997,195,0.7484552921742522,0.4157782515991471,1.0,1.3360851482458143,1.302683019539669,1.3360851482458143,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2205128205128206,4.269945044999999,0.0,2.02436019,10.484632177025079,2.345,4742.37,9.601870443573473,0.12942939803004264,1.0175213675213677,1.0,2922.21,3.504375,0.0,0.0,2.353846153846154,0.0,0.0,1.302683019539669,Historical KD-only Local,0.0,0.975,4.0,heldout_medium,0.0,0.0,0.025,314,0.0
0.03,0.0,0.0,200,0.97,0.97,1.791299,1.8426675824999998,2.0716583704,194,0.745671657348651,0.4136460554371002,1.0,1.341072830306642,1.3008406453974428,1.341072830306642,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.216494845360825,4.267789885,0.0,2.028835515,10.404783734470607,2.345,4752.375,9.59147501004973,0.13144184842705728,1.0197594501718212,1.0,2928.375,3.4875,0.0,0.0,2.3608247422680413,0.0,0.0,1.3008406453974428,Historical KD+PPO Local,0.0,0.97,4.0,heldout_medium,0.0,0.0,0.03,314,0.0
0.025,0.0,0.0,200,0.975,0.975,2.83308225,3.282508635,3.892386527999995,195,0.7506622814347222,0.41935483870967744,1.0,1.3321569828828015,1.2988530583107314,1.3321569828828015,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2564102564102564,6.7420086900000005,0.0,2.03131168,10.479104327350855,2.325,4702.35,9.578749585205076,0.13457791909575462,0.9987179487179487,1.0,24536.35,3.458125,0.0,0.0,2.312820512820513,0.0,0.0,1.2988530583107314,Privileged Global Teacher,0.0,0.975,3.299999999999983,heldout_medium,0.0,0.0,0.025,314,0.0
0.015,0.0,0.0,200,0.985,0.985,2.50503725,2.5975924975,2.8861696822,197,0.7604692014725658,0.4227467811158798,1.0,1.3149776454636282,1.2952529807816737,1.3149776454636282,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2588832487309647,6.1405506249999995,0.0,2.017755095,10.646839376777411,2.33,4692.345,9.83599908848178,0.13587851211428642,1.0016920473773265,1.0,3491.705,3.455,0.0,0.0,2.3248730964467006,0.0,0.0,1.2952529807816737,Geo-Residual Student,0.0,0.985,4.0,heldout_medium,0.0,0.0,0.015,314,0.0
0.015,0.0,0.0,200,0.985,0.985,1.3985297500000002,1.4470550349999998,1.5976797776999982,197,0.7674585046084398,0.4236559139784946,1.0,1.3030020437524552,1.2834570130961682,1.3030020437524552,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.263959390862944,3.3314128600000004,0.0,2.001824235,10.647554178684949,2.325,4682.34,9.949398409804605,0.1388517688214779,0.9991539763113366,1.0,4083.3,3.456875,0.0,0.0,2.3197969543147208,0.0,0.0,1.2834570130961682,Predictive Prior Only,0.0,0.985,4.0,heldout_medium,0.0,0.0,0.015,314,0.0
0.015,0.0,0.0,200,0.985,0.985,2.758034,2.81808404,3.1301867779999997,197,0.7674585046084398,0.4236559139784946,1.0,1.3030020437524552,1.2834570130961682,1.3030020437524552,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.263959390862944,6.47157653,0.0,2.013062475,10.647554178684949,2.325,4682.34,9.949398409804605,0.1388517688214779,0.9991539763113366,1.0,4083.3,3.456875,0.0,0.0,2.3197969543147208,0.0,0.0,1.2834570130961682,Predictive Student (No Switch),0.0,0.985,4.0,heldout_medium,0.0,0.0,0.015,314,0.0
0.015,0.0,0.014957264957264958,200,0.985,0.985,5.888338,6.550978357499999,8.0349244416,197,0.7654934717641525,0.4236559139784946,1.0,1.3063468688967457,1.2867516658632945,1.3063468688967457,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.263959390862944,14.09213106,0.0,2.029066315,10.647427053183316,2.325,4682.34,9.938388875324957,0.13820935949683189,0.9991539763113366,1.0,3608.26,3.4575,1.85,0.012254664875566958,2.3197969543147208,0.02765477384839739,0.175,1.2867516658632945,SwitchGLOBE Exact,0.00641025641025641,0.985,4.0,heldout_medium,0.07478632478632478,0.0,0.015,314,0.0
0.04,0.0,0.0,200,0.96,0.96,2.09344425,2.1967443225000003,2.4391925766999996,192,0.7017338462867913,0.3983402489626556,1.0,1.4250417096046846,1.3680400412204972,1.4250417096046846,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1979166666666665,5.1570005850000005,0.0,2.12925686,10.220489000588657,2.41,4902.45,9.612940509647437,0.13225550040602685,1.029079861111111,1.0,4902.45,3.58,0.0,0.0,2.3802083333333335,0.0,0.165,1.3680400412204972,FastSwitchGLOBE,0.0,0.96,4.0,heldout_medium,0.0673469387755102,0.0,0.04,314,0.0
