agent_drop_rate,backup_availability_rate,branch_disagreement_rate,connected_episodes,connected_pair_pdr,deadline_delivery_ratio,decision_latency_p50_ms,decision_latency_p95_ms,decision_latency_p99_ms,delivered,delivery_energy_efficiency_proxy,delivery_transmission_efficiency_proxy,endpoint_availability,energy_per_delivered_packet,energy_per_generated_packet,energy_per_on_time_delivery,episodes,false_switch_rate,fast_failover_miss_rate,fast_failover_success_rate,freshness_cache_capacity_eviction_rate,freshness_cache_hit_rate,freshness_cache_stale_eviction_rate,freshness_cache_state_eviction_rate,invalid_action_drop_rate,late_delivery_ratio_all,late_delivery_ratio_delivered,latency_aware_deadline_delivery_ratio,loop_drop_rate,mean_control_bytes,mean_control_messages,mean_deadline_slack_steps,mean_decision_latency_total_ms,mean_effective_end_to_end_delay_ms,mean_environment_step_time_total_ms,mean_episode_reward,mean_expected_transmissions_proxy,mean_local_observation_bytes,mean_minimum_link_lifetime_steps,mean_minimum_link_margin,mean_path_stretch,mean_per_hop_delay,mean_policy_input_bytes,mean_queue_delay_proxy,mean_safe_forward_candidates,mean_selected_danger,mean_success_delay,mean_switch_danger_reduction,mean_switch_steps,mean_transmission_energy_proxy,method,missed_risk_rate,overall_pdr,p95_success_delay,scenario,switch_activation_rate,time_limit_drop_rate,total_drop_rate,training_seed,ttl_drop_rate
0.02,0.0,0.0,200,0.98,0.98,1.51109175,1.5653944949999998,2.5419387014,196,0.8220150537567411,0.4434389140271493,1.0,1.2165227332879598,1.1921922786222006,1.2165227332879598,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.188775510204082,3.43081682,0.0,1.55964094,10.27493481490016,2.21,4462.23,9.24841144869255,0.15564219395319623,0.9991496598639454,1.0,3891.35,3.3325,0.0,0.0,2.2091836734693877,0.0,0.0,1.1921922786222006,Shortest-Oracle Only,0.0,0.98,3.0,ood_sparse,0.0,0.0,0.02,2718,0.0
0.025,0.0,0.0,200,0.975,0.975,1.51960725,1.5863270825,1.6651535235,195,0.8172798819077123,0.43820224719101125,1.0,1.2235710460237665,1.1929817698731724,1.2235710460237665,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.169230769230769,3.42721973,0.0,1.5499819250000002,10.191426640361549,2.225,4502.25,9.377019978274951,0.15624399304389955,1.0042735042735043,1.0,3926.25,3.36625,0.0,0.0,2.2205128205128206,0.0,0.0,1.1929817698731724,Risk-Oracle Only,0.0,0.975,3.0,ood_sparse,0.0,0.0,0.025,2718,0.0
0.02,0.0,0.0,200,0.98,0.98,1.5236965,1.58246108,1.6357461659999997,196,0.8207520179184575,0.4404494382022472,1.0,1.2183948113050522,1.1940269150789513,1.2183948113050522,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.173469387755102,3.42293608,0.0,1.5409337349999999,10.273442430704831,2.225,4492.245,9.2792075214358,0.15612726211547853,1.004251700680272,1.0,3917.525,3.355625,0.0,0.0,2.2244897959183674,0.0,0.0,1.1940269150789513,Shortest+Risk (No Teacher),0.0,0.98,3.0,ood_sparse,0.0,0.0,0.02,2718,0.0
0.02,0.0,0.0,200,0.98,0.98,1.51975,1.5605051749999999,1.6138012045999994,196,0.8193387573411907,0.44243792325056436,1.0,1.2204963954653716,1.196086467556064,1.2204963954653716,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.183673469387755,3.39739981,0.0,1.534890015,10.274673609763383,2.215,4472.235,9.262441953388684,0.15486734449863435,1.0008503401360545,1.0,3900.075,3.341875,0.0,0.0,2.2142857142857144,0.0,0.0,1.196086467556064,Teacher Distillation Only,0.0,0.98,3.0,ood_sparse,0.0,0.0,0.02,2718,0.0
0.02,0.0,0.0,200,0.98,0.98,1.5266945,1.5741980525000001,1.6167213335999997,196,0.8214675209636378,0.44243792325056436,1.0,1.2173335822540265,1.1929869106089461,1.2173335822540265,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.183673469387755,3.4152782000000004,0.0,1.53656442,10.27450243476033,2.215,4472.235,9.284207523668124,0.15604777455329896,1.0008503401360545,1.0,3900.075,3.33875,0.0,0.0,2.2142857142857144,0.0,0.0,1.1929869106089461,Teacher+Shortest+Risk,0.0,0.98,3.0,ood_sparse,0.0,0.0,0.02,2718,0.0
0.02,0.0,0.0,200,0.98,0.98,1.52681525,1.5705507099999998,1.591794341,196,0.8194653765804094,0.44243792325056436,1.0,1.2203078111401766,1.195901654917373,1.2203078111401766,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.183673469387755,3.412765465,0.0,1.5363235499999999,10.274585103541613,2.215,4472.235,9.249111059960267,0.15482680340607963,1.0008503401360545,1.0,3900.075,3.341875,0.0,0.0,2.2142857142857144,0.0,0.0,1.195901654917373,Existing Phase11 Predictive Prior,0.0,0.98,3.0,ood_sparse,0.0,0.0,0.02,2718,0.0
0.035,0.0,0.0,200,0.965,0.965,1.52414175,1.5940771175,1.6519636462,193,0.6866829935464326,0.3587360594795539,1.0,1.456276053722279,1.4053063918419992,1.456276053722279,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3575129533678756,4.1640729599999995,0.0,2.35247706,10.215895831259814,2.69,5452.725,10.188252286033618,0.14127133865105473,1.0427461139896372,1.0,4755.125,4.033125,0.0,0.0,2.678756476683938,0.0,0.0,1.4053063918419992,Fixed Manual Prior,0.0,0.965,4.0,ood_nodes_10,0.0,0.0,0.035,2718,0.0
0.02,0.0,0.0,200,0.98,0.98,1.527606,1.6037287625,1.635849236299998,196,0.689808552711284,0.3798449612403101,1.0,1.4496775896290532,1.4206840378364722,1.4496775896290532,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.454081632653061,3.98213486,0.0,2.239799825,10.473597598265519,2.58,5202.6,9.550801765693603,0.13156843405020863,1.0032312925170068,1.0,4537.0,3.885,0.0,0.0,2.576530612244898,0.0,0.0,1.4206840378364722,Shortest-Oracle Only,0.0,0.98,4.0,ood_nodes_10,0.0,0.0,0.02,2718,0.0
0.025,0.0,0.0,200,0.975,0.975,1.521044,1.5687144325,1.911074051899998,195,0.6882723976215702,0.37572254335260113,1.0,1.4529131248843508,1.4165902967622421,1.4529131248843508,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4512820512820515,4.001150620000001,0.0,2.248828715,10.390692609944129,2.595,5242.62,9.672146359644346,0.13445195649799543,1.0058119658119657,1.0,4571.9,3.905625,0.0,0.0,2.5846153846153848,0.0,0.0,1.4165902967622417,Risk-Oracle Only,0.0,0.975,4.0,ood_nodes_10,0.0,0.0,0.025,2718,0.0
0.02,0.0,0.0,200,0.98,0.98,1.522259,1.5866231775,1.6877029556,196,0.6906651983988618,0.3798449612403101,1.0,1.447879525880637,1.4189219353630242,1.447879525880637,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.454081632653061,3.96616074,0.0,2.22912038,10.473658579344098,2.58,5202.6,9.570883918852198,0.132427136835299,1.0032312925170068,1.0,4537.0,3.883125,0.0,0.0,2.576530612244898,0.0,0.0,1.4189219353630242,Shortest+Risk (No Teacher),0.0,0.98,4.0,ood_nodes_10,0.0,0.0,0.02,2718,0.0
