block,component,device,latency_ms,order_position,training_seed,variant
501,end_to_end_policy,cpu,0.443917,6,2718,Risk-Oracle Only
502,end_to_end_policy,cpu,0.470276,0,2718,Risk-Oracle Only
502,end_to_end_policy,cpu,0.449399,1,2718,Teacher+Shortest+Risk
502,end_to_end_policy,cpu,0.467917,2,2718,Shortest+Risk (No Teacher)
502,end_to_end_policy,cpu,0.437582,3,2718,Existing Phase11 Predictive Prior
502,end_to_end_policy,cpu,0.462268,4,2718,Fixed Manual Prior
502,end_to_end_policy,cpu,0.427223,5,2718,Shortest-Oracle Only
502,end_to_end_policy,cpu,0.477747,6,2718,Teacher Distillation Only
503,end_to_end_policy,cpu,0.448178,0,2718,Shortest+Risk (No Teacher)
503,end_to_end_policy,cpu,0.465754,1,2718,Existing Phase11 Predictive Prior
503,end_to_end_policy,cpu,0.433245,2,2718,Risk-Oracle Only
503,end_to_end_policy,cpu,0.457962,3,2718,Teacher+Shortest+Risk
503,end_to_end_policy,cpu,0.571249,4,2718,Teacher Distillation Only
503,end_to_end_policy,cpu,0.491681,5,2718,Shortest-Oracle Only
503,end_to_end_policy,cpu,0.44636,6,2718,Fixed Manual Prior
504,end_to_end_policy,cpu,0.48235,0,2718,Teacher Distillation Only
504,end_to_end_policy,cpu,0.439341,1,2718,Teacher+Shortest+Risk
504,end_to_end_policy,cpu,0.449744,2,2718,Shortest+Risk (No Teacher)
504,end_to_end_policy,cpu,0.457586,3,2718,Existing Phase11 Predictive Prior
504,end_to_end_policy,cpu,0.443836,4,2718,Fixed Manual Prior
504,end_to_end_policy,cpu,0.477519,5,2718,Risk-Oracle Only
504,end_to_end_policy,cpu,0.437688,6,2718,Shortest-Oracle Only
505,end_to_end_policy,cpu,0.490359,0,2718,Shortest-Oracle Only
505,end_to_end_policy,cpu,0.442466,1,2718,Fixed Manual Prior
505,end_to_end_policy,cpu,0.466761,2,2718,Teacher+Shortest+Risk
505,end_to_end_policy,cpu,0.441198,3,2718,Teacher Distillation Only
505,end_to_end_policy,cpu,0.48072,4,2718,Risk-Oracle Only
505,end_to_end_policy,cpu,0.436055,5,2718,Existing Phase11 Predictive Prior
505,end_to_end_policy,cpu,0.46596,6,2718,Shortest+Risk (No Teacher)
506,end_to_end_policy,cpu,0.454863,0,2718,Teacher+Shortest+Risk
506,end_to_end_policy,cpu,0.466226,1,2718,Teacher Distillation Only
506,end_to_end_policy,cpu,0.440521,2,2718,Fixed Manual Prior
506,end_to_end_policy,cpu,0.445662,3,2718,Shortest-Oracle Only
506,end_to_end_policy,cpu,0.458332,4,2718,Existing Phase11 Predictive Prior
506,end_to_end_policy,cpu,0.438196,5,2718,Risk-Oracle Only
506,end_to_end_policy,cpu,0.458042,6,2718,Shortest+Risk (No Teacher)
507,end_to_end_policy,cpu,0.442485,0,2718,Teacher Distillation Only
507,end_to_end_policy,cpu,0.465797,1,2718,Shortest-Oracle Only
507,end_to_end_policy,cpu,0.431054,2,2718,Risk-Oracle Only
507,end_to_end_policy,cpu,0.461415,3,2718,Shortest+Risk (No Teacher)
507,end_to_end_policy,cpu,0.432859,4,2718,Teacher+Shortest+Risk
507,end_to_end_policy,cpu,0.464119,5,2718,Fixed Manual Prior
507,end_to_end_policy,cpu,0.446199,6,2718,Existing Phase11 Predictive Prior
508,end_to_end_policy,cpu,0.476023,0,2718,Teacher+Shortest+Risk
508,end_to_end_policy,cpu,0.438079,1,2718,Existing Phase11 Predictive Prior
508,end_to_end_policy,cpu,0.45042,2,2718,Shortest-Oracle Only
508,end_to_end_policy,cpu,0.454957,3,2718,Fixed Manual Prior
508,end_to_end_policy,cpu,0.447779,4,2718,Risk-Oracle Only
508,end_to_end_policy,cpu,0.462503,5,2718,Teacher Distillation Only
508,end_to_end_policy,cpu,0.580156,6,2718,Shortest+Risk (No Teacher)
509,end_to_end_policy,cpu,0.492485,0,2718,Shortest+Risk (No Teacher)
509,end_to_end_policy,cpu,0.4556,1,2718,Risk-Oracle Only
509,end_to_end_policy,cpu,0.4639,2,2718,Fixed Manual Prior
509,end_to_end_policy,cpu,0.437332,3,2718,Existing Phase11 Predictive Prior
509,end_to_end_policy,cpu,0.473269,4,2718,Teacher+Shortest+Risk
509,end_to_end_policy,cpu,0.4462,5,2718,Shortest-Oracle Only
509,end_to_end_policy,cpu,0.467821,6,2718,Teacher Distillation Only
510,end_to_end_policy,cpu,0.448488,0,2718,Fixed Manual Prior
510,end_to_end_policy,cpu,0.468432,1,2718,Existing Phase11 Predictive Prior
510,end_to_end_policy,cpu,0.435444,2,2718,Teacher Distillation Only
510,end_to_end_policy,cpu,0.465236,3,2718,Risk-Oracle Only
510,end_to_end_policy,cpu,0.446144,4,2718,Shortest+Risk (No Teacher)
510,end_to_end_policy,cpu,0.462088,5,2718,Teacher+Shortest+Risk
510,end_to_end_policy,cpu,0.440858,6,2718,Shortest-Oracle Only
511,end_to_end_policy,cpu,0.463472,0,2718,Risk-Oracle Only
511,end_to_end_policy,cpu,0.459139,1,2718,Existing Phase11 Predictive Prior
511,end_to_end_policy,cpu,0.450551,2,2718,Teacher Distillation Only
511,end_to_end_policy,cpu,0.458491,3,2718,Shortest-Oracle Only
511,end_to_end_policy,cpu,0.440616,4,2718,Fixed Manual Prior
511,end_to_end_policy,cpu,0.467206,5,2718,Shortest+Risk (No Teacher)
511,end_to_end_policy,cpu,0.43152,6,2718,Teacher+Shortest+Risk
512,end_to_end_policy,cpu,0.480415,0,2718,Existing Phase11 Predictive Prior
512,end_to_end_policy,cpu,0.432441,1,2718,Shortest-Oracle Only
512,end_to_end_policy,cpu,0.466411,2,2718,Fixed Manual Prior
512,end_to_end_policy,cpu,0.436009,3,2718,Risk-Oracle Only
512,end_to_end_policy,cpu,0.462786,4,2718,Shortest+Risk (No Teacher)
512,end_to_end_policy,cpu,0.435101,5,2718,Teacher+Shortest+Risk
512,end_to_end_policy,cpu,0.445694,6,2718,Teacher Distillation Only
513,end_to_end_policy,cpu,0.471449,0,2718,Fixed Manual Prior
513,end_to_end_policy,cpu,0.440771,1,2718,Shortest-Oracle Only
513,end_to_end_policy,cpu,0.45533,2,2718,Risk-Oracle Only
513,end_to_end_policy,cpu,0.441286,3,2718,Teacher+Shortest+Risk
513,end_to_end_policy,cpu,0.466874,4,2718,Existing Phase11 Predictive Prior
513,end_to_end_policy,cpu,0.433745,5,2718,Shortest+Risk (No Teacher)
513,end_to_end_policy,cpu,0.459944,6,2718,Teacher Distillation Only
514,end_to_end_policy,cpu,0.444331,0,2718,Existing Phase11 Predictive Prior
514,end_to_end_policy,cpu,0.605829,1,2718,Teacher+Shortest+Risk
514,end_to_end_policy,cpu,0.456434,2,2718,Teacher Distillation Only
514,end_to_end_policy,cpu,0.470363,3,2718,Risk-Oracle Only
514,end_to_end_policy,cpu,0.437039,4,2718,Shortest+Risk (No Teacher)
514,end_to_end_policy,cpu,0.479724,5,2718,Shortest-Oracle Only
514,end_to_end_policy,cpu,0.435855,6,2718,Fixed Manual Prior
515,end_to_end_policy,cpu,0.492919,0,2718,Risk-Oracle Only
515,end_to_end_policy,cpu,0.440307,1,2718,Teacher Distillation Only
515,end_to_end_policy,cpu,0.46193,2,2718,Teacher+Shortest+Risk
515,end_to_end_policy,cpu,0.44283,3,2718,Shortest+Risk (No Teacher)
515,end_to_end_policy,cpu,0.448419,4,2718,Fixed Manual Prior
515,end_to_end_policy,cpu,0.456826,5,2718,Existing Phase11 Predictive Prior
515,end_to_end_policy,cpu,0.430614,6,2718,Shortest-Oracle Only
516,end_to_end_policy,cpu,0.473424,0,2718,Fixed Manual Prior
516,end_to_end_policy,cpu,0.444655,1,2718,Risk-Oracle Only
516,end_to_end_policy,cpu,0.469573,2,2718,Teacher Distillation Only
516,end_to_end_policy,cpu,0.432374,3,2718,Existing Phase11 Predictive Prior
516,end_to_end_policy,cpu,0.46672,4,2718,Teacher+Shortest+Risk
516,end_to_end_policy,cpu,0.433691,5,2718,Shortest-Oracle Only
516,end_to_end_policy,cpu,0.46764,6,2718,Shortest+Risk (No Teacher)
517,end_to_end_policy,cpu,0.451245,0,2718,Shortest-Oracle Only
517,end_to_end_policy,cpu,0.462108,1,2718,Teacher+Shortest+Risk
517,end_to_end_policy,cpu,0.436437,2,2718,Risk-Oracle Only
517,end_to_end_policy,cpu,0.454411,3,2718,Fixed Manual Prior
517,end_to_end_policy,cpu,0.458708,4,2718,Teacher Distillation Only
517,end_to_end_policy,cpu,0.461919,5,2718,Existing Phase11 Predictive Prior
517,end_to_end_policy,cpu,0.457495,6,2718,Shortest+Risk (No Teacher)
518,end_to_end_policy,cpu,0.444231,0,2718,Shortest+Risk (No Teacher)
518,end_to_end_policy,cpu,0.461845,1,2718,Shortest-Oracle Only
518,end_to_end_policy,cpu,0.430633,2,2718,Teacher Distillation Only
518,end_to_end_policy,cpu,0.462529,3,2718,Risk-Oracle Only
518,end_to_end_policy,cpu,0.430056,4,2718,Fixed Manual Prior
518,end_to_end_policy,cpu,0.481998,5,2718,Teacher+Shortest+Risk
518,end_to_end_policy,cpu,0.431528,6,2718,Existing Phase11 Predictive Prior
519,end_to_end_policy,cpu,0.497439,0,2718,Shortest-Oracle Only
519,end_to_end_policy,cpu,0.435979,1,2718,Teacher Distillation Only
519,end_to_end_policy,cpu,0.605017,2,2718,Shortest+Risk (No Teacher)
519,end_to_end_policy,cpu,0.455491,3,2718,Teacher+Shortest+Risk
519,end_to_end_policy,cpu,0.474039,4,2718,Risk-Oracle Only
519,end_to_end_policy,cpu,0.441274,5,2718,Fixed Manual Prior
519,end_to_end_policy,cpu,0.464441,6,2718,Existing Phase11 Predictive Prior
520,end_to_end_policy,cpu,0.457781,0,2718,Fixed Manual Prior
520,end_to_end_policy,cpu,0.479995,1,2718,Teacher+Shortest+Risk
520,end_to_end_policy,cpu,0.450058,2,2718,Teacher Distillation Only
520,end_to_end_policy,cpu,0.456955,3,2718,Existing Phase11 Predictive Prior
520,end_to_end_policy,cpu,0.472805,4,2718,Shortest+Risk (No Teacher)
520,end_to_end_policy,cpu,0.458113,5,2718,Shortest-Oracle Only
520,end_to_end_policy,cpu,0.465779,6,2718,Risk-Oracle Only
521,end_to_end_policy,cpu,0.487268,0,2718,Risk-Oracle Only
521,end_to_end_policy,cpu,0.470026,1,2718,Existing Phase11 Predictive Prior
521,end_to_end_policy,cpu,0.436288,2,2718,Shortest-Oracle Only
521,end_to_end_policy,cpu,0.474636,3,2718,Fixed Manual Prior
521,end_to_end_policy,cpu,0.436976,4,2718,Teacher Distillation Only
521,end_to_end_policy,cpu,0.478517,5,2718,Teacher+Shortest+Risk
521,end_to_end_policy,cpu,0.435276,6,2718,Shortest+Risk (No Teacher)
522,end_to_end_policy,cpu,0.483299,0,2718,Existing Phase11 Predictive Prior
522,end_to_end_policy,cpu,0.437573,1,2718,Shortest-Oracle Only
522,end_to_end_policy,cpu,0.467845,2,2718,Shortest+Risk (No Teacher)
522,end_to_end_policy,cpu,0.436779,3,2718,Risk-Oracle Only
522,end_to_end_policy,cpu,0.463512,4,2718,Fixed Manual Prior
522,end_to_end_policy,cpu,0.444196,5,2718,Teacher+Shortest+Risk
522,end_to_end_policy,cpu,0.448085,6,2718,Teacher Distillation Only
523,end_to_end_policy,cpu,0.469879,0,2718,Fixed Manual Prior
523,end_to_end_policy,cpu,0.448301,1,2718,Risk-Oracle Only
523,end_to_end_policy,cpu,0.510345,2,2718,Shortest-Oracle Only
523,end_to_end_policy,cpu,0.486236,3,2718,Teacher+Shortest+Risk
523,end_to_end_policy,cpu,0.4964,4,2718,Existing Phase11 Predictive Prior
523,end_to_end_policy,cpu,0.464353,5,2718,Teacher Distillation Only
523,end_to_end_policy,cpu,0.4624,6,2718,Shortest+Risk (No Teacher)
524,end_to_end_policy,cpu,0.449945,0,2718,Shortest+Risk (No Teacher)
524,end_to_end_policy,cpu,0.474024,1,2718,Teacher Distillation Only
524,end_to_end_policy,cpu,0.447459,2,2718,Fixed Manual Prior
524,end_to_end_policy,cpu,0.467514,3,2718,Shortest-Oracle Only
524,end_to_end_policy,cpu,0.444291,4,2718,Teacher+Shortest+Risk
524,end_to_end_policy,cpu,0.463992,5,2718,Existing Phase11 Predictive Prior
524,end_to_end_policy,cpu,0.432534,6,2718,Risk-Oracle Only
525,end_to_end_policy,cpu,0.479919,0,2718,Shortest-Oracle Only
525,end_to_end_policy,cpu,0.43469,1,2718,Teacher+Shortest+Risk
525,end_to_end_policy,cpu,0.455387,2,2718,Fixed Manual Prior
525,end_to_end_policy,cpu,0.441432,3,2718,Risk-Oracle Only
525,end_to_end_policy,cpu,0.437496,4,2718,Teacher Distillation Only
525,end_to_end_policy,cpu,0.454294,5,2718,Existing Phase11 Predictive Prior
525,end_to_end_policy,cpu,0.428316,6,2718,Shortest+Risk (No Teacher)
526,end_to_end_policy,cpu,0.48079,0,2718,Risk-Oracle Only
526,end_to_end_policy,cpu,0.576749,1,2718,Teacher+Shortest+Risk
526,end_to_end_policy,cpu,0.475048,2,2718,Shortest-Oracle Only
526,end_to_end_policy,cpu,0.450663,3,2718,Fixed Manual Prior
526,end_to_end_policy,cpu,0.473846,4,2718,Existing Phase11 Predictive Prior
526,end_to_end_policy,cpu,0.445819,5,2718,Shortest+Risk (No Teacher)
526,end_to_end_policy,cpu,0.46909,6,2718,Teacher Distillation Only
527,end_to_end_policy,cpu,0.44883,0,2718,Shortest-Oracle Only
527,end_to_end_policy,cpu,0.484335,1,2718,Shortest+Risk (No Teacher)
527,end_to_end_policy,cpu,0.450882,2,2718,Risk-Oracle Only
527,end_to_end_policy,cpu,0.468315,3,2718,Existing Phase11 Predictive Prior
527,end_to_end_policy,cpu,0.436549,4,2718,Fixed Manual Prior
527,end_to_end_policy,cpu,0.46311,5,2718,Teacher+Shortest+Risk
527,end_to_end_policy,cpu,0.448208,6,2718,Teacher Distillation Only
528,end_to_end_policy,cpu,0.477363,0,2718,Teacher Distillation Only
528,end_to_end_policy,cpu,0.446393,1,2718,Fixed Manual Prior
528,end_to_end_policy,cpu,0.446779,2,2718,Teacher+Shortest+Risk
528,end_to_end_policy,cpu,0.467816,3,2718,Shortest-Oracle Only
528,end_to_end_policy,cpu,0.447517,4,2718,Existing Phase11 Predictive Prior
528,end_to_end_policy,cpu,0.460995,5,2718,Risk-Oracle Only
528,end_to_end_policy,cpu,0.434367,6,2718,Shortest+Risk (No Teacher)
529,end_to_end_policy,cpu,0.479542,0,2718,Shortest-Oracle Only
529,end_to_end_policy,cpu,0.43523,1,2718,Existing Phase11 Predictive Prior
529,end_to_end_policy,cpu,0.464961,2,2718,Risk-Oracle Only
529,end_to_end_policy,cpu,0.43169,3,2718,Teacher+Shortest+Risk
529,end_to_end_policy,cpu,0.469973,4,2718,Shortest+Risk (No Teacher)
529,end_to_end_policy,cpu,0.444055,5,2718,Fixed Manual Prior
529,end_to_end_policy,cpu,0.470499,6,2718,Teacher Distillation Only
530,end_to_end_policy,cpu,0.465973,0,2718,Risk-Oracle Only
530,end_to_end_policy,cpu,0.471011,1,2718,Teacher Distillation Only
530,end_to_end_policy,cpu,0.44406,2,2718,Existing Phase11 Predictive Prior
530,end_to_end_policy,cpu,0.442313,3,2718,Teacher+Shortest+Risk
530,end_to_end_policy,cpu,0.456873,4,2718,Fixed Manual Prior
530,end_to_end_policy,cpu,0.431674,5,2718,Shortest-Oracle Only
530,end_to_end_policy,cpu,0.46929,6,2718,Shortest+Risk (No Teacher)
531,end_to_end_policy,cpu,0.446744,0,2718,Risk-Oracle Only
531,end_to_end_policy,cpu,0.591539,1,2718,Existing Phase11 Predictive Prior
531,end_to_end_policy,cpu,0.452469,2,2718,Teacher+Shortest+Risk
531,end_to_end_policy,cpu,0.477428,3,2718,Shortest+Risk (No Teacher)
531,end_to_end_policy,cpu,0.437115,4,2718,Shortest-Oracle Only
531,end_to_end_policy,cpu,0.469183,5,2718,Teacher Distillation Only
531,end_to_end_policy,cpu,0.434938,6,2718,Fixed Manual Prior
532,end_to_end_policy,cpu,0.485899,0,2718,Teacher+Shortest+Risk
532,end_to_end_policy,cpu,0.43862,1,2718,Shortest+Risk (No Teacher)
532,end_to_end_policy,cpu,0.468908,2,2718,Fixed Manual Prior
532,end_to_end_policy,cpu,0.43513,3,2718,Risk-Oracle Only
532,end_to_end_policy,cpu,0.467724,4,2718,Shortest-Oracle Only
532,end_to_end_policy,cpu,0.441097,5,2718,Teacher Distillation Only
532,end_to_end_policy,cpu,0.463353,6,2718,Existing Phase11 Predictive Prior
533,end_to_end_policy,cpu,0.473629,0,2718,Teacher+Shortest+Risk
533,end_to_end_policy,cpu,0.457841,1,2718,Fixed Manual Prior
533,end_to_end_policy,cpu,0.464774,2,2718,Risk-Oracle Only
533,end_to_end_policy,cpu,0.433582,3,2718,Teacher Distillation Only
533,end_to_end_policy,cpu,0.469492,4,2718,Shortest-Oracle Only
533,end_to_end_policy,cpu,0.436574,5,2718,Shortest+Risk (No Teacher)
533,end_to_end_policy,cpu,0.466271,6,2718,Existing Phase11 Predictive Prior
534,end_to_end_policy,cpu,0.450953,0,2718,Fixed Manual Prior
534,end_to_end_policy,cpu,0.474101,1,2718,Shortest-Oracle Only
534,end_to_end_policy,cpu,0.44072,2,2718,Risk-Oracle Only
534,end_to_end_policy,cpu,0.460899,3,2718,Teacher+Shortest+Risk
534,end_to_end_policy,cpu,0.434139,4,2718,Shortest+Risk (No Teacher)
534,end_to_end_policy,cpu,0.442766,5,2718,Existing Phase11 Predictive Prior
534,end_to_end_policy,cpu,0.454183,6,2718,Teacher Distillation Only
535,end_to_end_policy,cpu,0.460094,0,2718,Fixed Manual Prior
535,end_to_end_policy,cpu,0.455743,1,2718,Risk-Oracle Only
535,end_to_end_policy,cpu,0.428477,2,2718,Shortest-Oracle Only
535,end_to_end_policy,cpu,0.466436,3,2718,Existing Phase11 Predictive Prior
535,end_to_end_policy,cpu,0.437174,4,2718,Teacher+Shortest+Risk
535,end_to_end_policy,cpu,0.47228,5,2718,Shortest+Risk (No Teacher)
535,end_to_end_policy,cpu,0.427998,6,2718,Teacher Distillation Only
536,end_to_end_policy,cpu,0.480078,0,2718,Shortest+Risk (No Teacher)
536,end_to_end_policy,cpu,0.432703,1,2718,Teacher Distillation Only
536,end_to_end_policy,cpu,0.5866,2,2718,Shortest-Oracle Only
536,end_to_end_policy,cpu,0.46326,3,2718,Risk-Oracle Only
536,end_to_end_policy,cpu,0.474572,4,2718,Existing Phase11 Predictive Prior
536,end_to_end_policy,cpu,0.43684,5,2718,Fixed Manual Prior
536,end_to_end_policy,cpu,0.465869,6,2718,Teacher+Shortest+Risk
537,end_to_end_policy,cpu,0.465207,0,2718,Existing Phase11 Predictive Prior
537,end_to_end_policy,cpu,0.468078,1,2718,Teacher+Shortest+Risk
537,end_to_end_policy,cpu,0.44137,2,2718,Risk-Oracle Only
537,end_to_end_policy,cpu,0.448922,3,2718,Shortest-Oracle Only
537,end_to_end_policy,cpu,0.456107,4,2718,Fixed Manual Prior
537,end_to_end_policy,cpu,0.440613,5,2718,Teacher Distillation Only
537,end_to_end_policy,cpu,0.46276,6,2718,Shortest+Risk (No Teacher)
538,end_to_end_policy,cpu,0.449226,0,2718,Shortest+Risk (No Teacher)
538,end_to_end_policy,cpu,0.472038,1,2718,Existing Phase11 Predictive Prior
538,end_to_end_policy,cpu,0.434075,2,2718,Teacher+Shortest+Risk
538,end_to_end_policy,cpu,0.487479,3,2718,Teacher Distillation Only
538,end_to_end_policy,cpu,0.434626,4,2718,Risk-Oracle Only
538,end_to_end_policy,cpu,0.478552,5,2718,Shortest-Oracle Only
538,end_to_end_policy,cpu,0.436028,6,2718,Fixed Manual Prior
539,end_to_end_policy,cpu,0.494459,0,2718,Teacher+Shortest+Risk
539,end_to_end_policy,cpu,0.441987,1,2718,Shortest-Oracle Only
539,end_to_end_policy,cpu,0.473509,2,2718,Shortest+Risk (No Teacher)
539,end_to_end_policy,cpu,0.443647,3,2718,Teacher Distillation Only
539,end_to_end_policy,cpu,0.445743,4,2718,Fixed Manual Prior
539,end_to_end_policy,cpu,0.455897,5,2718,Risk-Oracle Only
539,end_to_end_policy,cpu,0.442913,6,2718,Existing Phase11 Predictive Prior
540,end_to_end_policy,cpu,0.471364,0,2718,Teacher Distillation Only
540,end_to_end_policy,cpu,0.433849,1,2718,Existing Phase11 Predictive Prior
540,end_to_end_policy,cpu,0.468889,2,2718,Risk-Oracle Only
540,end_to_end_policy,cpu,0.430846,3,2718,Fixed Manual Prior
540,end_to_end_policy,cpu,0.465412,4,2718,Teacher+Shortest+Risk
540,end_to_end_policy,cpu,0.433594,5,2718,Shortest+Risk (No Teacher)
540,end_to_end_policy,cpu,0.460011,6,2718,Shortest-Oracle Only
541,end_to_end_policy,cpu,0.44985,0,2718,Teacher Distillation Only
541,end_to_end_policy,cpu,0.460746,1,2718,Risk-Oracle Only
541,end_to_end_policy,cpu,0.453987,2,2718,Fixed Manual Prior
541,end_to_end_policy,cpu,0.597706,3,2718,Shortest+Risk (No Teacher)
541,end_to_end_policy,cpu,0.4527,4,2718,Teacher+Shortest+Risk
541,end_to_end_policy,cpu,0.475013,5,2718,Existing Phase11 Predictive Prior
541,end_to_end_policy,cpu,0.445086,6,2718,Shortest-Oracle Only
542,end_to_end_policy,cpu,0.500337,0,2718,Teacher Distillation Only
542,end_to_end_policy,cpu,0.451021,1,2718,Shortest-Oracle Only
542,end_to_end_policy,cpu,0.448909,2,2718,Fixed Manual Prior
542,end_to_end_policy,cpu,0.457939,3,2718,Teacher+Shortest+Risk
542,end_to_end_policy,cpu,0.444629,4,2718,Existing Phase11 Predictive Prior
542,end_to_end_policy,cpu,0.461765,5,2718,Shortest+Risk (No Teacher)
542,end_to_end_policy,cpu,0.433706,6,2718,Risk-Oracle Only
543,end_to_end_policy,cpu,0.480626,0,2718,Risk-Oracle Only
543,end_to_end_policy,cpu,0.433243,1,2718,Shortest-Oracle Only
543,end_to_end_policy,cpu,0.478632,2,2718,Existing Phase11 Predictive Prior
543,end_to_end_policy,cpu,0.442172,3,2718,Fixed Manual Prior
543,end_to_end_policy,cpu,0.470083,4,2718,Teacher Distillation Only
543,end_to_end_policy,cpu,0.437618,5,2718,Teacher+Shortest+Risk
543,end_to_end_policy,cpu,0.45961,6,2718,Shortest+Risk (No Teacher)
544,end_to_end_policy,cpu,0.45931,0,2718,Teacher Distillation Only
544,end_to_end_policy,cpu,0.450091,1,2718,Existing Phase11 Predictive Prior
544,end_to_end_policy,cpu,0.446115,2,2718,Risk-Oracle Only
544,end_to_end_policy,cpu,0.440423,3,2718,Fixed Manual Prior
544,end_to_end_policy,cpu,0.457063,4,2718,Teacher+Shortest+Risk
544,end_to_end_policy,cpu,0.44055,5,2718,Shortest-Oracle Only
544,end_to_end_policy,cpu,0.468854,6,2718,Shortest+Risk (No Teacher)
545,end_to_end_policy,cpu,0.452507,0,2718,Risk-Oracle Only
545,end_to_end_policy,cpu,0.469304,1,2718,Existing Phase11 Predictive Prior
545,end_to_end_policy,cpu,0.43155,2,2718,Teacher+Shortest+Risk
545,end_to_end_policy,cpu,0.481546,3,2718,Fixed Manual Prior
545,end_to_end_policy,cpu,0.432427,4,2718,Shortest-Oracle Only
545,end_to_end_policy,cpu,0.466445,5,2718,Shortest+Risk (No Teacher)
545,end_to_end_policy,cpu,0.437062,6,2718,Teacher Distillation Only
546,end_to_end_policy,cpu,0.479485,0,2718,Existing Phase11 Predictive Prior
546,end_to_end_policy,cpu,0.448534,1,2718,Fixed Manual Prior
546,end_to_end_policy,cpu,0.44659,2,2718,Shortest-Oracle Only
546,end_to_end_policy,cpu,0.457502,3,2718,Risk-Oracle Only
546,end_to_end_policy,cpu,0.595071,4,2718,Teacher Distillation Only
546,end_to_end_policy,cpu,0.461439,5,2718,Shortest+Risk (No Teacher)
546,end_to_end_policy,cpu,0.472958,6,2718,Teacher+Shortest+Risk
547,end_to_end_policy,cpu,0.463939,0,2718,Teacher Distillation Only
547,end_to_end_policy,cpu,0.453861,1,2718,Shortest+Risk (No Teacher)
547,end_to_end_policy,cpu,0.458421,2,2718,Shortest-Oracle Only
547,end_to_end_policy,cpu,0.444555,3,2718,Fixed Manual Prior
547,end_to_end_policy,cpu,0.46196,4,2718,Teacher+Shortest+Risk
547,end_to_end_policy,cpu,0.443541,5,2718,Risk-Oracle Only
547,end_to_end_policy,cpu,0.466008,6,2718,Existing Phase11 Predictive Prior
548,end_to_end_policy,cpu,0.456356,0,2718,Shortest-Oracle Only
548,end_to_end_policy,cpu,0.470643,1,2718,Teacher Distillation Only
548,end_to_end_policy,cpu,0.435402,2,2718,Existing Phase11 Predictive Prior
548,end_to_end_policy,cpu,0.468739,3,2718,Teacher+Shortest+Risk
548,end_to_end_policy,cpu,0.43439,4,2718,Shortest+Risk (No Teacher)
548,end_to_end_policy,cpu,0.464717,5,2718,Risk-Oracle Only
548,end_to_end_policy,cpu,0.44242,6,2718,Fixed Manual Prior
549,end_to_end_policy,cpu,0.464358,0,2718,Shortest+Risk (No Teacher)
549,end_to_end_policy,cpu,0.447231,1,2718,Shortest-Oracle Only
549,end_to_end_policy,cpu,0.444221,2,2718,Teacher Distillation Only
549,end_to_end_policy,cpu,0.456238,3,2718,Fixed Manual Prior
549,end_to_end_policy,cpu,0.44574,4,2718,Teacher+Shortest+Risk
549,end_to_end_policy,cpu,0.469929,5,2718,Existing Phase11 Predictive Prior
549,end_to_end_policy,cpu,0.430376,6,2718,Risk-Oracle Only
550,end_to_end_policy,cpu,0.481158,0,2718,Shortest-Oracle Only
550,end_to_end_policy,cpu,0.437908,1,2718,Shortest+Risk (No Teacher)
550,end_to_end_policy,cpu,0.465821,2,2718,Teacher+Shortest+Risk
550,end_to_end_policy,cpu,0.43786,3,2718,Teacher Distillation Only
550,end_to_end_policy,cpu,0.458894,4,2718,Risk-Oracle Only
550,end_to_end_policy,cpu,0.435109,5,2718,Fixed Manual Prior
550,end_to_end_policy,cpu,0.449384,6,2718,Existing Phase11 Predictive Prior
551,end_to_end_policy,cpu,0.457333,0,2718,Existing Phase11 Predictive Prior
551,end_to_end_policy,cpu,0.451542,1,2718,Fixed Manual Prior
551,end_to_end_policy,cpu,0.457277,2,2718,Teacher Distillation Only
551,end_to_end_policy,cpu,0.427412,3,2718,Teacher+Shortest+Risk
551,end_to_end_policy,cpu,0.472597,4,2718,Risk-Oracle Only
551,end_to_end_policy,cpu,0.429645,5,2718,Shortest-Oracle Only
551,end_to_end_policy,cpu,0.463194,6,2718,Shortest+Risk (No Teacher)
552,end_to_end_policy,cpu,0.588434,0,2718,Existing Phase11 Predictive Prior
552,end_to_end_policy,cpu,0.477471,1,2718,Teacher+Shortest+Risk
552,end_to_end_policy,cpu,0.44433,2,2718,Fixed Manual Prior
552,end_to_end_policy,cpu,0.488451,3,2718,Shortest-Oracle Only
552,end_to_end_policy,cpu,0.438513,4,2718,Shortest+Risk (No Teacher)
552,end_to_end_policy,cpu,0.469431,5,2718,Risk-Oracle Only
552,end_to_end_policy,cpu,0.441343,6,2718,Teacher Distillation Only
553,end_to_end_policy,cpu,0.483486,0,2718,Teacher+Shortest+Risk
553,end_to_end_policy,cpu,0.441048,1,2718,Shortest+Risk (No Teacher)
553,end_to_end_policy,cpu,0.46692,2,2718,Existing Phase11 Predictive Prior
553,end_to_end_policy,cpu,0.43908,3,2718,Risk-Oracle Only
553,end_to_end_policy,cpu,0.443919,4,2718,Shortest-Oracle Only
553,end_to_end_policy,cpu,0.444852,5,2718,Teacher Distillation Only
553,end_to_end_policy,cpu,0.447522,6,2718,Fixed Manual Prior
554,end_to_end_policy,cpu,0.472865,0,2718,Teacher Distillation Only
554,end_to_end_policy,cpu,0.467829,1,2718,Shortest-Oracle Only
