epoch,method,train_objective,validation_objective
56,Shortest-Oracle Only,0.8742122794933095,1.003906880119436
57,Shortest-Oracle Only,0.8660908565061086,0.995303075134431
58,Shortest-Oracle Only,0.8580343785461473,0.9867590354635769
59,Shortest-Oracle Only,0.8497988266487103,0.9786838836950632
60,Shortest-Oracle Only,0.8421351547621511,0.9705208197386112
61,Shortest-Oracle Only,0.8343277902987403,0.9626072249054263
62,Shortest-Oracle Only,0.8267914101449317,0.9548106282187653
63,Shortest-Oracle Only,0.8194729669674022,0.9470142463119707
64,Shortest-Oracle Only,0.812081710989055,0.9395357271574155
65,Shortest-Oracle Only,0.804911900883072,0.9322625822470596
66,Shortest-Oracle Only,0.7980439634074858,0.9250453259019682
67,Shortest-Oracle Only,0.791199262749791,0.9180287112569181
68,Shortest-Oracle Only,0.7845242722891117,0.9112201784120615
69,Shortest-Oracle Only,0.7780083357408221,0.9046184122793255
70,Shortest-Oracle Only,0.7717925674226268,0.8980620756895389
71,Shortest-Oracle Only,0.7656113011804194,0.8917153118009442
72,Shortest-Oracle Only,0.7595777357618838,0.8856044208975747
73,Shortest-Oracle Only,0.7537837841581535,0.8796504068337698
74,Shortest-Oracle Only,0.748138978219985,0.8738831186553104
75,Shortest-Oracle Only,0.7426956657983043,0.8682546619294135
76,Shortest-Oracle Only,0.7373751394390131,0.8628133168800407
77,Shortest-Oracle Only,0.7322126005226018,0.8576019811223958
78,Shortest-Oracle Only,0.7272656458741772,0.8525362864286746
79,Shortest-Oracle Only,0.7224925712376087,0.8475883926743227
80,Shortest-Oracle Only,0.7178411270192044,0.8428407202941516
81,Shortest-Oracle Only,0.7133665525721508,0.8382717059805447
82,Shortest-Oracle Only,0.7090539571865738,0.833873923853513
83,Shortest-Oracle Only,0.7049329464084927,0.8296066298215173
84,Shortest-Oracle Only,0.7008872148686629,0.8255627304892684
85,Shortest-Oracle Only,0.6970707042026314,0.8216476002744147
86,Shortest-Oracle Only,0.6934539270211246,0.8178170796607835
87,Shortest-Oracle Only,0.6897977756991392,0.8142728737211338
88,Shortest-Oracle Only,0.6864263921150855,0.8108369179422037
89,Shortest-Oracle Only,0.6831782031387382,0.8075242820033539
90,Shortest-Oracle Only,0.6800710434760251,0.8043209171221295
91,Shortest-Oracle Only,0.6770704285834801,0.8012568662556265
92,Shortest-Oracle Only,0.6741832007896918,0.7983356150059069
93,Shortest-Oracle Only,0.6714604550027824,0.7955173450694538
94,Shortest-Oracle Only,0.6688355803193193,0.7928272654712892
95,Shortest-Oracle Only,0.6662694559605674,0.7903115509278454
96,Shortest-Oracle Only,0.6639353069593372,0.7878087460763874
97,Shortest-Oracle Only,0.6615537593977859,0.7855068137717746
98,Shortest-Oracle Only,0.6593975097637749,0.7832531655693498
99,Shortest-Oracle Only,0.6572717592661267,0.7811280796455838
100,Shortest-Oracle Only,0.6552534077598807,0.7791079039909783
101,Shortest-Oracle Only,0.6533401872443235,0.7771555858467274
102,Shortest-Oracle Only,0.651533573974604,0.7752564708730401
103,Shortest-Oracle Only,0.6497881097335797,0.7734395257268739
104,Shortest-Oracle Only,0.648079577656137,0.7717531098588135
105,Shortest-Oracle Only,0.6465202835963706,0.770105339223151
106,Shortest-Oracle Only,0.6449487916649603,0.7685882603817444
107,Shortest-Oracle Only,0.6435438220110763,0.7670806475520411
108,Shortest-Oracle Only,0.6421059303231509,0.7657022317373688
109,Shortest-Oracle Only,0.6407963057553426,0.7643510660028199
110,Shortest-Oracle Only,0.6395449698554444,0.7630341089944522
111,Shortest-Oracle Only,0.6382931505066307,0.7618116322272882
112,Shortest-Oracle Only,0.6371554652368858,0.7606091395909245
113,Shortest-Oracle Only,0.6360269512748307,0.7594791742187429
114,Shortest-Oracle Only,0.6349583132372549,0.7583999580232604
115,Shortest-Oracle Only,0.6339642941665143,0.7573305530016224
116,Shortest-Oracle Only,0.632955459274674,0.7563409877322055
117,Shortest-Oracle Only,0.6320087929909314,0.7553959550273963
118,Shortest-Oracle Only,0.6311042874908194,0.7544845869890209
119,Shortest-Oracle Only,0.6302632385177056,0.7535749333113502
120,Shortest-Oracle Only,0.6294176554308268,0.7527103769419085
1,Risk-Oracle Only,0.7498907470975897,0.8965502734520379
2,Risk-Oracle Only,0.7462137961858067,0.8924908951144178
3,Risk-Oracle Only,0.7427254988569622,0.8884537666862922
4,Risk-Oracle Only,0.7391794198307701,0.8845803681544607
5,Risk-Oracle Only,0.7356495176692287,0.8808363603469848
6,Risk-Oracle Only,0.7322827684228999,0.8770887434228642
7,Risk-Oracle Only,0.7290078503558577,0.8732882724378018
8,Risk-Oracle Only,0.7256205807948187,0.8696241690196518
9,Risk-Oracle Only,0.7223693581090759,0.8659796104423765
10,Risk-Oracle Only,0.7191501991297352,0.8623788566274481
11,Risk-Oracle Only,0.7158986745317902,0.8589289002668756
12,Risk-Oracle Only,0.7128114180568043,0.855456947380032
13,Risk-Oracle Only,0.7097221159990342,0.8519933549449206
14,Risk-Oracle Only,0.7066093520370216,0.8486251911504799
15,Risk-Oracle Only,0.7036606414789308,0.8452037509262423
16,Risk-Oracle Only,0.7006552023904238,0.8418906039271957
17,Risk-Oracle Only,0.6977113303389444,0.8386332923178521
18,Risk-Oracle Only,0.6947445554077832,0.8355143617097026
19,Risk-Oracle Only,0.6919322351015063,0.832314424511077
20,Risk-Oracle Only,0.6891114414479479,0.8291829453245971
21,Risk-Oracle Only,0.6863071738121976,0.8261012961751818
22,Risk-Oracle Only,0.6835071726277029,0.823114362245932
23,Risk-Oracle Only,0.6808958572053411,0.8200350000727186
24,Risk-Oracle Only,0.6781062174448226,0.8171606367175474
25,Risk-Oracle Only,0.6755031672921115,0.8142865629827764
26,Risk-Oracle Only,0.6728913648431721,0.8114318526317499
27,Risk-Oracle Only,0.6703765596684839,0.8085055727999308
28,Risk-Oracle Only,0.6677850701187878,0.8057081811101191
29,Risk-Oracle Only,0.6653339603195892,0.8028997475559817
30,Risk-Oracle Only,0.6628156628325653,0.8001826711166375
31,Risk-Oracle Only,0.6604199546167376,0.7974822262199602
32,Risk-Oracle Only,0.6580292769301453,0.7948456708540942
33,Risk-Oracle Only,0.6556449270311665,0.7923121249186356
34,Risk-Oracle Only,0.6533796754252592,0.789738663400817
35,Risk-Oracle Only,0.6511163639302792,0.787208286576452
36,Risk-Oracle Only,0.6488374385385446,0.7847633795808397
37,Risk-Oracle Only,0.646665312761178,0.7823158745429573
38,Risk-Oracle Only,0.6444936073196011,0.7799271536279704
39,Risk-Oracle Only,0.6423864221517531,0.7775743947668098
40,Risk-Oracle Only,0.6403180892897213,0.7752335439995219
41,Risk-Oracle Only,0.6382315432604342,0.7729935971089429
42,Risk-Oracle Only,0.6362190520737702,0.7708002358421071
43,Risk-Oracle Only,0.6342101737627084,0.7686846034643172
44,Risk-Oracle Only,0.6323386249584141,0.7665121270001719
45,Risk-Oracle Only,0.6304564953166599,0.7643766796561197
46,Risk-Oracle Only,0.6285521400457116,0.7623180696707562
47,Risk-Oracle Only,0.6267248385384632,0.7603559572506468
48,Risk-Oracle Only,0.6250020148959292,0.7583486330222936
49,Risk-Oracle Only,0.6232289883889205,0.7564385790496164
50,Risk-Oracle Only,0.6215767006517504,0.7545005196660733
51,Risk-Oracle Only,0.6198671815644803,0.7526591309828873
52,Risk-Oracle Only,0.6182430222484726,0.7508649519485249
53,Risk-Oracle Only,0.6165998393159821,0.7491397128190115
54,Risk-Oracle Only,0.6151221018884336,0.7473488699826596
55,Risk-Oracle Only,0.6136043469242899,0.7456178798128892
56,Risk-Oracle Only,0.6120831198289884,0.7440010145779823
57,Risk-Oracle Only,0.6106149509877752,0.7424779307648344
58,Risk-Oracle Only,0.6092831282063397,0.7408621211461924
59,Risk-Oracle Only,0.607889853530293,0.739326520265303
60,Risk-Oracle Only,0.6065246867137334,0.7378541697465939
61,Risk-Oracle Only,0.6052338778330227,0.7364031725572487
62,Risk-Oracle Only,0.6039835233293823,0.7349621786062889
63,Risk-Oracle Only,0.6027639923137608,0.7335614934621348
64,Risk-Oracle Only,0.6015681620607565,0.7321965029588695
65,Risk-Oracle Only,0.6003882547473259,0.7309066357306045
66,Risk-Oracle Only,0.5992677783792123,0.7296383558180238
67,Risk-Oracle Only,0.5981937581143595,0.7283427220365966
68,Risk-Oracle Only,0.5970774287411357,0.7271420813456327
69,Risk-Oracle Only,0.5960848388180094,0.7258981744232887
70,Risk-Oracle Only,0.5950576186753331,0.7247119659051519
71,Risk-Oracle Only,0.5940471353409915,0.7235898120194604
72,Risk-Oracle Only,0.5930664851937874,0.7225152334439302
73,Risk-Oracle Only,0.5921831264995536,0.7213894598803531
74,Risk-Oracle Only,0.5912312753084702,0.7203432050996008
75,Risk-Oracle Only,0.590358905344732,0.7193049450053622
76,Risk-Oracle Only,0.5894714246992447,0.7183148639318465
77,Risk-Oracle Only,0.5886515591832817,0.7173078146948545
78,Risk-Oracle Only,0.5878291565710544,0.7163161265582285
79,Risk-Oracle Only,0.5870306320479806,0.7153417838810952
80,Risk-Oracle Only,0.5862370193587708,0.7143980236038693
81,Risk-Oracle Only,0.5854505688826691,0.7135085355949254
82,Risk-Oracle Only,0.5847091655829241,0.7126203802184113
83,Risk-Oracle Only,0.5839943120855535,0.7117093115421712
84,Risk-Oracle Only,0.5832610366168929,0.7108361918643683
85,Risk-Oracle Only,0.5825690380911431,0.7099891964729953
86,Risk-Oracle Only,0.5818880399430575,0.7091511861932638
87,Risk-Oracle Only,0.5812245490607921,0.7083290118196046
88,Risk-Oracle Only,0.5805433149698302,0.7075688543474831
89,Risk-Oracle Only,0.5799514547378304,0.7067540382618687
90,Risk-Oracle Only,0.5793051596522786,0.705982567818935
91,Risk-Oracle Only,0.5786841587035183,0.7052413805984509
92,Risk-Oracle Only,0.5780822953128673,0.7045043694889888
93,Risk-Oracle Only,0.5775204452684004,0.7037481775956039
94,Risk-Oracle Only,0.576913165119113,0.7030420628377027
95,Risk-Oracle Only,0.5763379953489081,0.7023628520743963
96,Risk-Oracle Only,0.5758011928938491,0.7016697254963941
97,Risk-Oracle Only,0.5752548349474896,0.7009791932671131
98,Risk-Oracle Only,0.5747152324577525,0.7002958689984381
99,Risk-Oracle Only,0.574183837550332,0.6996198405968321
100,Risk-Oracle Only,0.5736598100675673,0.6989563796799096
101,Risk-Oracle Only,0.573137940992429,0.698305527246063
102,Risk-Oracle Only,0.5726303413937764,0.6976671595614055
103,Risk-Oracle Only,0.5721261435095853,0.6970429824914792
104,Risk-Oracle Only,0.5716421007121741,0.6964075386201015
105,Risk-Oracle Only,0.5711537078084726,0.6957862146319944
106,Risk-Oracle Only,0.5706731693757705,0.6951802116692481
107,Risk-Oracle Only,0.570209240848163,0.694569847548682
108,Risk-Oracle Only,0.569736960426015,0.6939829182569414
109,Risk-Oracle Only,0.5692933507917177,0.6933752227254287
110,Risk-Oracle Only,0.5688163074682531,0.6928224691026068
111,Risk-Oracle Only,0.5683811923556612,0.6922459467541423
112,Risk-Oracle Only,0.56795382539227,0.6916601057665741
113,Risk-Oracle Only,0.5675146514464919,0.6910990442442949
114,Risk-Oracle Only,0.5670711216474327,0.6905644058165488
115,Risk-Oracle Only,0.5666593578379262,0.6900192211987343
116,Risk-Oracle Only,0.5662392853672598,0.6894775995628304
117,Risk-Oracle Only,0.5658300526895998,0.688940286451675
118,Risk-Oracle Only,0.5654155902849899,0.6884271470637953
119,Risk-Oracle Only,0.5650198622102505,0.6878999424571681
120,Risk-Oracle Only,0.5646114117113675,0.6874057142241439
1,Shortest+Risk (No Teacher),1.1850194274203099,1.3790857930408718
2,Shortest+Risk (No Teacher),1.1778547106997288,1.3711937295661059
3,Shortest+Risk (No Teacher),1.1706412363123526,1.363402531370463
4,Shortest+Risk (No Teacher),1.1635214271009353,1.3556988662199674
5,Shortest+Risk (No Teacher),1.1564491486256838,1.3481052001255782
6,Shortest+Risk (No Teacher),1.1495415281051626,1.3405081403984938
7,Shortest+Risk (No Teacher),1.142520502152836,1.3331130919393692
8,Shortest+Risk (No Teacher),1.135647184278336,1.3257871209697887
9,Shortest+Risk (No Teacher),1.1289173849896794,1.3183955684546627
10,Shortest+Risk (No Teacher),1.1222440927326334,1.3109815318301885
11,Shortest+Risk (No Teacher),1.1154204134303842,1.30386758570889
12,Shortest+Risk (No Teacher),1.1088241416805915,1.296783993172147
13,Shortest+Risk (No Teacher),1.1022640350267792,1.2897998306014389
14,Shortest+Risk (No Teacher),1.0957931007561725,1.2828014582095453
15,Shortest+Risk (No Teacher),1.0893210818016041,1.2758870619752443
16,Shortest+Risk (No Teacher),1.0829716275193326,1.2689815790130592
17,Shortest+Risk (No Teacher),1.0766368916409859,1.2621814404967033
18,Shortest+Risk (No Teacher),1.070339995876629,1.255491114142881
19,Shortest+Risk (No Teacher),1.0641636514600445,1.2488036388394261
20,Shortest+Risk (No Teacher),1.0580002114737612,1.2421593703012148
21,Shortest+Risk (No Teacher),1.0518591207486245,1.2356330412104553
22,Shortest+Risk (No Teacher),1.0457395095173705,1.2292258331334287
23,Shortest+Risk (No Teacher),1.0398660761526104,1.2227400699204756
24,Shortest+Risk (No Teacher),1.0339000534900602,1.2163854077469924
25,Shortest+Risk (No Teacher),1.0280821529159774,1.2100597997675748
26,Shortest+Risk (No Teacher),1.022130149333083,1.203987606175642
27,Shortest+Risk (No Teacher),1.0165107982744923,1.1977785533015624
28,Shortest+Risk (No Teacher),1.0107500662486997,1.191658945992231
29,Shortest+Risk (No Teacher),1.0050818441005474,1.1856911453879406
30,Shortest+Risk (No Teacher),0.999453393900262,1.1798091045559884
31,Shortest+Risk (No Teacher),0.994020260975464,1.173865542127401
32,Shortest+Risk (No Teacher),0.9884739224737981,1.16804797514569
33,Shortest+Risk (No Teacher),0.9831412712489169,1.1621953464126882
34,Shortest+Risk (No Teacher),0.9778041950092053,1.1564289014714342
35,Shortest+Risk (No Teacher),0.9724075863401286,1.1509238486138542
36,Shortest+Risk (No Teacher),0.9672975231414805,1.1453551518464624
37,Shortest+Risk (No Teacher),0.9620676550219217,1.1399773982585077
38,Shortest+Risk (No Teacher),0.9571105319555078,1.1345374046786638
39,Shortest+Risk (No Teacher),0.9520322462947506,1.1292662919721892
40,Shortest+Risk (No Teacher),0.9471349430368861,1.1240124022840623
41,Shortest+Risk (No Teacher),0.9422587307012213,1.1188629650497142
42,Shortest+Risk (No Teacher),0.9374340100186398,1.1138292418996278
43,Shortest+Risk (No Teacher),0.9327510971865672,1.1088323138833138
44,Shortest+Risk (No Teacher),0.9280781370256102,1.1039284477854403
45,Shortest+Risk (No Teacher),0.92353425583739,1.0990981135970395
46,Shortest+Risk (No Teacher),0.9190230879137674,1.094405951008697
47,Shortest+Risk (No Teacher),0.9146870438425206,1.0897038719803671
48,Shortest+Risk (No Teacher),0.9102590532766174,1.0852398157673784
49,Shortest+Risk (No Teacher),0.9060738215575347,1.080789119305304
50,Shortest+Risk (No Teacher),0.9020052928470731,1.076355215563135
51,Shortest+Risk (No Teacher),0.8979083666297812,1.0720696031908763
52,Shortest+Risk (No Teacher),0.8939023847466103,1.067920660991063
53,Shortest+Risk (No Teacher),0.8900478652432435,1.0638550690769872
54,Shortest+Risk (No Teacher),0.8862448904846778,1.0599120581085417
55,Shortest+Risk (No Teacher),0.8825931859498711,1.0560250184408553
56,Shortest+Risk (No Teacher),0.8789643306594606,1.0523030744976631
57,Shortest+Risk (No Teacher),0.8755038494475543,1.0486375836786792
58,Shortest+Risk (No Teacher),0.8720765784098683,1.0451277321757133
59,Shortest+Risk (No Teacher),0.8687998343217711,1.0416666953532294
60,Shortest+Risk (No Teacher),0.8655718868989649,1.0383569765792717
61,Shortest+Risk (No Teacher),0.8624935628683527,1.0351259946638443
62,Shortest+Risk (No Teacher),0.8595380667251766,1.031946531660699
63,Shortest+Risk (No Teacher),0.8566455959759824,1.0289078017337483
64,Shortest+Risk (No Teacher),0.8538579517010926,1.0259872864236397
65,Shortest+Risk (No Teacher),0.8511574673348251,1.0232115347749222
66,Shortest+Risk (No Teacher),0.848581314284575,1.0205491305690324
67,Shortest+Risk (No Teacher),0.8461017032658712,1.0179902591232548
68,Shortest+Risk (No Teacher),0.843765006899893,1.0154864547974745
69,Shortest+Risk (No Teacher),0.8415005002779226,1.013079239175266
70,Shortest+Risk (No Teacher),0.8392822446069637,1.0108336789214638
71,Shortest+Risk (No Teacher),0.8372101936643148,1.008677756666306
72,Shortest+Risk (No Teacher),0.8352387513989458,1.0065969478982442
73,Shortest+Risk (No Teacher),0.8333259081884,1.004642465888392
74,Shortest+Risk (No Teacher),0.8315539864477006,1.002739642406969
75,Shortest+Risk (No Teacher),0.829837993471762,1.0009183100634633
76,Shortest+Risk (No Teacher),0.8282044854177565,0.9991834695536808
77,Shortest+Risk (No Teacher),0.8266144379160532,0.9975771390588407
78,Shortest+Risk (No Teacher),0.8251802155853326,0.9959956907099481
79,Shortest+Risk (No Teacher),0.8237695632694847,0.9945123539148237
80,Shortest+Risk (No Teacher),0.8224547021208346,0.9930849335712577
81,Shortest+Risk (No Teacher),0.821166315811662,0.9917636737631422
82,Shortest+Risk (No Teacher),0.8200098054560435,0.9904607164130296
83,Shortest+Risk (No Teacher),0.8188315396422752,0.9892570283595764
84,Shortest+Risk (No Teacher),0.8177379852423639,0.9881339697390911
85,Shortest+Risk (No Teacher),0.8167615896274628,0.9869813843349631
86,Shortest+Risk (No Teacher),0.8157632357147949,0.9859056075721817
87,Shortest+Risk (No Teacher),0.8148159482866115,0.9848978931270396
88,Shortest+Risk (No Teacher),0.8139599515932786,0.9838869869016474
89,Shortest+Risk (No Teacher),0.8130829685798946,0.9829568877689234
90,Shortest+Risk (No Teacher),0.8122671185154916,0.9820643125071625
91,Shortest+Risk (No Teacher),0.8115158312910925,0.9811778402808653
92,Shortest+Risk (No Teacher),0.8107464344539842,0.9803687222330816
93,Shortest+Risk (No Teacher),0.8100581651223356,0.9795529341900838
94,Shortest+Risk (No Teacher),0.8093850061759449,0.9787606731299556
95,Shortest+Risk (No Teacher),0.808731578155806,0.9779899556169577
96,Shortest+Risk (No Teacher),0.8080672461720491,0.9772798756496746
97,Shortest+Risk (No Teacher),0.8074768851831607,0.9765548362554644
98,Shortest+Risk (No Teacher),0.8068786598995261,0.9758584364544597
99,Shortest+Risk (No Teacher),0.8062853110190391,0.9751962754820596
100,Shortest+Risk (No Teacher),0.8057465837520067,0.9745217075096739
101,Shortest+Risk (No Teacher),0.8051946476470019,0.9738723830969919
102,Shortest+Risk (No Teacher),0.8046737774314621,0.9732270776348276
103,Shortest+Risk (No Teacher),0.8041366078410451,0.9726124349072587
104,Shortest+Risk (No Teacher),0.803643782109966,0.9719887154680366
105,Shortest+Risk (No Teacher),0.8031291128924545,0.9714075296447777
106,Shortest+Risk (No Teacher),0.8026600912759364,0.9708059781471211
107,Shortest+Risk (No Teacher),0.8021825374289544,0.9702098890388778
108,Shortest+Risk (No Teacher),0.8017052292250575,0.9696291041503481
109,Shortest+Risk (No Teacher),0.8012388201420866,0.9690682066216384
110,Shortest+Risk (No Teacher),0.8007923106494145,0.9684911961706917
111,Shortest+Risk (No Teacher),0.8003451007255727,0.9679203805398978
112,Shortest+Risk (No Teacher),0.7998918622826051,0.9673730063863174
113,Shortest+Risk (No Teacher),0.7994498286629135,0.9668324313174838
114,Shortest+Risk (No Teacher),0.7990249104018315,0.966276432542631
115,Shortest+Risk (No Teacher),0.798601606605342,0.9657208178968599
116,Shortest+Risk (No Teacher),0.7981611205815596,0.9651882956879347
117,Shortest+Risk (No Teacher),0.7977425994673014,0.9646588058826261
118,Shortest+Risk (No Teacher),0.7973432050002707,0.9641068402784541
119,Shortest+Risk (No Teacher),0.7969160547325256,0.9635870789114954
120,Shortest+Risk (No Teacher),0.7965115237603673,0.963067446449392
1,Teacher Distillation Only,0.46084576623294704,0.4770690409551749
2,Teacher Distillation Only,0.45457378194376,0.4706380125813296
3,Teacher Distillation Only,0.44849520114756525,0.4641511837795296
4,Teacher Distillation Only,0.44236605837657034,0.45772349534341294
5,Teacher Distillation Only,0.43626517944422116,0.4513529805505488
6,Teacher Distillation Only,0.43017941221157485,0.44505692645618844
7,Teacher Distillation Only,0.42415131922781,0.43878167687600017
8,Teacher Distillation Only,0.4181965308943666,0.43252877502086823
9,Teacher Distillation Only,0.41224413854707,0.42630661023300254
10,Teacher Distillation Only,0.40639090979302867,0.42009877687641856
11,Teacher Distillation Only,0.40051792986731766,0.41395260260882627
12,Teacher Distillation Only,0.3946167895982088,0.40791741062004744
13,Teacher Distillation Only,0.38883887384290067,0.4018770440154811
14,Teacher Distillation Only,0.3831505300176023,0.3957939470211357
15,Teacher Distillation Only,0.3774143540578544,0.38977480756507005
16,Teacher Distillation Only,0.37164988825716916,0.3838761854227156
17,Teacher Distillation Only,0.36606243233976427,0.3779043974939194
18,Teacher Distillation Only,0.3604280444010635,0.3720063258288536
19,Teacher Distillation Only,0.354796534592863,0.3662031433270201
20,Teacher Distillation Only,0.3492690491213804,0.360400862420464
21,Teacher Distillation Only,0.3437727783829631,0.35459115027827315
22,Teacher Distillation Only,0.3381938208169436,0.3489106775345865
23,Teacher Distillation Only,0.332814666198431,0.34317645192792673
24,Teacher Distillation Only,0.32739317296077475,0.33747467345548726
25,Teacher Distillation Only,0.3219209035926149,0.33188805674324656
26,Teacher Distillation Only,0.316635765991407,0.32622832406130436
27,Teacher Distillation Only,0.3112316461389011,0.3206873089190512
28,Teacher Distillation Only,0.3060341443841166,0.31503155109588715
29,Teacher Distillation Only,0.3006901096505048,0.3095166702588153
30,Teacher Distillation Only,0.2954104063108062,0.3040915042000349
31,Teacher Distillation Only,0.2902399202747895,0.2986548785827217
32,Teacher Distillation Only,0.2851669914715327,0.29315086818313896
33,Teacher Distillation Only,0.27993891867629095,0.2877964913429538
34,Teacher Distillation Only,0.27482812576053983,0.2825067126409293
35,Teacher Distillation Only,0.26976873230882753,0.2772618036783545
36,Teacher Distillation Only,0.2647985565367869,0.2719675434549865
37,Teacher Distillation Only,0.25978961023124486,0.26675539410086585
38,Teacher Distillation Only,0.2549034779225193,0.26150634263856387
39,Teacher Distillation Only,0.2499366821123581,0.2563988203045751
40,Teacher Distillation Only,0.24504022321244848,0.2513950018112647
41,Teacher Distillation Only,0.24032225894050363,0.24629881502490558
42,Teacher Distillation Only,0.23546385318362048,0.24137974969644496
43,Teacher Distillation Only,0.23082948864109182,0.23640049842787195
44,Teacher Distillation Only,0.22614579098405696,0.23151710393999456
45,Teacher Distillation Only,0.2215590991896394,0.2266559412459086
46,Teacher Distillation Only,0.21688942124724606,0.22199234322556038
47,Teacher Distillation Only,0.21251824321517143,0.2172165933641512
48,Teacher Distillation Only,0.20806765135070654,0.21253958545296253
49,Teacher Distillation Only,0.2036587230514045,0.20797332010926617
50,Teacher Distillation Only,0.1992980949352124,0.2035113850552199
51,Teacher Distillation Only,0.19514126237837004,0.19903020211008515
52,Teacher Distillation Only,0.19098977479960783,0.1946141491741473
53,Teacher Distillation Only,0.18680701755534512,0.19039481047232146
54,Teacher Distillation Only,0.18281267680718202,0.186207010268611
55,Teacher Distillation Only,0.17884987058024407,0.18210336990729495
56,Teacher Distillation Only,0.1749418103646489,0.17810197048737594
57,Teacher Distillation Only,0.17119986407151172,0.17410171216629347
58,Teacher Distillation Only,0.1674574871716304,0.17021434529634707
59,Teacher Distillation Only,0.16382569086737467,0.16639894519454282
60,Teacher Distillation Only,0.16025599486702138,0.16270382294906008
61,Teacher Distillation Only,0.15681500204402876,0.15907071287275562
62,Teacher Distillation Only,0.15340396332722994,0.1555585904605254
63,Teacher Distillation Only,0.1500902058937482,0.15217034632987889
64,Teacher Distillation Only,0.14693121257764827,0.14883841884680998
65,Teacher Distillation Only,0.14381148818712924,0.14559149692494402
66,Teacher Distillation Only,0.14080521115846964,0.14240493433222487
67,Teacher Distillation Only,0.13785497620121162,0.1393487685346308
68,Teacher Distillation Only,0.13496640405880636,0.13645166923933302
69,Teacher Distillation Only,0.13227006399676963,0.13356318226117297
70,Teacher Distillation Only,0.1296006092059535,0.13077918845816788
71,Teacher Distillation Only,0.12705655220684137,0.12806076535090838
72,Teacher Distillation Only,0.124519147637313,0.1255037129086916
73,Teacher Distillation Only,0.12217045806272965,0.12299276696767666
74,Teacher Distillation Only,0.11979931133997379,0.12064854845716268
