epoch,method,train_objective,validation_objective
62,Shortest-Oracle Only,0.8848337923282453,0.7613316579703039
63,Shortest-Oracle Only,0.8771179213555287,0.7544075593607237
64,Shortest-Oracle Only,0.8693734583980366,0.7477031291736229
65,Shortest-Oracle Only,0.8618829486397581,0.7411091060697754
66,Shortest-Oracle Only,0.85451852281561,0.7346813697281003
67,Shortest-Oracle Only,0.8473921454129542,0.7283496901184366
68,Shortest-Oracle Only,0.8403945288116104,0.7221652293464815
69,Shortest-Oracle Only,0.8334743888217103,0.716225003009636
70,Shortest-Oracle Only,0.8268154134860345,0.7104363026181424
71,Shortest-Oracle Only,0.8203439156148933,0.7047948833572364
72,Shortest-Oracle Only,0.8140588296500619,0.6992861709179441
73,Shortest-Oracle Only,0.8079043660368126,0.6939530439361999
74,Shortest-Oracle Only,0.8020162403681722,0.6887111207745494
75,Shortest-Oracle Only,0.7961818883603644,0.6836823975873031
76,Shortest-Oracle Only,0.7904891690273065,0.6789145284270054
77,Shortest-Oracle Only,0.7851902064617227,0.6741810627339602
78,Shortest-Oracle Only,0.7799474237974628,0.6696195346571239
79,Shortest-Oracle Only,0.7747868985674133,0.6653248930051575
80,Shortest-Oracle Only,0.7699998785675652,0.661070539643568
81,Shortest-Oracle Only,0.7652894242002308,0.6569690318723118
82,Shortest-Oracle Only,0.76067145326385,0.6530954971283813
83,Shortest-Oracle Only,0.7563421490754091,0.6493366613729189
84,Shortest-Oracle Only,0.7521192090908032,0.6457341310581189
85,Shortest-Oracle Only,0.7480267051417117,0.642318658843567
86,Shortest-Oracle Only,0.744230984895194,0.638942602077502
87,Shortest-Oracle Only,0.7404737172841633,0.6357263317375124
88,Shortest-Oracle Only,0.7368200829040866,0.6327123831071156
89,Shortest-Oracle Only,0.7334357240054713,0.6297690189830252
90,Shortest-Oracle Only,0.7301603291337141,0.6269280383968798
91,Shortest-Oracle Only,0.7269190589128648,0.6242897506820655
92,Shortest-Oracle Only,0.7239342686371906,0.6217190309038059
93,Shortest-Oracle Only,0.721069661259062,0.6192226639802497
94,Shortest-Oracle Only,0.7182575248415034,0.6168814498936963
95,Shortest-Oracle Only,0.7155835160509955,0.6146599100685416
96,Shortest-Oracle Only,0.7130632220815002,0.6125139947256442
97,Shortest-Oracle Only,0.7106523500635753,0.6104448028893715
98,Shortest-Oracle Only,0.708313019605602,0.6084922893236436
99,Shortest-Oracle Only,0.7060963089815671,0.6066310774668193
100,Shortest-Oracle Only,0.7039775651604968,0.6048517151160707
