action_sequence,backup_available_steps,branch_disagreement_steps,control_bytes,control_messages,cumulative_link_distance,deadline_met,deadline_met_latency_aware,deadline_ms,deadline_slack_steps,deadline_steps,decision_latency_p50_ms,decision_latency_p95_ms,decision_latency_p99_ms,decision_latency_total_ms,delay_steps,delivered,drop_reason,dropped,effective_end_to_end_delay_ms,environment_step_time_total_ms,evaluation_seed,expected_transmissions_proxy,false_switch_steps,fast_failover_miss_steps,fast_failover_steps,freshness_cache_capacity_evictions,freshness_cache_hit_steps,freshness_cache_miss_steps,freshness_cache_stale_evictions,freshness_cache_state_evictions,hop_count,initial_shortest_hops,initially_connected,late_delivery,local_observation_bytes,loop,mean_per_hop_delay,mean_selected_danger,method,minimum_link_lifetime_steps,minimum_link_margin,missed_risk_steps,node_trajectory,path_stretch,policy_input_bytes,queue_delay_proxy,routing_step_duration_ms,safe_forward_candidates,scenario,steps,switch_danger_reduction,switch_steps,throughput,total_reward,training_seed,transmission_attempts,transmission_energy_proxy
"[1,0]",0.0,0.0,0.0,0.0,6.631612539291382,1,,,2.0,4,1.6945655,1.7802486499999999,1.78786493,3.389131,2,1,,0,,1.111384,1100029,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,5.154364168098071,0.024061918258666992,0.0,"[3,1,0]",1.0,3490,3.25,,0.0,heldout_medium,2,0.0,0.0,0.5,11.047747611999512,77,2,1.4175314730174229
"[3,7]",0.0,0.0,0.0,0.0,4.309770703315735,1,,,2.0,4,1.6009674999999999,1.62391165,1.62595113,3.2019349999999998,2,1,,0,,1.841326,1100030,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,12.0,0.35936689376831055,0.0,"[6,3,7]",1.0,3490,2.75,,0.0,heldout_medium,2,0.0,0.0,0.5,10.589842748641969,77,2,0.6012133768917929
"[4,1]",0.0,0.0,0.0,0.0,7.127788305282593,1,,,2.0,4,1.60541,1.6169822,1.61801084,3.21082,2,1,,0,,2.389234,1100031,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,12.0,0.09418672323226929,0.0,"[6,4,1]",1.0,3490,2.375,,0.0,heldout_medium,2,0.0,0.0,0.5,11.132725095748901,77,2,1.5881081270877253
"[6,5]",0.0,0.0,0.0,0.0,5.803756952285767,1,,,2.0,4,1.599564,1.6058523,1.60641126,3.199128,2,1,,0,,1.889939,1100032,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,12.0,0.2413022518157959,0.0,"[0,6,5]",1.0,3490,3.125,,0.0,heldout_medium,2,0.0,0.0,0.5,10.954375696182252,77,2,1.0548205534210844
"[3,2]",0.0,0.0,0.0,0.0,5.163137316703796,1,,,2.0,4,1.6062509999999999,1.6140675,1.6147623,3.2125019999999997,2,1,,0,,1.907864,1100033,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,12.0,0.017483055591583252,0.0,"[5,3,2]",1.0,3490,3.375,,0.0,heldout_medium,2,0.0,0.0,0.5,10.60267481803894,77,2,1.0603683265610657
"[5,6,7]",0.0,0.0,0.0,0.0,7.831977963447571,1,,,1.0,4,1.613901,1.6146426,1.61470852,4.808096,3,1,,0,,2.495797,1100034,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,1,0,6003,0,1.0,0.0,Fixed Manual Prior,12.0,0.23374032974243164,0.0,"[1,5,6,7]",1.5,5235,4.375,,0.0,heldout_medium,3,0.0,0.0,0.3333333333333333,11.03776969909668,77,3,1.3399084450212664
"[0,3,4]",0.0,0.0,0.0,0.0,9.343380212783813,1,,,3.0,6,1.590793,1.6040644,1.60524408,4.7794989999999995,3,1,,0,,2.115532,1100035,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1,0,6003,0,1.0,0.0,Fixed Manual Prior,12.0,0.0011911392211914062,0.0,"[1,0,3,4]",1.0,5235,3.875,,0.0,heldout_medium,3,0.0,0.0,0.3333333333333333,11.395066595077516,77,3,1.9025007236626443
"[6,2]",0.0,0.0,0.0,0.0,4.365717887878418,1,,,2.0,4,1.6046845,1.60514035,1.60518087,3.209369,2,1,,0,,1.3441649999999998,1100036,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,12.0,0.3258824348449707,0.0,"[4,6,2]",1.0,3490,2.625,,0.0,heldout_medium,2,0.0,0.0,0.5,10.653021669387817,77,2,0.6285837192197619
"[4,1]",0.0,0.0,0.0,0.0,4.4736204743385315,1,,,2.0,4,1.6079115,1.6153513499999999,1.61601267,3.215823,2,1,,0,,1.91437,1100037,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,12.0,0.09817814826965332,0.0,"[6,4,1]",1.0,3490,2.875,,0.0,heldout_medium,2,0.0,0.0,0.5,10.68010963201523,77,2,0.8601909637396263
"[1,7]",0.0,0.0,0.0,0.0,5.944490909576416,1,,,2.0,4,1.6238345,1.62468455,1.62476011,3.247669,2,1,,0,,2.494104,1100038,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,12.0,0.16591161489486694,0.0,"[4,1,7]",1.0,3490,3.375,,0.0,heldout_medium,2,0.0,0.0,0.5,10.926453447341919,77,2,1.1208522176914997
"[6,5,3,4,0]",0.0,0.0,0.0,0.0,13.213269352912903,1,,,2.0,7,1.587187,1.6068457999999999,1.6106859599999999,7.937619,5,1,,0,,3.529961,1100039,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,1,0,10005,0,1.0,0.0,Fixed Manual Prior,11.408637157423788,0.0380784273147583,0.0,"[7,6,5,3,4,0]",1.25,8725,7.75,,0.0,heldout_medium,5,0.0,0.0,0.2,10.606355476379395,77,5,2.390918769168228
"[5,1]",0.0,0.0,0.0,0.0,4.539848566055298,1,,,2.0,4,1.592435,1.6094351,1.61094622,3.18487,2,1,,0,,1.769587,1100040,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,12.0,0.3303654193878174,0.0,"[2,5,1]",1.0,3490,2.875,,0.0,heldout_medium,2,0.0,0.0,0.5,10.699844121932983,77,2,0.6649402104863249
"[7,4]",0.0,0.0,0.0,0.0,5.674513339996338,1,,,2.0,4,1.604395,1.6153902999999998,1.6163676599999999,3.20879,2,1,,0,,1.642045,1100041,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,12.0,0.1266067624092102,0.0,"[5,7,4]",1.0,3490,2.875,,0.0,heldout_medium,2,0.0,0.0,0.5,10.923646688461304,77,2,1.0600970589151544
"[0,4]",0.0,0.0,0.0,0.0,6.065312385559082,1,,,2.0,4,1.6087129999999998,1.6151849,1.61576018,3.2174259999999997,2,1,,0,,1.415327,1100042,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,12.0,0.18437665700912476,0.0,"[3,0,4]",1.0,3490,2.75,,0.0,heldout_medium,2,0.0,0.0,0.5,10.722339916229249,77,2,1.1562285890674175
"[3,5]",0.0,0.0,0.0,0.0,5.169612646102905,1,,,2.0,4,1.6185765,1.63588665,1.63742533,3.237153,2,1,,0,,1.659659,1100043,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,12.0,0.3225982189178467,0.0,"[7,3,5]",1.0,3490,2.0,,0.0,heldout_medium,2,0.0,0.0,0.5,10.678639698028563,77,2,0.837099870960774
"[4,7]",0.0,0.0,0.0,0.0,7.040425777435303,1,,,2.0,4,1.6122245,1.6288173499999998,1.63029227,3.224449,2,1,,0,,1.588543,1100044,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,12.0,0.11287558078765869,0.0,"[5,4,7]",1.0,3490,3.375,,0.0,heldout_medium,2,0.0,0.0,0.5,10.8043363571167,77,2,1.549087351391691
"[4,6,2,32]",0.0,0.0,0.0,0.0,8.392924547195435,0,,,,4,1.6082085,1.6462006999999999,1.65006254,6.455453,,0,agent_drop,1,,2.7574560000000004,1100045,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,1,0,8004,0,,0.0,Fixed Manual Prior,12.0,0.059006333351135254,0.0,"[7,4,6,2]",,6980,4.875,,0.0,heldout_medium,4,0.0,0.0,0.0,-5.249597024917602,77,3,1.5813046776121134
"[3,1]",0.0,0.0,0.0,0.0,5.538832306861877,1,,,2.0,4,1.5925625,1.60249805,1.60338121,3.185125,2,1,,0,,1.204499,1100046,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,12.0,0.061794936656951904,0.0,"[7,3,1]",1.0,3490,3.125,,0.0,heldout_medium,2,0.0,0.0,0.5,10.890198612213135,77,2,1.0795936818331855
"[0,3,2]",0.0,0.0,0.0,0.0,9.453126430511475,1,,,1.0,4,1.605438,1.6134813,1.61419626,4.7970109999999995,3,1,,0,,2.75117,1100047,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,1,0,6003,0,1.0,0.0,Fixed Manual Prior,2.4669178707086004,0.038875460624694824,0.0,"[1,0,3,2]",1.5,5235,4.375,,0.0,heldout_medium,3,0.0,0.0,0.3333333333333333,10.85575795173645,77,3,1.9854713673332114
"[2,0,1]",0.0,0.0,0.0,0.0,8.185162365436554,1,,,3.0,6,1.600651,1.6015663,1.60164766,4.797623,3,1,,0,,2.357697,1100048,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1,0,6003,0,1.0,0.0,Fixed Manual Prior,12.0,0.08141529560089111,0.0,"[5,2,0,1]",1.0,5235,4.625,,0.0,heldout_medium,3,0.0,0.0,0.3333333333333333,10.849160015583038,77,3,1.6951833211228833
"[4,7]",0.0,0.0,0.0,0.0,6.68770432472229,1,,,2.0,4,1.6247794999999998,1.6406496499999998,1.6420603299999998,3.2495589999999996,2,1,,0,,1.43975,1100049,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,6.177998620743095,0.13272744417190552,0.0,"[5,4,7]",1.0,3490,3.0,,0.0,heldout_medium,2,0.0,0.0,0.5,11.136727714538573,77,2,1.3996289819547663
"[5,2,0]",0.0,0.0,0.0,0.0,5.615420281887054,1,,,1.0,4,1.596376,1.6127902,1.61424924,4.787062,3,1,,0,,2.277604,1100050,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,1,0,6003,0,1.0,0.0,Fixed Manual Prior,12.0,0.035653114318847656,0.0,"[1,5,2,0]",1.5,5235,5.25,,0.0,heldout_medium,3,0.0,0.0,0.3333333333333333,10.721074736118316,77,3,1.0266566430241337
"[4,2]",0.0,0.0,0.0,0.0,7.23769736289978,1,,,2.0,4,1.584265,1.5897397,1.59022634,3.16853,2,1,,0,,1.421592,1100051,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,2.850113365025347,0.009832382202148438,0.0,"[7,4,2]",1.0,3490,3.0,,0.0,heldout_medium,2,0.0,0.0,0.5,11.206307744979858,77,2,1.6516134893967127
"[2,7]",0.0,0.0,0.0,0.0,5.2589157819747925,1,,,2.0,4,1.5783715,1.58524255,1.58585331,3.156743,2,1,,0,,2.1786510000000003,1100052,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,12.0,0.08864504098892212,0.0,"[4,2,7]",1.0,3490,2.625,,0.0,heldout_medium,2,0.0,0.0,0.5,10.851781272888184,77,2,0.9932784342849645
"[2,0]",0.0,0.0,0.0,0.0,6.003020763397217,1,,,2.0,4,1.5912685,1.59457285,1.59486657,3.182537,2,1,,0,,1.988868,1100053,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,4002,0,1.0,0.0,Fixed Manual Prior,12.0,0.0864189863204956,0.0,"[4,2,0]",1.0,3490,4.0,,0.0,heldout_medium,2,0.0,0.0,0.5,10.60598545074463,77,2,1.1794037828907022
